"","Dow Jones Industrial Average (DJI)_history.csv Date","Dow Jones Industrial Average (DJI)_history.csv Price","Dow Jones Industrial Average (DJI)_history.csv Open","Dow Jones Industrial Average (DJI)_history.csv High","Dow Jones Industrial Average (DJI)_history.csv Low","Dow Jones Industrial Average (DJI)_history.csv Volume"
"1630",2015-06-25,17890.36,17977.11,18036.1,17890.36,"78990000"
"1631",2015-06-26,17946.68,17892.03,18013.15,17892.03,"158120000"
"1632",2015-06-29,17596.35,17936.74,17936.74,17590.55,"116340000"
"1633",2015-06-30,17619.51,17599.96,17714.66,17576.5,"126460000"
"1634",2015-07-01,17757.91,17638.12,17801.83,17638.12,"87010000"
"1635",2015-07-02,17730.11,17763.32,17825.49,17687.52,"83100000"
"1636",2015-07-06,17683.58,17728.08,17734.36,17564.36,"90130000"
"1637",2015-07-07,17776.91,17684.92,17793.45,17465.68,"105840000"
"1638",2015-07-08,17515.42,17759.01,17759.01,17496.22,"69830000"
"1639",2015-07-09,17548.62,17530.38,17764.85,17530.38,"100520000"
"1640",2015-07-10,17760.41,17561.12,17797.49,17561.12,"85800000"
"1641",2015-07-13,17977.68,17787.27,17987.57,17787.27,"86380000"
"1642",2015-07-14,18053.58,17974.61,18072.82,17956.17,"76740000"
"1643",2015-07-15,18050.17,18053.38,18090.39,18010.15,"80460000"
"1644",2015-07-16,18120.25,18078.16,18131.61,18065.33,"85030000"
"1645",2015-07-17,18086.45,18117.58,18121.12,18032.06,"106510000"
"1646",2015-07-20,18100.41,18085.91,18137.12,18064.5,"75060000"
"1647",2015-07-21,17919.29,18096.67,18096.67,17868.34,"100170000"
"1648",2015-07-22,17851.04,17918.35,17919.35,17807.41,"112370000"
"1649",2015-07-23,17731.92,17853.78,17860.95,17705.03,"88600000"
"1650",2015-07-24,17568.53,17731.05,17756.54,17553.73,"103470000"
"1651",2015-07-27,17440.59,17561.78,17561.78,17399.17,"117860000"
"1652",2015-07-28,17630.27,17449.81,17650.07,17449.81,"103450000"
"1653",2015-07-29,17751.39,17631.4,17776.78,17629.2,"93140000"
"1654",2015-07-30,17745.98,17743.24,17761.25,17640.85,"76650000"
"1655",2015-07-31,17689.86,17755.87,17783.59,17671.59,"106120000"
"1656",2015-08-03,17598.2,17696.74,17704.76,17496.61,"87880000"
"1657",2015-08-04,17550.69,17596.93,17635.78,17505.5,"99060000"
"1658",2015-08-05,17540.47,17555.24,17661.37,17492.9,"102450000"
"1659",2015-08-06,17419.75,17542.61,17572.04,17362.86,"96170000"
"1660",2015-08-07,17373.38,17414.94,17414.94,17279.08,"81800000"
"1661",2015-08-10,17615.17,17375.18,17629.13,17375.18,"92430000"
"1662",2015-08-11,17402.84,17593.59,17593.59,17352.63,"103010000"
"1663",2015-08-12,17402.51,17382.93,17423.9,17125.81,"120400000"
"1664",2015-08-13,17408.25,17401.64,17481.78,17341.34,"88550000"
"1665",2015-08-14,17477.4,17410.12,17492.9,17394.06,"82120000"
"1666",2015-08-17,17545.18,17472.66,17551.4,17341.72,"73380000"
"1667",2015-08-18,17511.34,17537.3,17568.4,17486.42,"79900000"
"1668",2015-08-19,17348.73,17508.74,17517.19,17282.42,"104720000"
"1669",2015-08-20,16990.69,17345.32,17345.32,16990.69,"128540000"
"1670",2015-08-21,16459.75,16990.69,16990.69,16459.55,"225170000"
"1671",2015-08-24,15871.35,16459.75,16459.75,15370.33,"293920000"
"1672",2015-08-25,15666.44,15882.27,16312.94,15651.24,"213220000"
"1673",2015-08-26,16285.51,15676.26,16303.75,15676.26,"208420000"
"1674",2015-08-27,16654.77,16285.51,16666.69,16285.51,"171980000"
"1675",2015-08-28,16643.01,16649.42,16669.97,16535.18,"131790000"
"1676",2015-08-31,16528.03,16632.02,16632.02,16444.05,"141440000"
"1677",2015-09-01,16058.35,16528.03,16528.03,15979.95,"171390000"
"1678",2015-09-02,16351.38,16058.35,16352.58,16058.35,"133480000"
"1679",2015-09-03,16374.76,16364.34,16550.07,16317.31,"109730000"
"1680",2015-09-04,16102.38,16371.76,16371.76,16026.61,"127270000"
"1681",2015-09-08,16492.68,16109.93,16503.41,16109.93,"123870000"
"1682",2015-09-09,16253.57,16505.04,16664.65,16220.1,"118790000"
"1683",2015-09-10,16330.4,16252.57,16441.94,16212.08,"122690000"
"1684",2015-09-11,16433.09,16330.4,16434.76,16244.65,"104630000"
"1685",2015-09-14,16370.96,16450.86,16450.86,16330.87,"92660000"
"1686",2015-09-15,16599.85,16382.58,16644.11,16382.58,"93050000"
"1687",2015-09-16,16739.95,16599.51,16755.98,16593.9,"99620000"
"1688",2015-09-17,16674.74,16738.08,16933.43,16639.93,"129600000"
"1689",2015-09-18,16384.58,16674.74,16674.74,16343.76,"341710000"
"1690",2015-09-21,16510.19,16406.1,16578.6,16391.88,"90730000"
"1691",2015-09-22,16330.47,16477.45,16477.45,16221.73,"119010000"
"1692",2015-09-23,16279.89,16332.81,16355.29,16211.98,"86030000"
"1693",2015-09-24,16201.32,16257.11,16257.11,16016.36,"122220000"
"1694",2015-09-25,16314.67,16205.07,16465.23,16205.07,"130790000"
"1695",2015-09-28,16001.89,16313.26,16313.26,15981.85,"139930000"
"1696",2015-09-29,16049.13,16001.76,16118.89,15942.37,"121160000"
"1697",2015-09-30,16284.7,16057.08,16297.6,16057.08,"145740000"
"1698",2015-10-01,16272.01,16278.62,16348.87,16073.82,"111420000"
"1699",2015-10-02,16472.37,16258.25,16472.77,16013.66,"136890000"
"1700",2015-10-05,16776.43,16502.1,16798.37,16502.1,"127660000"
"1701",2015-10-06,16790.19,16774.02,16865.09,16746.03,"120010000"
"1702",2015-10-07,16912.29,16805.42,16963.3,16765,"115690000"
"1703",2015-10-08,17050.75,16904.17,17081.28,16859.34,"100730000"
"1704",2015-10-09,17084.49,17054.69,17110.88,17027.23,"103730000"
"1705",2015-10-12,17131.86,17082.29,17139.21,17064.58,"72500000"
"1706",2015-10-13,17081.89,17113.55,17172.81,17034.45,"99400000"
"1707",2015-10-14,16924.75,17079.08,17111.38,16887.67,"120110000"
"1708",2015-10-15,17141.75,16944.86,17144.42,16933.57,"122960000"
"1709",2015-10-16,17215.97,17141.75,17220.02,17107.35,"145880000"
"1710",2015-10-19,17230.54,17209.43,17235.95,17129.19,"118430000"
"1711",2015-10-20,17217.11,17228.47,17264.88,17147.99,"106670000"
"1712",2015-10-21,17168.61,17225.93,17314.99,17153.13,"107100000"
"1713",2015-10-22,17489.16,17180.88,17505.18,17180.88,"152420000"
