"","Nikkei 225 (N225)_history.csv Date","Nikkei 225 (N225)_history.csv Price","Nikkei 225 (N225)_history.csv Open","Nikkei 225 (N225)_history.csv High","Nikkei 225 (N225)_history.csv Low","Nikkei 225 (N225)_history.csv Volume"
"1124",2013-08-05,14258.04,14318.21,14370.98,14225.5,"134070"
"1125",2013-08-06,14401.06,14237.1,14401.06,14031.61,"153960"
"1126",2013-08-07,13824.94,14155.95,14164.7,13824.94,"178500"
"1127",2013-08-08,13605.56,13779.47,14031.14,13556.65,"167700"
"1128",2013-08-09,13615.19,13673.49,13754.96,13527.81,"159150"
"1129",2013-08-12,13519.43,13469.7,13658.86,13430.64,"117730"
"1130",2013-08-13,13867,13696.36,13867,13689.49,"126110"
"1131",2013-08-14,14050.16,13936.74,14050.16,13747.18,"152590"
"1132",2013-08-15,13752.94,13845.64,13981.16,13711.12,"137820"
"1133",2013-08-16,13650.11,13532.61,13739.52,13532.61,"129560"
"1134",2013-08-19,13758.13,13669.74,13758.13,13589.78,"96940"
"1135",2013-08-20,13396.38,13632.96,13730.09,13383.18,"138030"
"1136",2013-08-21,13424.33,13431.28,13499.99,13250.36,"148260"
"1137",2013-08-22,13365.17,13314.05,13447.33,13238.73,"133210"
"1138",2013-08-23,13660.55,13583.76,13774.66,13575.4,"164250"
"1139",2013-08-26,13636.28,13719.56,13741.49,13586.84,"104110"
"1140",2013-08-27,13542.37,13551.75,13678.79,13517.1,"116780"
"1141",2013-08-28,13338.46,13285.03,13392.57,13188.14,"132810"
"1142",2013-08-29,13459.71,13382.95,13463.14,13364.82,"121440"
"1143",2013-08-30,13388.86,13573.24,13615.98,13335.91,"156700"
"1144",2013-09-02,13572.92,13438.07,13613.48,13407.53,"112600"
"1145",2013-09-03,13978.44,13748.68,13978.44,13748.68,"162430"
"1146",2013-09-04,14053.87,13875.17,14056.88,13843.61,"138420"
"1147",2013-09-05,14064.82,14140.2,14156.5,13981.52,"146620"
"1148",2013-09-06,13860.81,14088.41,14099.13,13834.52,"139860"
"1149",2013-09-09,14205.23,14141.67,14251.46,14117.68,"173550"
"1150",2013-09-10,14423.36,14318.72,14441.81,14296.78,"209900"
"1151",2013-09-11,14425.07,14511.74,14561.46,14422.72,"170000"
"1152",2013-09-12,14387.27,14397.9,14455.37,14321.57,"118410"
"1153",2013-09-13,14404.67,14316.7,14439.93,14233.12,"180670"
"1154",2013-09-17,14311.67,14456.99,14474.53,14311.67,"121270"
"1155",2013-09-18,14505.36,14411.55,14625.97,14396.41,"155850"
"1156",2013-09-19,14766.18,14680.4,14766.18,14581.79,"174630"
"1157",2013-09-20,14742.42,14801.64,14816.65,14702.25,"162480"
"1158",2013-09-24,14732.61,14626.04,14767.72,14607.27,"114950"
"1159",2013-09-25,14620.53,14713.03,14737.98,14620.53,"151020"
"1160",2013-09-26,14799.12,14553.06,14799.12,14410.52,"156650"
"1161",2013-09-27,14760.07,14803.99,14817.5,14699.21,"162120"
"1162",2013-09-30,14455.8,14530.62,14619.24,14425.82,"157290"
"1163",2013-10-01,14484.72,14517.98,14642.97,14471.7,"152950"
"1164",2013-10-02,14170.49,14492.47,14569.2,14114.54,"173530"
"1165",2013-10-03,14157.25,14140.11,14219.89,14082.31,"145290"
"1166",2013-10-04,14024.31,14029.73,14149.77,13944.27,"145330"
"1167",2013-10-07,13853.32,14057.79,14073.23,13841.93,"146100"
"1168",2013-10-08,13894.61,13794.74,13929.64,13748.94,"163680"
"1169",2013-10-09,14037.84,13789.89,14037.84,13751.85,"162100"
"1170",2013-10-10,14194.71,14097.62,14200.31,14077.03,"143210"
"1171",2013-10-11,14404.74,14376.89,14447.87,14320.3,"169920"
"1172",2013-10-15,14441.54,14510.27,14510.37,14415.76,"125580"
"1173",2013-10-16,14467.14,14433.64,14493.67,14417.61,"116190"
"1174",2013-10-17,14586.51,14640.08,14664.22,14492.67,"135620"
"1175",2013-10-18,14561.54,14589.6,14610.09,14503.09,"120050"
"1176",2013-10-21,14693.57,14624.03,14727.85,14624.03,"99060"
"1177",2013-10-22,14713.25,14677.08,14747.77,14641.78,"99210"
"1178",2013-10-23,14426.05,14784.41,14799.28,14426.05,"153460"
"1179",2013-10-24,14486.41,14344.74,14499.52,14273.71,"144890"
"1180",2013-10-25,14088.19,14439.14,14442.12,14088.19,"139010"
"1181",2013-10-28,14396.04,14261.65,14400.32,14194.42,"109470"
"1182",2013-10-29,14325.98,14288.72,14395.96,14224.59,"135630"
"1183",2013-10-30,14502.35,14464.67,14526.88,14425.58,"156760"
"1184",2013-10-31,14327.94,14474.01,14516.08,14324.17,"158450"
"1185",2013-11-01,14201.57,14403.07,14411.05,14126.41,"170820"
"1186",2013-11-05,14225.37,14319.75,14323.24,14141.82,"167110"
"1187",2013-11-06,14337.31,14155.34,14407.69,14130.86,"142190"
"1188",2013-11-07,14228.44,14355.56,14371.56,14222.03,"111620"
"1189",2013-11-08,14086.8,14026.17,14122.28,14026.17,"117830"
"1190",2013-11-11,14269.84,14271.48,14304.29,14208.13,"113530"
"1191",2013-11-12,14588.68,14289.87,14588.68,14278.21,"157590"
"1192",2013-11-13,14567.16,14527.97,14599.53,14490.92,"170200"
"1193",2013-11-14,14876.41,14665.75,14966.43,14665.75,"190130"
"1194",2013-11-15,15165.92,15034.33,15203.11,14994.7,"212600"
"1195",2013-11-18,15164.3,15253.24,15273.61,15106.82,"180140"
"1196",2013-11-19,15126.56,15096.63,15163.06,15020.33,"130230"
"1197",2013-11-20,15076.08,15176.35,15209.67,15069.98,"142500"
"1198",2013-11-21,15365.6,15176.65,15377,15168.47,"168190"
"1199",2013-11-22,15381.72,15513.45,15579.39,15307.44,"211270"
"1200",2013-11-25,15619.13,15504.78,15619.13,15469.87,"176360"
"1201",2013-11-26,15515.24,15501.95,15577.97,15460.97,"156750"
"1202",2013-11-27,15449.63,15414.52,15512.76,15414.52,"144650"
"1203",2013-11-28,15727.12,15622.19,15729.09,15605.73,"153990"
"1204",2013-11-29,15661.87,15661.43,15727.96,15507.17,"158270"
"1205",2013-12-02,15655.07,15659.74,15703.02,15579.54,"143190"
"1206",2013-12-03,15749.66,15747.54,15794.15,15661.9,"167170"
"1207",2013-12-04,15407.94,15520.2,15579.36,15326.06,"158990"
"1208",2013-12-05,15177.49,15354.53,15430.2,15139.12,"150720"
"1209",2013-12-06,15299.86,15112.54,15327.37,15112.54,"135330"
"1210",2013-12-09,15650.21,15556.6,15650.21,15547.29,"136900"
"1211",2013-12-10,15611.31,15633.97,15633.97,15562.06,"127200"
"1212",2013-12-11,15515.06,15509.93,15562.3,15386.11,"129240"
"1213",2013-12-12,15341.82,15377.32,15392.66,15255.36,"132270"
"1214",2013-12-13,15403.11,15316.89,15532.94,15251.45,"246240"
"1215",2013-12-16,15152.91,15408.35,15408.35,15146.13,"139630"
"1216",2013-12-17,15278.63,15290.22,15322.13,15248.42,"120360"
"1217",2013-12-18,15587.8,15273.24,15588.42,15268.18,"175240"
"1218",2013-12-19,15859.22,15809.43,15891.82,15798.85,"190270"
"1219",2013-12-20,15870.42,15790.69,15870.42,15755.36,"165040"
"1220",2013-12-24,15889.33,15955.9,16029.65,15849,"162960"
"1221",2013-12-25,16009.99,15861.13,16010.54,15853.51,"147360"
"1222",2013-12-26,16174.44,16087.07,16186.04,16082.28,"170240"
"1223",2013-12-27,16178.94,16229.43,16232.69,16056.73,"170600"
"1224",2013-12-30,16291.31,16269.22,16320.22,16182.71,"182080"
"1225",2014-01-06,15908.88,16147.54,16164.01,15864.44,"192650"
"1226",2014-01-07,15814.37,15835.41,15935.37,15784.25,"165880"
"1227",2014-01-08,16121.45,15943.68,16121.45,15906.57,"206730"
"1228",2014-01-09,15880.33,16002.88,16004.56,15838.44,"217440"
"1229",2014-01-10,15912.06,15785.15,15922.14,15754.7,"237520"
"1230",2014-01-14,15422.4,15657.2,15661.71,15383.69,"214490"
"1231",2014-01-15,15808.73,15649.07,15808.73,15636.57,"185850"
"1232",2014-01-16,15747.2,15845.15,15941.08,15710.14,"214200"
"1233",2014-01-17,15734.46,15695.46,15783.37,15621.8,"180150"
"1234",2014-01-20,15641.68,15724.14,15727.26,15574.23,"142230"
"1235",2014-01-21,15795.96,15710.89,15894.68,15705.84,"154310"
"1236",2014-01-22,15820.96,15749.01,15870.53,15631.41,"185280"
"1237",2014-01-23,15695.89,15900.63,15958.58,15690.45,"206890"
"1238",2014-01-24,15391.56,15473.57,15485.02,15288.32,"221010"
"1239",2014-01-27,15005.73,15091.45,15109.68,14933.55,"223880"
"1240",2014-01-28,14980.16,15038.64,15088.12,14952.83,"183070"
"1241",2014-01-29,15383.91,15164.34,15383.91,15159.92,"164800"
"1242",2014-01-30,15007.06,15112.7,15112.7,14853.83,"221220"
"1243",2014-01-31,14914.53,15132.23,15143.88,14764.57,"217440"
"1244",2014-02-03,14619.13,14788.56,14846.93,14615.05,"202850"
"1245",2014-02-04,14008.47,14353.33,14355.92,14008.47,"294250"
"1246",2014-02-05,14180.38,14213.1,14245.06,13995.86,"280220"
"1247",2014-02-06,14155.12,14233.42,14308.07,14155.12,"192930"
"1248",2014-02-07,14462.41,14387.11,14471.95,14356.59,"186130"
"1249",2014-02-10,14718.34,14647.83,14725.92,14568.3,"149770"
"1250",2014-02-12,14800.06,14821.73,14874.79,14769.04,"165060"
"1251",2014-02-13,14534.74,14785.84,14787.62,14488.32,"148360"
"1252",2014-02-14,14313.03,14538.2,14678.71,14243.17,"204170"
"1253",2014-02-17,14393.11,14343.73,14427.95,14214.6,"149040"
"1254",2014-02-18,14843.24,14514.47,14900.24,14469.49,"206510"
"1255",2014-02-19,14766.53,14729.48,14805.66,14679.19,"153870"
"1256",2014-02-20,14449.18,14701.14,14731.48,14428.73,"172050"
"1257",2014-02-21,14865.67,14618.61,14888.81,14618.61,"138690"
"1258",2014-02-24,14837.68,14803.64,14982.53,14658.14,"159460"
"1259",2014-02-25,15051.6,15002.51,15094.54,14957.49,"139510"
"1260",2014-02-26,14970.97,14896.49,15084.53,14896.49,"126640"
"1261",2014-02-27,14923.11,14939.87,15015.01,14844.37,"160350"
"1262",2014-02-28,14841.07,14929.55,14943.65,14735.52,"160530"
"1263",2014-03-03,14652.23,14666.93,14684.7,14443.1,"146870"
"1264",2014-03-04,14721.48,14553.95,14750.09,14546.34,"125640"
"1265",2014-03-05,14897.63,14905.95,14992.19,14897.63,"134010"
"1266",2014-03-06,15134.75,14933.76,15203.12,14871.56,"149980"
"1267",2014-03-07,15274.07,15280.76,15312.6,15145.59,"138460"
"1268",2014-03-10,15120.14,15197.53,15266.12,15088.11,"121100"
"1269",2014-03-11,15224.11,15179.47,15256.03,15124.36,"119060"
"1270",2014-03-12,14830.39,15003.8,15020.14,14828.18,"141310"
"1271",2014-03-13,14815.98,14847.72,14919.84,14790.48,"116170"
"1272",2014-03-14,14327.66,14526.28,14539.6,14280.75,"236130"
"1273",2014-03-17,14277.67,14254.32,14359.16,14203.21,"138030"
"1274",2014-03-18,14411.27,14491.41,14533.25,14399.72,"114030"
"1275",2014-03-19,14462.52,14495.73,14663.54,14302.37,"153570"
"1276",2014-03-20,14224.23,14548.76,14548.76,14207.83,"158680"
"1277",2014-03-24,14475.3,14297.58,14514.28,14287.28,"196190"
"1278",2014-03-25,14423.19,14401.69,14531.79,14312.08,"186010"
"1279",2014-03-26,14477.16,14521,14569.9,14401.42,"166620"
"1280",2014-03-27,14622.89,14305.67,14659.85,14227.81,"179050"
"1281",2014-03-28,14696.03,14576.25,14713.45,14520.57,"149330"
"1282",2014-03-31,14827.83,14839.54,14843.67,14718.01,"141610"
"1283",2014-04-01,14791.99,14870.51,14870.51,14751.29,"139190"
"1284",2014-04-02,14946.32,14897.88,15069.61,14893.17,"162380"
"1285",2014-04-03,15071.88,15009.18,15164.39,14976.36,"134410"
"1286",2014-04-04,15063.77,15005.54,15098.38,15000.69,"97100"
"1287",2014-04-07,14808.85,14880.82,14895.58,14764.37,"112840"
"1288",2014-04-08,14606.88,14715.8,14740.1,14605.31,"130440"
"1289",2014-04-09,14299.69,14436.05,14502.02,14279.34,"162510"
"1290",2014-04-10,14300.12,14484.54,14513.14,14234.45,"128870"
"1291",2014-04-11,13960.05,14027.8,14065.97,13885.11,"174670"
"1292",2014-04-14,13910.16,13887.23,14008.29,13885.22,"121010"
"1293",2014-04-15,13996.81,14068.75,14096.86,13969.17,"120830"
"1294",2014-04-16,14417.68,14126.87,14420.3,14125.59,"143620"
"1295",2014-04-17,14417.53,14395.95,14500.66,14351.85,"127890"
"1296",2014-04-18,14516.27,14489.37,14536.67,14442.74,"78180"
"1297",2014-04-21,14512.38,14549.45,14649.5,14503.17,"95300"
"1298",2014-04-22,14388.77,14586.29,14604.3,14388.77,"99300"
"1299",2014-04-23,14546.27,14480.41,14546.27,14459.29,"103150"
"1300",2014-04-24,14404.99,14563.25,14563.25,14367.13,"106250"
"1301",2014-04-25,14429.26,14369.72,14554.32,14327.6,"115020"
"1302",2014-04-28,14288.23,14289.82,14324.03,14224.47,"97360"
"1303",2014-04-30,14304.11,14393.51,14421.22,14275.69,"125060"
"1304",2014-05-01,14485.13,14341.09,14493.03,14341.09,"129170"
"1305",2014-05-02,14457.51,14454.44,14473.75,14405.77,"108550"
"1306",2014-05-07,14033.45,14296.25,14299.13,14033.45,"143170"
"1307",2014-05-08,14163.78,14136.41,14254.44,14108.16,"122970"
"1308",2014-05-09,14199.59,14101.98,14266.29,14091.2,"125330"
"1309",2014-05-12,14149.52,14173.49,14234.49,14130.3,"109250"
"1310",2014-05-13,14425.44,14367.94,14464.01,14359.74,"129930"
"1311",2014-05-14,14405.76,14385.6,14419.65,14349.87,"112720"
"1312",2014-05-15,14298.21,14280.51,14306.36,14190.27,"132570"
"1313",2014-05-16,14096.59,14087.76,14108.44,14016.49,"131330"
"1314",2014-05-19,14006.44,14130.09,14150.5,13991.8,"114010"
"1315",2014-05-20,14075.25,14088.45,14144.04,14038.06,"123110"
"1316",2014-05-21,14042.17,13969.71,14054.24,13964.43,"121690"
"1317",2014-05-22,14337.79,14188.28,14369.02,14147.55,"160310"
"1318",2014-05-23,14462.17,14411.1,14528.04,14404.8,"142390"
"1319",2014-05-26,14602.52,14592.6,14602.52,14531.32,"106870"
"1320",2014-05-27,14636.52,14589.79,14744.16,14588.68,"129370"
"1321",2014-05-28,14670.95,14646.93,14717.29,14608.54,"120150"
"1322",2014-05-29,14681.72,14585.64,14714.95,14574.02,"122000"
"1323",2014-05-30,14632.38,14707.66,14741.1,14591.62,"175330"
"1324",2014-06-02,14935.92,14777.51,14963.91,14777.51,"130610"
"1325",2014-06-03,15034.25,15089.04,15091.49,15026.01,"145940"
"1326",2014-06-04,15067.96,15067.41,15071.78,14985.21,"131970"
"1327",2014-06-05,15079.37,15112.59,15141.14,15016.81,"127870"
"1328",2014-06-06,15077.24,15138.75,15144.34,15042.59,"134780"
"1329",2014-06-09,15124,15204.31,15206.57,15116.03,"107320"
"1330",2014-06-10,14994.8,15130.74,15184.77,14966.8,"121340"
"1331",2014-06-11,15069.48,15000.13,15075.72,14998.63,"99510"
"1332",2014-06-12,14973.53,14942.15,14992.96,14862.08,"132420"
"1333",2014-06-13,15097.84,14830.99,15121.64,14830.99,"172230"
"1334",2014-06-16,14933.29,15049.61,15056.75,14867.15,"115960"
"1335",2014-06-17,14975.97,14962.99,15026.96,14948.54,"107410"
"1336",2014-06-18,15115.8,15009.89,15139.99,14995.45,"118600"
"1337",2014-06-19,15361.16,15140.35,15375.38,15138.28,"189910"
"1338",2014-06-20,15349.42,15359.6,15422.06,15305.43,"190020"
"1339",2014-06-23,15369.28,15419.47,15442.67,15335.88,"119970"
"1340",2014-06-24,15376.24,15300.5,15424.57,15252.27,"122750"
"1341",2014-06-25,15266.61,15297.24,15347.88,15265.71,"108400"
"1342",2014-06-26,15308.49,15320.13,15345.12,15278.22,"105420"
"1343",2014-06-27,15095,15290.75,15293.82,15027.31,"130960"
"1344",2014-06-30,15162.1,15159.45,15177.87,15052.34,"102010"
"1345",2014-07-01,15326.2,15179.64,15389.08,15145.87,"137460"
"1346",2014-07-02,15369.97,15406.23,15444.63,15354.91,"116830"
"1347",2014-07-03,15348.29,15435.34,15435.34,15324.32,"114230"
"1348",2014-07-04,15437.13,15490.37,15490.37,15420.07,"108850"
"1349",2014-07-07,15379.44,15433.49,15477.77,15379.44,"84040"
"1350",2014-07-08,15314.41,15304.27,15389.89,15225.11,"117720"
"1351",2014-07-09,15302.65,15194.32,15302.65,15185.32,"118300"
"1352",2014-07-10,15216.47,15318.3,15326.78,15215.43,"112880"
"1353",2014-07-11,15164.04,15102.59,15204.01,15101.49,"123570"
"1354",2014-07-14,15296.82,15199.18,15324.95,15179.49,"96290"
"1355",2014-07-15,15395.16,15354.43,15441.54,15346.09,"101000"
"1356",2014-07-16,15379.3,15369.66,15423.96,15355,"98220"
"1357",2014-07-17,15370.26,15422.87,15465.74,15347.85,"102490"
"1358",2014-07-18,15215.71,15174.08,15220.5,15110.45,"92210"
"1359",2014-07-22,15343.28,15296.42,15392.02,15287.93,"115430"
"1360",2014-07-23,15328.56,15367.16,15376.2,15317.37,"100110"
"1361",2014-07-24,15284.42,15350.28,15383.11,15232.14,"121970"
"1362",2014-07-25,15457.87,15342.46,15457.87,15341.69,"119900"
"1363",2014-07-28,15529.4,15426.98,15556.62,15426.98,"115620"
"1364",2014-07-29,15618.07,15564.79,15632.7,15556.02,"98840"
"1365",2014-07-30,15646.23,15616.89,15666.62,15594.89,"117500"
"1366",2014-07-31,15620.77,15732.78,15759.66,15618.85,"154140"
"1367",2014-08-01,15523.11,15511.54,15602.13,15501.15,"143260"
"1368",2014-08-04,15474.5,15474.65,15535.62,15440.21,"123630"
"1369",2014-08-05,15320.31,15506.87,15507.32,15313.84,"131550"
"1370",2014-08-06,15159.79,15260,15271.14,15121.43,"135490"
"1371",2014-08-07,15232.37,15138.72,15243.06,15061.99,"143070"
"1372",2014-08-08,14778.37,15063.73,15074.32,14753.84,"177200"
"1373",2014-08-11,15130.52,15022.64,15161.54,14973.71,"114560"
"1374",2014-08-12,15161.31,15164.73,15235.98,15125.93,"89260"
"1375",2014-08-13,15213.63,15111.76,15235.9,15108.53,"96300"
"1376",2014-08-14,15314.57,15284.38,15338.85,15272.9,"92730"
"1377",2014-08-15,15318.34,15317.15,15328.34,15276.99,"88660"
"1378",2014-08-18,15322.6,15318.5,15365.35,15303.39,"77310"
"1379",2014-08-19,15449.79,15451.94,15476.05,15429.11,"94210"
"1380",2014-08-20,15454.45,15485.93,15492.88,15433.72,"92700"
"1381",2014-08-21,15586.2,15530.98,15601.99,15525.78,"117690"
"1382",2014-08-22,15539.19,15618.05,15628.78,15524.43,"102350"
"1383",2014-08-25,15613.25,15609.43,15628.61,15553.51,"81900"
"1384",2014-08-26,15521.22,15609.64,15613.34,15519.42,"86360"
"1385",2014-08-27,15534.82,15556.56,15588.22,15465.99,"102230"
"1386",2014-08-28,15459.86,15482.27,15487.99,15423.9,"99320"
"1387",2014-08-29,15424.59,15423.88,15447.81,15356,"111030"
"1388",2014-09-01,15476.6,15454.59,15478.77,15440.99,"74820"
"1389",2014-09-02,15668.6,15526.94,15737.36,15516.5,"122570"
"1390",2014-09-03,15728.35,15797.79,15829.38,15723.54,"137770"
"1391",2014-09-04,15676.18,15701.61,15732.76,15663.59,"110950"
"1392",2014-09-05,15668.68,15792.64,15792.64,15641.37,"109570"
"1393",2014-09-08,15705.11,15718.13,15730.33,15656.4,"95570"
"1394",2014-09-09,15749.15,15795.82,15795.82,15736.13,"106110"
"1395",2014-09-10,15788.78,15688.55,15795.6,15664.79,"109750"
"1396",2014-09-11,15909.2,15880.91,15925.51,15854.3,"130290"
"1397",2014-09-12,15948.29,15885.04,15984.9,15885.04,"183360"
"1398",2014-09-16,15911.53,15896.06,15938.31,15871.12,"121300"
"1399",2014-09-17,15888.67,15948.15,15969.41,15888.67,"114750"
"1400",2014-09-18,16067.57,16036.47,16106.11,16003.46,"143080"
"1401",2014-09-19,16321.17,16177.94,16364.08,16170.86,"171320"
"1402",2014-09-22,16205.9,16281.36,16299.13,16170.11,"129130"
"1403",2014-09-24,16167.45,16105.56,16203.94,16094.59,"133320"
"1404",2014-09-25,16374.14,16327.19,16374.14,16303.91,"148720"
"1405",2014-09-26,16229.86,16087.95,16251.67,16087.95,"127370"
"1406",2014-09-29,16310.64,16339.03,16344.32,16262,"107940"
"1407",2014-09-30,16173.52,16252.72,16252.72,16058.72,"152470"
"1408",2014-10-01,16082.25,16173.39,16225.96,16081.01,"137090"
"1409",2014-10-02,15661.99,15895.2,15922.51,15646.4,"175360"
"1410",2014-10-03,15708.65,15616.48,15708.65,15559.07,"139690"
"1411",2014-10-06,15890.95,15882.28,15970.65,15808.22,"127560"
"1412",2014-10-07,15783.83,15841.17,15913.52,15755.57,"134770"
"1413",2014-10-08,15595.98,15574.6,15643.63,15520.81,"150250"
"1414",2014-10-09,15478.93,15681.53,15732.32,15461.09,"141000"
"1415",2014-10-10,15300.55,15292.88,15345.78,15221.83,"186090"
"1416",2014-10-14,14936.51,15036.87,15089.9,14919.71,"186220"
"1417",2014-10-15,15073.52,15009.75,15084.61,14916.65,"152600"
"1418",2014-10-16,14738.38,14805.16,14807.08,14672.55,"198890"
"1419",2014-10-17,14532.51,14796.32,14830.67,14529.03,"178560"
"1420",2014-10-20,15111.23,14822.84,15111.23,14819.69,"161970"
"1421",2014-10-21,14804.28,15115.29,15115.29,14761.84,"142980"
"1422",2014-10-22,15195.77,15038.19,15195.78,15001.43,"137450"
"1423",2014-10-23,15138.96,15093.78,15232.51,15059.64,"119560"
"1424",2014-10-24,15291.64,15354.35,15377.05,15232,"121820"
"1425",2014-10-27,15388.72,15404.28,15424.05,15333.71,"120970"
"1426",2014-10-28,15329.91,15363.28,15374.46,15263.36,"122270"
"1427",2014-10-29,15553.91,15442.39,15595.29,15394.79,"148830"
"1428",2014-10-30,15658.2,15596.5,15701.04,15584.83,"184060"
"1429",2014-10-31,16413.76,15817.14,16533.91,15817.14,"268500"
"1430",2014-11-04,16862.47,16732.85,17127.66,16720.99,"335610"
"1431",2014-11-05,16937.32,16785.44,16995.02,16778.28,"232230"
"1432",2014-11-06,16792.48,16993.46,17045.94,16725.45,"199000"
"1433",2014-11-07,16880.38,16934.04,16938.2,16824.08,"153330"
"1434",2014-11-10,16780.53,16758.27,16818.05,16713.37,"125550"
"1435",2014-11-11,17124.11,16869.49,17160.12,16855.3,"153990"
"1436",2014-11-12,17197.05,17253.12,17443.74,17170,"193310"
"1437",2014-11-13,17392.79,17192,17400.77,17099.95,"159830"
"1438",2014-11-14,17490.83,17520.54,17520.54,17300.19,"195990"
"1439",2014-11-17,16973.8,17381.38,17409.32,16907.43,"192800"
"1440",2014-11-18,17344.06,17188.84,17356.76,17186.5,"158070"
"1441",2014-11-19,17288.75,17384.31,17472.57,17280.76,"170070"
"1442",2014-11-20,17300.86,17407.69,17407.69,17270.7,"144000"
"1443",2014-11-21,17357.51,17285.72,17381.59,17108.2,"156310"
"1444",2014-11-25,17407.62,17490.39,17490.39,17372.71,"170600"
"1445",2014-11-26,17383.58,17347.97,17432.57,17335.99,"136500"
"1446",2014-11-27,17248.5,17310.49,17346.85,17212.48,"129080"
"1447",2014-11-28,17459.85,17340.16,17471.9,17330.84,"149110"
"1448",2014-12-01,17590.1,17475.1,17649.02,17474.27,"125910"
"1449",2014-12-02,17663.22,17481.06,17687.7,17476.42,"125230"
"1450",2014-12-03,17720.43,17772.15,17881.76,17696.36,"158730"
"1451",2014-12-04,17887.21,17881.91,17912.59,17813.01,"142190"
"1452",2014-12-05,17920.45,17821.85,17922.29,17759.36,"128900"
"1453",2014-12-08,17935.64,18004.66,18030.83,17869.74,"134660"
"1454",2014-12-09,17813.38,17820.24,17892.16,17773.3,"140390"
"1455",2014-12-10,17412.58,17623.35,17658.14,17308.82,"169620"
"1456",2014-12-11,17257.4,17180.49,17289.73,17043.63,"151430"
"1457",2014-12-12,17371.58,17317.69,17526.19,17298.19,"214500"
"1458",2014-12-15,17099.4,17111.49,17258.32,17037.21,"146420"
"1459",2014-12-16,16755.32,16862.42,16895.39,16714.83,"160330"
"1460",2014-12-17,16819.73,16689.34,16891.02,16672.94,"161290"
"1461",2014-12-18,17210.05,17142.95,17274.23,17136.41,"186250"
"1462",2014-12-19,17621.4,17511.01,17621.4,17471.6,"175760"
"1463",2014-12-22,17635.14,17685.53,17692.58,17572.62,"128460"
"1464",2014-12-24,17854.23,17842.04,17875.41,17800.42,"126450"
"1465",2014-12-25,17808.75,17804.84,17832.47,17773.59,"86420"
"1466",2014-12-26,17818.96,17778.91,17843.73,17769.01,"86460"
"1467",2014-12-29,17729.84,17914.55,17914.55,17525.66,"115190"
"1468",2014-12-30,17450.77,17702.12,17713.76,17450.77,"98280"
"1469",2015-01-05,17408.71,17325.68,17540.92,17219.22,"116460"
"1470",2015-01-06,16883.19,17101.58,17111.36,16881.73,"166020"
"1471",2015-01-07,16885.33,16808.26,16974.61,16808.26,"138570"
"1472",2015-01-08,17167.1,17067.4,17243.71,17016.09,"140610"
"1473",2015-01-09,17197.73,17318.74,17342.65,17129.53,"155220"
"1474",2015-01-13,17087.71,16970.88,17087.71,16828.27,"149180"
"1475",2015-01-14,16795.96,16961.82,17036.72,16770.56,"148510"
"1476",2015-01-15,17108.7,16872.95,17141.98,16856.22,"147710"
"1477",2015-01-16,16864.16,16812.96,16864.34,16592.57,"171100"
"1478",2015-01-19,17014.29,17000.78,17039.8,16911.58,"127980"
"1479",2015-01-20,17366.3,17071.65,17366.3,17066.77,"133030"
"1480",2015-01-21,17280.48,17308.72,17329.03,17181.55,"135980"
"1481",2015-01-22,17329.02,17306.64,17355.74,17229.21,"121910"
"1482",2015-01-23,17511.75,17520.63,17532.06,17460.76,"132530"
"1483",2015-01-26,17468.52,17285.71,17471.94,17285.71,"111600"
"1484",2015-01-27,17768.3,17649.4,17768.41,17633.47,"139690"
"1485",2015-01-28,17795.73,17615.93,17850.59,17615.93,"141950"
"1486",2015-01-29,17606.22,17666.91,17778.83,17575.1,"140040"
"1487",2015-01-30,17674.39,17788.74,17808.47,17661.1,"173480"
"1488",2015-02-02,17558.04,17536.61,17628.4,17459.45,"136040"
"1489",2015-02-03,17335.85,17654.6,17654.6,17271.87,"169620"
"1490",2015-02-04,17678.74,17549.3,17743.11,17535.04,"187050"
"1491",2015-02-05,17504.62,17589.21,17619.34,17484.67,"184990"
"1492",2015-02-06,17648.5,17696.18,17700.67,17603.07,"142520"
"1493",2015-02-09,17711.93,17790.31,17799.49,17653.61,"129470"
"1494",2015-02-10,17652.68,17662.67,17673.27,17550.03,"123930"
"1495",2015-02-12,17979.72,17899.4,18005.45,17884.34,"181170"
"1496",2015-02-13,17913.36,17892.1,17962.11,17864.55,"161990"
"1497",2015-02-16,18004.77,18024.01,18074.26,17978.9,"152590"
"1498",2015-02-17,17987.09,17949.7,18009.45,17901.26,"142050"
"1499",2015-02-18,18199.17,18103.98,18202.61,18092.32,"171560"
"1500",2015-02-19,18264.79,18237.35,18322.5,18237.35,"174120"
"1501",2015-02-20,18332.3,18336.5,18360.92,18297.67,"146330"
"1502",2015-02-23,18466.92,18499.58,18509.08,18402.02,"157500"
"1503",2015-02-24,18603.48,18468.39,18603.48,18427.98,"145160"
"1504",2015-02-25,18585.2,18636.34,18648.77,18552.81,"139110"
"1505",2015-02-26,18785.79,18587.87,18790.83,18587.13,"155540"
"1506",2015-02-27,18797.94,18844.28,18865.39,18714.64,"174690"
"1507",2015-03-02,18826.88,18869.4,18939.17,18775.23,"134850"
"1508",2015-03-03,18815.16,18910.52,18910.52,18730.57,"154820"
"1509",2015-03-04,18703.6,18716.78,18732.66,18586.84,"143310"
