"","Nifty 50 (NSEI)_history.csv Date","Nifty 50 (NSEI)_history.csv Price","Nifty 50 (NSEI)_history.csv Open","Nifty 50 (NSEI)_history.csv High","Nifty 50 (NSEI)_history.csv Low","Nifty 50 (NSEI)_history.csv Volume"
"497",2011-01-04,6146.35,6172.75,6181.05,6124.4,"181730000"
"498",2011-01-05,6079.8,6141.35,6141.35,6062.35,"139610000"
"499",2011-01-06,6048.25,6107,6116.15,6022.3,"152340000"
"500",2011-01-07,5904.6,6030.9,6051.2,5883.6,"171810000"
"501",2011-01-10,5762.85,5901.3,5907.25,5740.95,"156950000"
"502",2011-01-11,5754.1,5767.95,5842.6,5698.2,"161260000"
"503",2011-01-12,5863.25,5800.05,5874.2,5711.3,"188120000"
"504",2011-01-13,5751.9,5850.75,5857.75,5736.7,"175350000"
"505",2011-01-14,5654.55,5752.1,5833.65,5639.65,"174570000"
"506",2011-01-17,5654.75,5648.8,5696.15,5624.15,"148500000"
"507",2011-01-18,5724.05,5682.55,5730.5,5671.25,"141010000"
"508",2011-01-19,5691.05,5737.35,5747.65,5662.55,"146720000"
"509",2011-01-20,5711.6,5656,5729.45,5634.5,"130500000"
"510",2011-01-21,5696.5,5692.05,5717.55,5674.5,"119990000"
"511",2011-01-24,5743.25,5717.1,5756,5697.75,"108830000"
"512",2011-01-25,5687.4,5763.3,5801.55,5680.65,"126130000"
"513",2011-01-27,5604.3,5725.3,5726.1,5594.95,"201500000"
"514",2011-01-28,5512.15,5614,5614.4,5459.55,"173110000"
"515",2011-01-31,5505.9,5452.55,5526.85,5416.65,"177850000"
"516",2011-02-01,5417.2,5537.3,5539.15,5402,"171230000"
"517",2011-02-02,5432,5469.55,5490.6,5415.65,"172200000"
"518",2011-02-03,5526.75,5430.45,5532.65,5418,"154230000"
"519",2011-02-04,5395.75,5519.9,5556.3,5369.05,"187820000"
"520",2011-02-07,5396,5430.15,5440.35,5376.95,"150450000"
"521",2011-02-08,5312.55,5432.35,5432.35,5303.4,"155600000"
"522",2011-02-09,5253.55,5293.05,5339.45,5225.65,"246530000"
"523",2011-02-10,5225.8,5246.05,5272.6,5196.8,"225240000"
"524",2011-02-11,5310,5219.65,5319.45,5177.7,"211250000"
"525",2011-02-14,5456,5340.25,5463.8,5340.25,"175710000"
"526",2011-02-15,5481,5467.75,5506.5,5408.35,"170460000"
"527",2011-02-16,5481.7,5467.6,5504.8,5460.35,"140520000"
"528",2011-02-17,5546.45,5501.7,5553,5463.4,"143670000"
"529",2011-02-18,5458.95,5557.55,5599.25,5441.95,"180910000"
"530",2011-02-21,5518.6,5456.6,5526.25,5413.1,"137630000"
"531",2011-02-22,5469.2,5504.4,5519.45,5437.3,"166270000"
"532",2011-02-23,5437.35,5452.45,5495.2,5427.55,"173580000"
"533",2011-02-24,5262.7,5408.75,5423.4,5242.5,"259350000"
"534",2011-02-25,5303.55,5321.05,5338.2,5232.75,"193540000"
"535",2011-02-28,5333.25,5330.15,5477,5308.6,"317250000"
"536",2011-03-01,5522.3,5382,5533.05,5373.55,"210500000"
"537",2011-03-03,5536.2,5478.45,5570.75,5468.25,"218800000"
"538",2011-03-04,5538.75,5586.2,5608.2,5524.1,"162010000"
"539",2011-03-07,5463.15,5490.05,5491.25,5408.45,"134580000"
"540",2011-03-08,5520.8,5466.1,5530.55,5464.75,"127510000"
"541",2011-03-09,5531,5542.4,5563.3,5477.45,"149820000"
"542",2011-03-10,5494.4,5516.1,5516.3,5468.45,"135730000"
"543",2011-03-11,5445.45,5456.15,5502.7,5411.55,"133440000"
"544",2011-03-14,5531.5,5436.5,5537.3,5434.25,"173520000"
"545",2011-03-15,5449.65,5420,5497.85,5373.65,"191040000"
"546",2011-03-16,5511.15,5475.95,5535.1,5475.95,"135200000"
"547",2011-03-17,5446.65,5455.4,5510.05,5435.3,"135260000"
"548",2011-03-18,5373.7,5475.35,5483.05,5366.4,"129490000"
"549",2011-03-21,5364.75,5408.75,5413.3,5348.2,"107180000"
"550",2011-03-22,5413.85,5390.85,5428.15,5376.15,"94940000"
"551",2011-03-23,5480.25,5411.4,5484.95,5401.95,"112040000"
"552",2011-03-24,5522.4,5501.8,5529,5496.1,"115260000"
"553",2011-03-25,5654.25,5588.65,5667.1,5560.95,"133450000"
"554",2011-03-28,5687.25,5645.25,5709.1,5643.2,"130720000"
"555",2011-03-29,5736.35,5686.5,5770.35,5680.7,"140480000"
"556",2011-03-30,5787.65,5755.8,5803.15,5753.9,"133210000"
"557",2011-03-31,5833.75,5803.05,5872,5778.65,"219440000"
"558",2011-04-01,5826.05,5835,5860.2,5810.4,"118320000"
"559",2011-04-04,5908.45,5842,5918.7,5833.2,"106390000"
"560",2011-04-05,5910.05,5923.85,5928.65,5855.85,"110630000"
"561",2011-04-06,5891.75,5908,5944.45,5868.8,"125960000"
"562",2011-04-07,5885.7,5888.55,5906.1,5866.25,"98160000"
"563",2011-04-08,5842,5886.75,5926.95,5822,"99860000"
"564",2011-04-11,5785.7,5805.35,5830.3,5777.9,"92730000"
"565",2011-04-13,5911.5,5747.95,5923.6,5735.55,"145700000"
"566",2011-04-15,5824.55,5898.75,5907.35,5806.45,"140590000"
"567",2011-04-18,5729.1,5824.35,5897.9,5722.25,"121110000"
"568",2011-04-19,5740.75,5716,5762.95,5693.25,"101240000"
"569",2011-04-20,5851.65,5786.05,5857.35,5759.65,"117900000"
"570",2011-04-21,5884.7,5882.85,5912.9,5864.35,"119750000"
"571",2011-04-25,5874.5,5859.6,5906.6,5857,"94380000"
"572",2011-04-26,5868.4,5876.85,5893.2,5791.55,"117170000"
"573",2011-04-27,5833.9,5884.2,5892.35,5819.95,"108740000"
"574",2011-04-28,5785.45,5851.35,5856.4,5776.95,"159340000"
"575",2011-04-29,5749.5,5782.5,5804.3,5706.05,"184750000"
"576",2011-05-02,5701.3,5766.9,5775.25,5687.7,"86510000"
"577",2011-05-03,5565.25,5689.7,5710.8,5554.85,"125520000"
"578",2011-05-04,5537.15,5567.7,5578.8,5503,"119080000"
"579",2011-05-05,5459.85,5531.6,5560.3,5443.65,"126430000"
"580",2011-05-06,5551.45,5477.65,5564.4,5472.45,"122680000"
"581",2011-05-09,5551.1,5575.2,5586.05,5502.4,"75440000"
"582",2011-05-10,5541.25,5555.55,5592.9,5514.55,"88820000"
"583",2011-05-11,5565.05,5547.2,5574.7,5525,"82510000"
"584",2011-05-12,5486.15,5537.8,5572.5,5476.3,"91630000"
"585",2011-05-13,5544.75,5492.35,5605,5472.15,"119420000"
"586",2011-05-16,5499,5541.7,5541.8,5487.65,"94220000"
"587",2011-05-17,5438.95,5496.1,5523.85,5421.05,"109200000"
"588",2011-05-18,5420.6,5448.2,5460.5,5401.25,"107360000"
"589",2011-05-19,5428.1,5448.15,5452.6,5411.25,"94180000"
"590",2011-05-20,5486.35,5450.65,5517.55,5432.75,"127400000"
"591",2011-05-23,5386.55,5456.7,5456.7,5373,"94670000"
"592",2011-05-24,5394.85,5385.1,5422.6,5367.45,"100050000"
"593",2011-05-25,5348.95,5389.1,5389.1,5328.7,"99920000"
"594",2011-05-26,5412.35,5372.75,5422.2,5356.35,"161610000"
"595",2011-05-27,5476.1,5413.7,5485.8,5413.6,"117230000"
"596",2011-05-30,5473.1,5493.75,5509.3,5458.6,"100770000"
"597",2011-05-31,5560.15,5492,5571.6,5489.7,"149410000"
"598",2011-06-01,5592,5561.05,5597.35,5559.45,"98630000"
"599",2011-06-02,5550.35,5529.9,5568.2,5521.95,"110950000"
"600",2011-06-03,5516.75,5565.7,5604.95,5507.2,"101020000"
"601",2011-06-06,5532.05,5504.3,5542.65,5479.85,"77140000"
"602",2011-06-07,5556.15,5509.15,5570.1,5507.8,"81860000"
"603",2011-06-08,5526.85,5535.25,5556.6,5514.9,"92930000"
"604",2011-06-09,5521.05,5523.55,5540.1,5502.05,"87030000"
"605",2011-06-10,5485.8,5518.05,5521.45,5457.45,"84190000"
"606",2011-06-13,5482.8,5469.85,5496.7,5436.95,"80110000"
"607",2011-06-14,5500.5,5485.6,5520.15,5484.2,"97840000"
"608",2011-06-15,5447.5,5494.45,5499.35,5438.95,"95880000"
"609",2011-06-16,5396.75,5419.65,5447.5,5389.8,"128060000"
"610",2011-06-17,5366.4,5412.5,5421.15,5355.85,"97880000"
"611",2011-06-20,5257.9,5372.2,5377.4,5195.9,"135340000"
"612",2011-06-21,5275.85,5280.8,5322.45,5257,"107190000"
"613",2011-06-22,5278.3,5304.65,5310.5,5262.5,"95770000"
"614",2011-06-23,5320,5269.1,5330.6,5252.25,"8.9e+07"
"615",2011-06-24,5471.25,5343.4,5477.85,5343.4,"140100000"
"616",2011-06-27,5526.6,5441.2,5552.65,5434.25,"143400000"
"617",2011-06-28,5545.3,5548.85,5558.3,5496.35,"114410000"
"618",2011-06-29,5600.45,5566.5,5608.65,5566.5,"124590000"
"619",2011-06-30,5647.4,5614.5,5657.9,5606.1,"179220000"
"620",2011-07-01,5627.2,5705.75,5705.8,5609.75,"141090000"
"621",2011-07-04,5650.5,5679.55,5679.65,5633.1,"103530000"
"622",2011-07-05,5632.1,5659.85,5659.85,5612.3,"100780000"
"623",2011-07-06,5625.45,5622.7,5655.4,5610.75,"86110000"
"624",2011-07-07,5728.95,5633.35,5737.15,5632.95,"112220000"
"625",2011-07-08,5660.65,5734.65,5740.4,5651.05,"129280000"
"626",2011-07-11,5616.1,5648.05,5652.9,5601.7,"78900000"
"627",2011-07-12,5526.15,5556.9,5580.25,5496.95,"104910000"
"628",2011-07-13,5585.45,5542.05,5596.15,5541.4,"106020000"
"629",2011-07-14,5599.8,5569,5653.95,5541.7,"123020000"
"630",2011-07-15,5581.1,5602.95,5631.7,5562.75,"80430000"
"631",2011-07-18,5567.05,5581.75,5596.6,5550.95,"73610000"
"632",2011-07-19,5613.55,5569.85,5627.65,5557.2,"86560000"
"633",2011-07-20,5567.05,5642.05,5645.4,5555.1,"87090000"
"634",2011-07-21,5541.6,5554.6,5578.9,5532.7,"76330000"
"635",2011-07-22,5633.95,5576.95,5642.2,5567.1,"106780000"
"636",2011-07-25,5680.3,5633.8,5700.55,5616.7,"142010000"
"637",2011-07-26,5574.85,5688.45,5702.25,5560.15,"134110000"
"638",2011-07-27,5546.8,5588.55,5591.7,5521.5,"122320000"
"639",2011-07-28,5487.75,5492.4,5512.1,5475.65,"164520000"
"640",2011-07-29,5482,5479,5520.3,5453.95,"156130000"
"641",2011-08-01,5516.8,5527.5,5551.9,5486.45,"98960000"
"642",2011-08-02,5456.55,5493.2,5496.3,5433.65,"110370000"
"643",2011-08-03,5404.8,5402,5422.6,5378.85,"133220000"
"644",2011-08-04,5331.8,5412.4,5434.5,5323.15,"118480000"
"645",2011-08-05,5211.25,5204.35,5229.65,5116.45,"196020000"
"646",2011-08-08,5118.5,5083.85,5204.2,5054.05,"188310000"
"647",2011-08-09,5072.85,4947.9,5167,4946.45,"233870000"
"648",2011-08-10,5161,5196.55,5197.95,5123.35,"158400000"
"649",2011-08-11,5138.3,5128,5184.95,5121,"113040000"
"650",2011-08-12,5072.95,5194.4,5194.45,5053.35,"128840000"
"651",2011-08-16,5035.8,5125.75,5132.2,5015.4,"130900000"
"652",2011-08-17,5056.6,5030.3,5112.15,5017.25,"143340000"
"653",2011-08-18,4944.15,5077.95,5078.6,4932.15,"139820000"
"654",2011-08-19,4845.65,4859.3,4893.6,4796.1,"166700000"
"655",2011-08-22,4898.8,4843.7,4910.05,4808.75,"123810000"
"656",2011-08-23,4948.9,4925.15,4965.8,4863.8,"130010000"
"657",2011-08-24,4888.9,4934.35,4962.4,4875.3,"129410000"
"658",2011-08-25,4839.6,4914.65,4915.85,4825.05,"184910000"
"659",2011-08-26,4747.8,4839.25,4872,4720,"149720000"
"660",2011-08-29,4919.6,4806.2,4934.4,4806.05,"145120000"
"661",2011-08-30,5001,4973.25,5016.25,4927.55,"181540000"
"662",2011-09-02,5040,5109.8,5113.7,4993.35,"195060000"
"663",2011-09-05,5017.2,4998.9,5030.3,4964.45,"162900000"
"664",2011-09-06,5064.3,4993.35,5072.9,4942.9,"183680000"
"665",2011-09-07,5124.65,5080.15,5154.5,5076.3,"193860000"
"666",2011-09-08,5153.25,5139.2,5169.25,5098.25,"140860000"
"667",2011-09-09,5059.45,5161.3,5163.75,5046.8,"158710000"
"668",2011-09-12,4946.8,4981.7,4985.6,4911.25,"135500000"
"669",2011-09-13,4940.95,4977.8,5030.15,4911.05,"1.46e+08"
"670",2011-09-14,5012.55,4965.05,5026.15,4917.4,"154280000"
"671",2011-09-15,5075.7,5062.35,5091.45,4967.45,"153650000"
"672",2011-09-16,5084.25,5123.35,5143.6,5068.1,"225190000"
"673",2011-09-19,5031.95,5068.4,5068.4,5019.25,"115740000"
"674",2011-09-20,5140.2,5042.55,5149.9,5035.25,"146600000"
"675",2011-09-21,5133.25,5153.75,5168.4,5109.85,"132920000"
"676",2011-09-22,4923.65,5054.45,5059.85,4907.75,"147610000"
"677",2011-09-23,4867.75,4873.75,4930.25,4829.6,"205770000"
"678",2011-09-26,4835.4,4878.6,4879.8,4758.85,"156080000"
"679",2011-09-27,4971.25,4905.15,4982.95,4905.15,"151310000"
"680",2011-09-28,4945.9,5005.5,5006.05,4918.45,"166870000"
"681",2011-09-29,5015.45,4924.2,5034.25,4906,"216160000"
"682",2011-09-30,4943.25,4990.15,5025.55,4924.3,"201960000"
"683",2011-10-03,4849.5,4874.4,4879.15,4823.9,"148920000"
"684",2011-10-04,4772.15,4823.5,4869.75,4728.3,"184410000"
"685",2011-10-05,4751.3,4791.3,4827.8,4741,"179140000"
"686",2011-10-07,4888.05,4883.65,4922.6,4861.2,"198290000"
"687",2011-10-10,4979.6,4886.85,4991.15,4882.05,"188840000"
"688",2011-10-11,4974.35,5019.9,5045.1,4964,"182040000"
"689",2011-10-12,5099.4,5011.2,5109.8,4997.65,"188010000"
"690",2011-10-13,5077.85,5130.8,5136.95,5067.65,"157300000"
"691",2011-10-14,5132.3,5057.35,5141.4,5056.6,"157780000"
"692",2011-10-17,5118.25,5156.2,5160.2,5084.5,"130460000"
"693",2011-10-18,5037.5,5049.45,5057.5,5011.05,"125550000"
"694",2011-10-19,5139.15,5080.45,5148.05,5075.3,"117470000"
"695",2011-10-20,5091.9,5086.55,5099,5033.95,"119330000"
"696",2011-10-21,5049.95,5106.6,5120.75,5037.95,"109890000"
"697",2011-10-24,5098.35,5114.7,5145.65,5084.75,"126070000"
"698",2011-10-25,5191.6,5137.9,5211,5085.55,"221080000"
"699",2011-10-26,5201.8,5214.95,5219.25,5196.15,"27500000"
"700",2011-10-28,5360.7,5341.9,5399.7,5322.8,"246080000"
"701",2011-10-31,5326.6,5358.9,5360.25,5314.6,"149480000"
"702",2011-11-01,5257.95,5278.6,5310.85,5238.3,"152490000"
"703",2011-11-02,5258.45,5216.75,5300.1,5204.95,"144380000"
"704",2011-11-03,5265.75,5241.55,5281.6,5201.85,"160280000"
"705",2011-11-04,5284.2,5325.4,5326.45,5256.8,"149020000"
"706",2011-11-08,5289.35,5292.25,5304.25,5252,"120650000"
"707",2011-11-09,5221.05,5309.7,5317.5,5211.75,"146430000"
"708",2011-11-11,5168.85,5159.75,5198.6,5142.25,"168510000"
"709",2011-11-14,5148.35,5217.35,5228.9,5140.55,"134450000"
"710",2011-11-15,5068.5,5131.2,5158.75,5052.85,"149590000"
"711",2011-11-16,5030.45,5059.1,5065.2,4989.5,"161410000"
"712",2011-11-17,4934.75,5027.1,5036.8,4919.45,"149240000"
"713",2011-11-18,4905.8,4899.15,4915.9,4837.95,"192270000"
"714",2011-11-21,4778.35,4873.8,4873.8,4764.8,"154120000"
"715",2011-11-22,4812.35,4794.85,4854,4782.55,"174210000"
"716",2011-11-23,4706.45,4779.5,4779.5,4640.95,"178820000"
"717",2011-11-24,4756.45,4707.55,4771.1,4639.1,"213360000"
"718",2011-11-25,4710.05,4731.3,4767.3,4693.1,"162840000"
"719",2011-11-28,4851.3,4769.3,4859.1,4766.4,"145260000"
"720",2011-11-29,4805.1,4864.2,4866.1,4787.1,"155570000"
"721",2011-11-30,4832.05,4766.15,4851.55,4754.8,"282220000"
"722",2011-12-01,4936.85,4970.85,5011.9,4916.7,"183920000"
"723",2011-12-02,5050.15,4940.85,5062.55,4918.4,"180190000"
"724",2011-12-05,5039.15,5036.5,5055.4,5002.55,"137250000"
"725",2011-12-07,5062.6,5050.1,5099.25,5032.25,"169430000"
"726",2011-12-08,4943.65,5037.4,5049.05,4921.45,"178850000"
"727",2011-12-09,4866.7,4870.75,4918.35,4841.75,"173610000"
"728",2011-12-12,4764.6,4906.85,4910.25,4755.55,"178340000"
"729",2011-12-13,4800.6,4733.6,4824.7,4728.5,"181040000"
"730",2011-12-14,4763.25,4788.7,4839.55,4750.4,"176250000"
"731",2011-12-15,4746.35,4712.8,4768.65,4673.85,"200320000"
"732",2011-12-16,4651.6,4752.5,4818.85,4628.2,"202060000"
"733",2011-12-19,4613.1,4623.15,4623.15,4555.9,"176450000"
"734",2011-12-20,4544.2,4635.8,4637.25,4531.15,"195300000"
"735",2011-12-21,4693.15,4636.45,4707.35,4601.95,"211310000"
"736",2011-12-22,4733.85,4636.9,4740.6,4632.95,"170790000"
"737",2011-12-23,4714,4763.2,4763.45,4693.2,"141980000"
"738",2011-12-26,4779,4718.15,4787.25,4718.15,"90850000"
"739",2011-12-27,4750.5,4780.2,4800.5,4723.65,"104830000"
"740",2011-12-28,4705.8,4756.2,4756.2,4685.65,"117460000"
"741",2011-12-29,4646.25,4681.15,4701.8,4639.05,"1.46e+08"
"742",2011-12-30,4624.3,4659.95,4690.45,4608.9,"113900000"
"743",2012-01-02,4636.75,4640.2,4645.95,4588.05,"108460000"
"744",2012-01-03,4765.3,4675.8,4773.1,4675.8,"146620000"
"745",2012-01-04,4749.65,4774.95,4782.85,4728.85,"165940000"
"746",2012-01-05,4749.95,4749,4779.8,4730.15,"177860000"
"747",2012-01-06,4754.1,4724.15,4794.9,4686.85,"176060000"
"748",2012-01-07,4746.9,4755.6,4759.4,4743.05,
"749",2012-01-09,4742.8,4747.55,4758.7,4695.45,"147540000"
"750",2012-01-10,4849.55,4771.85,4855.9,4768.25,"201660000"
"751",2012-01-11,4860.95,4863.15,4877.2,4841.6,"209080000"
"752",2012-01-12,4831.25,4840.95,4869.2,4803.9,"183070000"
"753",2012-01-13,4866,4861.95,4898.85,4834.2,"230940000"
"754",2012-01-16,4873.9,4844,4880.8,4827.05,"160480000"
"755",2012-01-17,4967.3,4904.5,4975.55,4904,"2.23e+08"
"756",2012-01-18,4955.8,4977.75,4980.65,4931.05,"211200000"
"757",2012-01-19,5018.4,4995,5023.8,4991.4,"203490000"
"758",2012-01-20,5048.6,5044.85,5064.15,5004.3,"221050000"
"759",2012-01-23,5046.25,5025.35,5059.55,5021.35,"158180000"
"760",2012-01-24,5127.35,5064.8,5141.05,5049.8,"202010000"
"761",2012-01-25,5158.3,5151.5,5174.15,5130.25,"219180000"
"762",2012-01-27,5204.7,5216.75,5217,5162.4,"215920000"
"763",2012-01-30,5087.3,5163.55,5166.15,5076.7,"181140000"
"764",2012-01-31,5199.25,5125.25,5215.4,5120.15,"215770000"
"765",2012-02-01,5235.7,5198.15,5244.6,5159,"234900000"
"766",2012-02-02,5269.9,5272.1,5289.95,5225.75,"337960000"
"767",2012-02-03,5325.85,5276.1,5334.85,5255.55,"217360000"
"768",2012-02-06,5361.65,5379.45,5390.05,5327.25,"215080000"
"769",2012-02-07,5335.15,5412.95,5413.35,5322.95,"181200000"
"770",2012-02-08,5368.15,5343.8,5396.9,5325.2,"236140000"
"771",2012-02-09,5412.35,5343.05,5423.4,5338.9,"255310000"
"772",2012-02-10,5381.6,5399.8,5427.75,5341.05,"225350000"
"773",2012-02-13,5390.2,5382.1,5421.05,5351.4,"181560000"
"774",2012-02-14,5416.05,5380.8,5428.05,5377.95,"201410000"
"775",2012-02-15,5531.95,5460.6,5542.1,5460.6,"314370000"
"776",2012-02-16,5521.95,5513.75,5531.4,5483.75,"270060000"
"777",2012-02-17,5564.3,5574.2,5606.7,5545.2,"329310000"
"778",2012-02-21,5607.15,5561.9,5621.5,5561.75,"231130000"
"779",2012-02-22,5505.35,5609.75,5629.95,5491.35,"263010000"
"780",2012-02-23,5483.3,5490.05,5537.4,5460.8,"307250000"
"781",2012-02-24,5429.3,5479.15,5521.4,5405.9,"364660000"
"782",2012-02-27,5281.2,5448.1,5449.8,5268.15,"235320000"
"783",2012-02-28,5375.5,5310.5,5391.1,5306.45,"208130000"
"784",2012-02-29,5385.2,5424.95,5458.8,5352.25,"226020000"
"785",2012-03-01,5339.75,5366,5372.45,5297.5,"196870000"
"786",2012-03-02,5359.35,5369.45,5392.55,5315.05,"185020000"
"787",2012-03-03,5359.4,5360.05,5369.6,5353.4,"16770000"
"788",2012-03-05,5280.35,5342.55,5344.5,5265.7,"196420000"
"789",2012-03-06,5222.4,5266,5382.05,5206.4,"290400000"
"790",2012-03-07,5220.45,5207.05,5243.85,5171.45,"230730000"
"791",2012-03-09,5333.55,5294.1,5342.3,5291.6,"203010000"
"792",2012-03-12,5359.55,5420.1,5421.9,5327.3,"176670000"
"793",2012-03-13,5429.5,5391.05,5438.65,5390.8,"179960000"
"794",2012-03-14,5463.9,5490.55,5499.4,5437.8,"181710000"
"795",2012-03-15,5380.5,5462.5,5462.5,5362.3,"160260000"
"796",2012-03-16,5317.9,5380.35,5445.65,5305,"267520000"
"797",2012-03-19,5257.05,5337.35,5340.7,5238.55,"179880000"
"798",2012-03-20,5274.85,5257.15,5297.35,5233.25,"181340000"
"799",2012-03-21,5364.95,5267.2,5372.35,5256,"199790000"
"800",2012-03-22,5228.45,5361.1,5385.95,5205.65,"205580000"
"801",2012-03-23,5278.2,5255.65,5312,5220,"172740000"
"802",2012-03-26,5184.25,5274.35,5274.95,5174.9,"169790000"
"803",2012-03-27,5243.15,5242.95,5277.95,5184.65,"208780000"
"804",2012-03-28,5194.75,5231.7,5236.55,5169.6,"145800000"
"805",2012-03-29,5178.85,5145.95,5194.3,5135.95,"242560000"
"806",2012-03-30,5295.55,5206.6,5307.1,5203.65,"164790000"
"807",2012-04-02,5317.9,5296.35,5331.55,5278.8,"134540000"
"808",2012-04-03,5358.5,5353.2,5378.75,5344.45,"152500000"
"809",2012-04-04,5322.9,5328.65,5338.4,5305.3,"122110000"
"810",2012-04-09,5234.4,5282.5,5287.9,5228,"111920000"
"811",2012-04-10,5243.6,5254.1,5255.8,5211.85,"156110000"
"812",2012-04-11,5226.85,5209.45,5263.65,5190.8,"167010000"
"813",2012-04-12,5276.85,5246.75,5290.6,5246.75,"152680000"
"814",2012-04-13,5207.45,5255.7,5306.75,5185.4,"164230000"
"815",2012-04-16,5226.2,5190.6,5233.5,5183.5,"119730000"
"816",2012-04-17,5289.7,5266.6,5298.2,5208.35,"178900000"
"817",2012-04-18,5300,5320.7,5342,5293.45,"152740000"
"818",2012-04-19,5332.4,5320.6,5342.45,5291.3,"133550000"
"819",2012-04-20,5290.85,5313.95,5336.15,5245.45,"135250000"
"820",2012-04-23,5200.6,5277.4,5310.55,5187.15,"138040000"
"821",2012-04-24,5222.65,5215.9,5232.35,5180.35,"155680000"
"822",2012-04-25,5202,5222.2,5236.1,5160.65,"142910000"
"823",2012-04-26,5189,5214.75,5215.6,5179.05,"185900000"
"824",2012-04-27,5190.6,5189,5223.05,5154.3,"128760000"
"825",2012-04-30,5248.15,5201.45,5262.15,5201.45,"108140000"
"826",2012-05-02,5239.15,5254.3,5279.6,5226.45,"119330000"
"827",2012-05-03,5188.4,5211.2,5217.3,5180.65,"118570000"
"828",2012-05-04,5086.85,5166.65,5177.2,5070.6,"153300000"
"829",2012-05-07,5114.15,5017.8,5124.75,4988,"168270000"
"830",2012-05-08,4999.95,5114.7,5119.95,4983.6,"164260000"
"831",2012-05-09,4974.8,4967.9,5016.25,4956.45,"180440000"
"832",2012-05-10,4965.7,4984.15,5039.3,4950.3,"141030000"
"833",2012-05-11,4928.9,4938.85,4976.25,4906.15,"138530000"
"834",2012-05-14,4907.8,4934.35,4957.2,4874.5,"126950000"
"835",2012-05-15,4942.8,4869.85,4955.2,4868.55,"142120000"
"836",2012-05-16,4858.25,4875.3,4882.25,4837.05,"165050000"
"837",2012-05-17,4870.2,4878.6,4922.25,4850.2,"155650000"
"838",2012-05-18,4891.45,4796.4,4908.5,4788.95,"154510000"
"839",2012-05-21,4906.05,4888.5,4937.5,4888.5,"116510000"
"840",2012-05-22,4860.5,4954.7,4956.35,4849.9,"130810000"
"841",2012-05-23,4835.65,4843,4853.75,4803.95,"136110000"
"842",2012-05-24,4921.4,4863.4,4931.9,4830.15,"140480000"
"843",2012-05-25,4920.4,4905.95,4935.8,4889.35,"118190000"
"844",2012-05-28,4985.65,4931.7,4994.95,4931.3,"97260000"
"845",2012-05-29,4990.1,5005.35,5020.15,4982.15,"124220000"
"846",2012-05-30,4950.75,4964.25,4982.25,4944.9,"1.46e+08"
"847",2012-05-31,4924.25,4896.1,4949.25,4883.55,"296910000"
"848",2012-06-01,4841.6,4910.85,4925,4831.75,"138770000"
"849",2012-06-04,4848.15,4797.3,4858.3,4770.35,"152340000"
"850",2012-06-05,4863.3,4869.45,4898.95,4847.7,"141480000"
"851",2012-06-06,4997.1,4886.65,5010.45,4886.15,"185340000"
"852",2012-06-07,5049.65,5035.35,5059.65,5007.75,"150560000"
"853",2012-06-08,5068.35,5044.25,5084.45,4994.8,"138390000"
"854",2012-06-11,5054.1,5096.7,5124.45,5040.7,"125620000"
"855",2012-06-12,5115.9,5015.5,5128.9,5015.15,"135480000"
"856",2012-06-13,5121.45,5117.55,5144.9,5095.45,"125670000"
"857",2012-06-14,5054.75,5105.1,5130,5047.6,"118350000"
"858",2012-06-15,5139.05,5069.55,5146.2,5069.15,"155440000"
"859",2012-06-18,5064.25,5174,5190.2,5041.7,"153460000"
"860",2012-06-19,5103.85,5050.8,5113.6,5048.1,"149420000"
"861",2012-06-20,5120.55,5114.55,5141.7,5100.7,"160510000"
"862",2012-06-21,5165,5097.35,5170.4,5093.45,"142990000"
"863",2012-06-22,5146.05,5101.75,5159.8,5094,"159750000"
"864",2012-06-25,5114.65,5158.5,5194.6,5105.65,"123500000"
"865",2012-06-26,5120.8,5107.45,5134.55,5095.5,"99410000"
"866",2012-06-27,5141.9,5149.45,5160.1,5129.25,"112270000"
"867",2012-06-28,5149.15,5148.95,5159.05,5125.3,"143070000"
"868",2012-06-29,5278.9,5191.25,5286.25,5189,"226520000"
"869",2012-07-02,5278.6,5283.85,5302.15,5263.35,"126160000"
"870",2012-07-03,5287.95,5298.85,5317,5265.95,"133120000"
"871",2012-07-04,5302.55,5310.4,5317.65,5273.3,"1.56e+08"
"872",2012-07-05,5327.3,5297.05,5333.65,5288.85,"118920000"
"873",2012-07-06,5316.95,5324.7,5327.2,5287.75,"113300000"
"874",2012-07-09,5275.15,5283.7,5300.6,5257.75,"101170000"
"875",2012-07-10,5345.35,5286.6,5348.55,5284.55,"123950000"
"876",2012-07-11,5306.3,5315.25,5336.45,5300.25,"113530000"
"877",2012-07-12,5235.25,5240,5261.75,5217.7,"131190000"
"878",2012-07-13,5227.25,5242.75,5267.15,5216.85,"99050000"
"879",2012-07-16,5197.25,5232.35,5246.85,5190.45,"106310000"
"880",2012-07-17,5192.85,5228.05,5236.7,5181.7,"111770000"
"881",2012-07-18,5216.3,5199.1,5222.85,5169.05,"109650000"
"882",2012-07-19,5242.7,5249.85,5257.75,5233.15,"109770000"
"883",2012-07-20,5205.1,5233.55,5238.7,5197.5,"89730000"
"884",2012-07-23,5117.95,5163.25,5164.2,5108.1,"104770000"
"885",2012-07-24,5128.2,5128.8,5144,5103.25,"116520000"
