Date;Price;Open;High;Low;Vol.;Change %
Mar 02, 2012;12,643.82;12,713.90;12,722.53;12,621.89;167.51M;-0.63%
Mar 05, 2012;12,523.95;12,630.35;12,644.91;12,507.31;187.67M;-0.95%
Mar 06, 2012;12,298.63;12,406.60;12,486.78;12,249.85;281.23M;-1.80%
Mar 07, 2012;12,350.16;12,311.16;12,367.14;12,237.69;212.82M;0.42%
Mar 08, 2012;12,461.93;12,430.61;12,485.29;12,359.18;192.37M;0.91%
Mar 09, 2012;12,503.62;12,476.09;12,528.32;12,457.53;209.22M;0.33%
Mar 12, 2012;12,428.01;12,492.98;12,518.61;12,408.25;192.77M;-0.60%
Mar 13, 2012;12,537.69;12,424.03;12,538.51;12,425.76;205.10M;0.88%
Mar 14, 2012;12,377.90;12,519.02;12,536.88;12,354.14;242.91M;-1.27%
Mar 15, 2012;12,455.82;12,376.55;12,530.70;12,372.73;275.88M;0.63%
Mar 16, 2012;12,496.96;12,467.12;12,537.51;12,455.03;416.62M;0.33%
Mar 19, 2012;12,479.70;12,494.61;12,561.75;12,475.46;183.86M;-0.14%
Mar 20, 2012;12,430.70;12,422.11;12,473.89;12,336.89;250.58M;-0.39%
Mar 21, 2012;12,436.49;12,427.24;12,462.90;12,380.85;194.59M;0.05%
Mar 22, 2012;12,361.81;12,354.79;12,418.87;12,335.37;220.25M;-0.60%
Mar 23, 2012;12,465.66;12,376.87;12,465.66;12,364.26;185.97M;0.84%
Mar 26, 2012;12,574.79;12,535.58;12,583.12;12,486.77;220.26M;0.88%
Mar 27, 2012;12,512.04;12,595.35;12,603.71;12,498.77;192.30M;-0.50%
Mar 28, 2012;12,413.86;12,470.96;12,491.82;12,354.85;209.31M;-0.78%
Mar 29, 2012;12,339.36;12,379.60;12,413.84;12,194.53;246.98M;-0.60%
Mar 30, 2012;12,392.18;12,391.61;12,433.31;12,333.11;233.37M;0.43%
Apr 02, 2012;12,507.06;12,381.48;12,526.55;12,373.43;219.84M;0.93%
Apr 03, 2012;12,323.61;12,465.30;12,498.71;12,284.61;233.99M;-1.47%
Apr 04, 2012;12,178.66;12,191.07;12,310.26;12,098.60;221.61M;-1.18%
Apr 05, 2012;12,103.11;12,147.85;12,172.08;12,051.20;198.23M;-0.62%
Apr 09, 2012;12,018.50;12,047.04;12,098.24;12,004.15;124.05M;-0.70%
Apr 10, 2012;11,935.29;12,012.04;12,032.67;11,868.97;203.68M;-0.69%
Apr 11, 2012;12,026.76;11,970.65;12,056.82;11,939.96;184.93M;0.77%
Apr 12, 2012;12,214.65;12,035.66;12,230.54;12,023.37;211.05M;1.56%
Apr 13, 2012;12,040.39;12,180.55;12,214.65;12,040.38;174.27M;-1.43%
Apr 16, 2012;12,037.59;12,076.23;12,121.36;12,016.18;193.24M;-0.02%
Apr 17, 2012;12,136.94;12,065.97;12,176.76;12,039.70;176.20M;0.83%
Apr 18, 2012;12,128.89;12,110.53;12,162.60;12,077.87;158.12M;-0.07%
Apr 19, 2012;12,153.69;12,148.18;12,227.75;12,118.38;168.23M;0.20%
Apr 20, 2012;12,147.28;12,197.94;12,227.99;12,142.62;149.30M;-0.05%
Apr 23, 2012;11,988.95;12,025.07;12,136.28;11,919.13;171.22M;-1.30%
Apr 24, 2012;11,980.10;11,997.37;12,034.51;11,957.59;142.97M;-0.07%
Apr 25, 2012;12,111.06;12,057.49;12,112.22;11,997.31;177.53M;1.09%
Apr 26, 2012;12,145.85;12,084.60;12,146.01;12,073.81;174.34M;0.29%
Apr 27, 2012;12,237.75;12,157.96;12,248.07;12,139.68;184.52M;0.76%
Apr 30, 2012;12,292.69;12,203.83;12,292.69;12,156.76;169.65M;0.45%
May 01, 2012;12,332.79;12,325.70;12,364.59;12,292.72;192.40M;0.33%
May 02, 2012;12,230.12;12,272.17;12,332.68;12,178.08;161.34M;-0.83%
May 03, 2012;12,014.90;12,223.53;12,227.41;11,981.28;194.21M;-1.76%
May 04, 2012;11,871.23;11,935.65;11,985.28;11,824.27;183.05M;-1.20%
