"","MICEX (MCX)_history.csv Date","MICEX (MCX)_history.csv Price","MICEX (MCX)_history.csv Open","MICEX (MCX)_history.csv High","MICEX (MCX)_history.csv Low","MICEX (MCX)_history.csv Volume"
"1767",2016-01-26,1705.01,1716.86,1719.09,1695.91,
"1768",2016-01-27,1747.57,1705.1,1747.57,1705.1,
"1769",2016-01-28,1771.93,1747.63,1771.93,1739.85,
"1770",2016-01-29,1784.92,1772.01,1788.08,1758.6,
"1771",2016-02-01,1773.21,1785.01,1785.01,1760.26,
"1772",2016-02-02,1758.26,1771.37,1785.75,1749.9,
"1773",2016-02-03,1746.35,1757.9,1766.27,1744.81,
"1774",2016-02-04,1787.93,1745.21,1792.48,1745.21,
"1775",2016-02-05,1780.59,1786.7,1796.48,1772.27,
"1776",2016-02-08,1744.27,1780.26,1784.56,1737.06,
"1777",2016-02-09,1723.36,1744.17,1752.89,1715.03,
"1778",2016-02-10,1730.83,1722.5,1740.71,1710.34,
"1779",2016-02-11,1711.58,1729.42,1729.42,1688.13,
"1780",2016-02-12,1726.04,1711.6,1733.66,1711.6,
"1781",2016-02-15,1738.54,1726.08,1746.36,1726.08,
"1782",2016-02-16,1753.86,1738.89,1758.17,1738.89,
"1783",2016-02-17,1770.31,1753.86,1776.83,1750.06,
"1784",2016-02-18,1807.21,1770.3,1807.32,1770.3,
"1785",2016-02-19,1793.37,1805.82,1805.82,1778.96,
"1786",2016-02-20,1790.15,1793.68,1798.77,1786.92,
"1787",2016-02-22,1822.38,1790.46,1825,1790.46,
"1788",2016-02-24,1797.27,1811.08,1812.94,1784.54,
"1789",2016-02-25,1803.89,1802.37,1819.19,1777.7,
"1790",2016-02-26,1816.73,1815.99,1831.7,1811.66,
"1791",2016-02-29,1840.17,1811.53,1841.56,1798.51,
"1792",2016-03-01,1844.17,1841.43,1851.88,1838.41,
"1793",2016-03-02,1832.84,1853.32,1856.08,1826.41,
"1794",2016-03-03,1858.69,1836.07,1863.95,1836.07,
"1795",2016-03-04,1878.29,1863.15,1878.29,1853.81,
"1796",2016-03-07,1909.57,1883.38,1909.57,1883.38,
"1797",2016-03-09,1883,1899.19,1906.99,1875.51,
"1798",2016-03-10,1884.63,1885.97,1896.06,1875.62,
"1799",2016-03-11,1876.54,1886.85,1888.77,1868.22,
"1800",2016-03-14,1865.31,1877.23,1880.41,1857.19,
"1801",2016-03-15,1855.06,1871.79,1879,1851.49,
"1802",2016-03-16,1871.2,1858.01,1871.2,1852.92,
"1803",2016-03-17,1890.79,1876.61,1900.12,1874.39,
"1804",2016-03-18,1914.02,1892.81,1923.5,1885.15,
"1805",2016-03-21,1904.5,1905.96,1906.34,1886.76,
"1806",2016-03-22,1903.47,1905.76,1916.27,1888.59,
"1807",2016-03-23,1879.89,1900.09,1906.38,1869.32,
"1808",2016-03-24,1866.67,1872.88,1875.27,1857.27,
"1809",2016-03-25,1866.23,1869.6,1879.79,1865.37,
"1810",2016-03-28,1849.31,1871.93,1879.47,1844.73,
"1811",2016-03-29,1845.2,1849.11,1850.93,1825.99,
"1812",2016-03-30,1868.1,1853.35,1876.32,1847.78,
"1813",2016-03-31,1871.15,1865.1,1876.55,1851.35,
"1814",2016-04-01,1856.77,1860.53,1861.49,1833.61,
"1815",2016-04-04,1866.64,1854.37,1876.08,1853.54,
"1816",2016-04-05,1857.09,1859.51,1861.39,1847.62,
"1817",2016-04-06,1860.17,1863.3,1867.96,1850.83,
"1818",2016-04-07,1858.85,1865.97,1872.51,1848.19,
"1819",2016-04-08,1877.27,1860.93,1879.64,1857.44,
"1820",2016-04-11,1906.9,1875.74,1907.5,1872.5,
"1821",2016-04-12,1899.26,1907.56,1910.59,1889.02,
"1822",2016-04-13,1932.8,1903.47,1944.32,1903.47,
"1823",2016-04-14,1915.85,1929.87,1948.84,1902.64,
"1824",2016-04-15,1907.78,1914.19,1918.35,1899.29,
"1825",2016-04-18,1892.64,1888.97,1896.36,1867.61,
"1826",2016-04-19,1930.14,1895.28,1930.23,1892.96,
"1827",2016-04-20,1960.18,1923.94,1961.6,1922.41,
"1828",2016-04-21,1950.08,1971.75,1976.69,1931.66,
"1829",2016-04-22,1967.26,1952.33,1967.26,1936.72,
"1830",2016-04-25,1955.47,1962.67,1963.96,1944.94,
"1831",2016-04-26,1946.55,1953.86,1956.54,1931.08,
"1832",2016-04-27,1934.77,1951.51,1954.93,1921.58,
"1833",2016-04-28,1969.89,1936.05,1969.89,1925.27,
"1834",2016-04-29,1953.05,1970.46,1974.42,1941.25,
"1835",2016-05-04,1925.58,1932.92,1957.18,1901.85,
"1836",2016-05-05,1906.48,1924.28,1924.28,1902.66,
"1837",2016-05-06,1901.56,1905.15,1906.34,1889.96,
"1838",2016-05-10,1885.34,1896.02,1909.97,1874.5,
"1839",2016-05-11,1909.05,1890.09,1916.34,1885.67,
"1840",2016-05-12,1901.9,1912.43,1922.51,1900.08,
"1841",2016-05-13,1907.19,1901.51,1907.19,1881.41,
"1842",2016-05-16,1915.33,1912.16,1939.22,1909.18,
"1843",2016-05-17,1909,1913.25,1915.19,1876.69,
"1844",2016-05-18,1917.24,1907.15,1921.21,1899.12,
"1845",2016-05-19,1891.52,1907.71,1913.7,1891.52,
"1846",2016-05-20,1891.33,1901.27,1903.58,1882.16,
"1847",2016-05-23,1868.43,1889.11,1889.11,1861.64,
"1848",2016-05-24,1884.12,1868.7,1887.48,1868.7,
"1849",2016-05-25,1898.75,1889.42,1910.7,1889.42,
"1850",2016-05-26,1914.31,1905.81,1931.78,1895.63,
"1851",2016-05-27,1927.58,1913.18,1930.8,1910.11,
"1852",2016-05-30,1935.54,1931.07,1938.14,1918.76,
"1853",2016-05-31,1899.01,1937.13,1939.84,1899.01,
"1854",2016-06-01,1893.18,1899.14,1906.86,1888.88,
"1855",2016-06-02,1890.78,1895.27,1898.9,1876.58,
"1856",2016-06-03,1886.84,1896.95,1913.74,1877.89,
"1857",2016-06-06,1915.54,1893.05,1920.91,1893.05,
"1858",2016-06-07,1951.26,1917.96,1954.49,1914.56,
"1859",2016-06-08,1951.55,1953.75,1960.75,1937.62,
"1860",2016-06-09,1934.92,1951.8,1952.42,1927.72,
"1861",2016-06-10,1903.61,1926.91,1930.26,1903.61,
"1862",2016-06-14,1885.92,1898.21,1903.54,1875.27,
"1863",2016-06-15,1889.75,1883.94,1898.31,1880.55,
"1864",2016-06-16,1869.78,1884.22,1884.91,1853.36,
"1865",2016-06-17,1877.07,1875.96,1896.28,1871.88,
"1866",2016-06-20,1902.7,1889.26,1906.46,1889.26,
"1867",2016-06-21,1904.02,1902.44,1910.25,1884.64,
"1868",2016-06-22,1896.7,1908.06,1912.96,1892.16,
"1869",2016-06-23,1919.27,1894.16,1919.27,1883.18,
"1870",2016-06-24,1884.41,1865.48,1884.94,1846.91,
"1871",2016-06-27,1841.73,1883.76,1887.75,1841.73,
"1872",2016-06-28,1857.23,1850.75,1863.53,1844.8,
"1873",2016-06-29,1888.15,1862.25,1888.15,1862.25,
"1874",2016-06-30,1891.09,1886.47,1897.36,1879.33,
"1875",2016-07-01,1896.62,1891.03,1900.41,1880.63,
"1876",2016-07-04,1907.48,1899.35,1913.48,1896.4,
"1877",2016-07-05,1895.64,1904.03,1904.06,1887.05,
"1878",2016-07-06,1879.42,1892.26,1896.71,1871.47,
"1879",2016-07-07,1882.41,1887.12,1901.57,1878.47,
"1880",2016-07-08,1894.35,1873.49,1896.82,1860.55,
"1881",2016-07-11,1913.12,1891.05,1914.31,1887.1,
"1882",2016-07-12,1938.36,1913.84,1942.69,1911.91,
"1883",2016-07-13,1935.88,1937.35,1945.76,1928.5,
"1884",2016-07-14,1942.46,1938.54,1944.85,1921.75,
"1885",2016-07-15,1940.85,1931.66,1943.63,1928.57,
"1886",2016-07-18,1936.07,1937.77,1948.54,1920.18,
"1887",2016-07-19,1915.89,1921.12,1929.11,1903.1,
"1888",2016-07-20,1915.09,1915.49,1921.23,1896,
"1889",2016-07-21,1927.7,1920.01,1930.79,1911.87,
"1890",2016-07-22,1926.9,1923.8,1933.76,1922.85,
"1891",2016-07-25,1931.78,1929.93,1942.98,1922.22,
"1892",2016-07-26,1938.52,1932.54,1940.26,1917.96,
"1893",2016-07-27,1938.65,1938.64,1941.15,1928.32,
"1894",2016-07-28,1954.45,1938.01,1959.86,1932.63,
"1895",2016-07-29,1944.62,1952.82,1955.07,1939.28,
"1896",2016-08-01,1947.36,1950.49,1964.27,1941.58,
"1897",2016-08-02,1912.69,1946.31,1946.65,1908.89,
"1898",2016-08-03,1919.15,1913.14,1922.86,1902.74,
"1899",2016-08-04,1944.94,1924.97,1945.14,1924.97,
"1900",2016-08-05,1944.31,1946.66,1952.35,1931.01,
"1901",2016-08-08,1956.99,1948.51,1956.99,1947.22,
"1902",2016-08-09,1956.42,1954.05,1964.58,1948.89,
"1903",2016-08-10,1942.67,1956.33,1959.99,1940.63,
"1904",2016-08-11,1952.18,1941.32,1952.18,1933.27,
"1905",2016-08-12,1967.18,1955.16,1968.18,1952.56,
"1906",2016-08-15,1977.28,1969.96,1983.1,1964.84,
"1907",2016-08-16,1975.8,1977.76,1994.33,1967.37,
"1908",2016-08-17,1969.19,1971.49,1973.02,1959.44,
"1909",2016-08-18,1970.07,1971.26,1976.71,1961.35,
"1910",2016-08-19,1959.72,1972.89,1974.4,1959.72,
"1911",2016-08-22,1979.09,1956.46,1979.09,1948.35,
"1912",2016-08-23,1989.51,1976.07,1992.55,1973.43,
"1913",2016-08-24,1983.59,1988.08,1989.43,1974.89,
"1914",2016-08-25,1985.56,1983.22,1987.35,1969.53,
"1915",2016-08-26,1993.35,1984.68,1997.1,1976.87,
"1916",2016-08-29,1986.72,1985.99,1986.72,1970.53,
"1917",2016-08-30,1985.69,1989.03,1999.14,1983.84,
"1918",2016-08-31,1971.59,1985.84,1988.56,1966.88,
"1919",2016-09-01,1976.91,1976.26,1982.26,1969.48,
"1920",2016-09-02,2003.77,1978.16,2006.25,1976.62,
"1921",2016-09-05,2017.38,2008.69,2019.65,2005.42,
"1922",2016-09-06,2039.53,2020.77,2040.42,2017.5,
"1923",2016-09-07,2053.75,2042.21,2060.03,2042.12,
"1924",2016-09-08,2050.77,2058.73,2063.13,2041.01,
"1925",2016-09-09,2028.25,2044.93,2045.04,2028.25,
"1926",2016-09-12,2019.9,2017.08,2021.58,2004.43,
"1927",2016-09-13,2004.5,2020.6,2026.57,2001.34,
"1928",2016-09-14,2004.48,2003.74,2010.47,1995.7,
"1929",2016-09-15,1996.58,2003.2,2004.65,1982.95,
"1930",2016-09-16,1981.96,1998.14,2004.37,1967.31,
"1931",2016-09-19,1986.97,1984.46,1993.49,1981.39,
"1932",2016-09-20,1991.78,1984.97,1991.85,1969.41,
"1933",2016-09-21,1997.67,1995.13,2004.1,1988.64,
"1934",2016-09-22,2025.3,2007.12,2025.3,2001.07,
"1935",2016-09-23,2011.83,2022.28,2022.28,1995.14,
"1936",2016-09-26,1997.94,2003.48,2007.25,1993.33,
"1937",2016-09-27,1975.52,1999.93,1999.93,1975.52,
"1938",2016-09-28,1980.68,1977.35,1993.93,1975.84,
"1939",2016-09-29,1996.12,1996.99,2006.59,1994.88,
"1940",2016-09-30,1978,1989.43,1989.43,1975.23,
"1941",2016-10-03,1986.8,1981.02,1993.55,1975.74,
"1942",2016-10-04,1985.02,1987.61,1989.32,1975.96,
"1943",2016-10-05,1975.85,1985.05,1985.05,1962.14,
"1944",2016-10-06,1983.88,1975.26,1983.88,1967.75,
"1945",2016-10-07,1980.02,1985.04,1993.65,1974.89,
"1946",2016-10-10,2001.1,1981.11,2002.53,1977.43,
"1947",2016-10-11,2001.42,2000.46,2006.66,1995.93,
"1948",2016-10-12,1993.35,1999.6,2005.17,1986.7,
"1949",2016-10-13,1976.37,1990.39,1990.39,1970.86,
"1950",2016-10-14,1966.39,1976.34,1978.96,1962.35,
"1951",2016-10-17,1956.95,1964.66,1965.83,1954.81,
"1952",2016-10-18,1969.11,1958.28,1974.01,1958.28,
"1953",2016-10-19,1967.5,1971.9,1973.24,1961.39,
"1954",2016-10-20,1957.09,1967.52,1968.11,1956.61,
"1955",2016-10-21,1957.7,1957.63,1960.56,1946.78,
"1956",2016-10-24,1962.79,1960.97,1970.36,1957.65,
"1957",2016-10-25,1977.19,1965.63,1987.07,1962.24,
"1958",2016-10-26,1974.81,1975.36,1979.42,1967.87,
"1959",2016-10-27,1979.8,1975.16,1986.53,1973.27,
"1960",2016-10-28,1981.76,1979.87,1982.51,1975.48,
"1961",2016-10-31,1989.64,1984.24,1992.48,1976.29,
"1962",2016-11-01,1996.87,1991.7,2003.14,1991.7,
"1963",2016-11-02,1968.77,1989.37,1990.22,1966.35,
"1964",2016-11-03,1962.71,1970.97,1971.56,1957.53,
"1965",2016-11-07,1952.69,1964.59,1970.61,1952.69,
"1966",2016-11-08,1967.93,1959.79,1973.07,1959.79,
"1967",2016-11-09,2011.58,1941.89,2011.81,1939.66,
"1968",2016-11-10,2044.03,2017.69,2076.44,2016.96,
"1969",2016-11-11,2031.92,2045.22,2054.42,2031.92,
"1970",2016-11-14,2021.99,2034.97,2047.03,2017.22,
"1971",2016-11-15,2017.06,2025.01,2032.04,2009.34,
"1972",2016-11-16,2028.92,2024.71,2049.01,2022.89,
"1973",2016-11-17,2042.76,2029.85,2045.65,2029.3,
"1974",2016-11-18,2038.29,2042.23,2048.19,2036.29,
"1975",2016-11-21,2058.77,2044.2,2059.67,2044.2,
"1976",2016-11-22,2066.18,2062.98,2074.89,2057.7,
"1977",2016-11-23,2085.75,2069.18,2085.75,2068.61,
"1978",2016-11-24,2102.97,2086.56,2107.96,2086.56,
"1979",2016-11-25,2098.15,2101.47,2106.6,2088.4,
"1980",2016-11-28,2094.65,2098.33,2104.34,2086.36,
"1981",2016-11-29,2086.84,2092.13,2098,2082.71,
"1982",2016-11-30,2104.91,2087.81,2116.38,2085.84,
"1983",2016-12-01,2121.87,2110.69,2128.7,2110.69,
"1984",2016-12-02,2128.99,2121.12,2137.82,2114.91,
"1985",2016-12-05,2158.33,2126.93,2163.39,2126.93,
"1986",2016-12-06,2152.35,2159.25,2177.94,2151.07,
"1987",2016-12-07,2160.51,2154.02,2165.21,2148.54,
"1988",2016-12-08,2207.02,2168.4,2207.02,2167.93,
"1989",2016-12-09,2208.53,2211.29,2220.01,2197.49,
"1990",2016-12-12,2226.89,2219.13,2242.17,2210.06,
"1991",2016-12-13,2247.02,2225.74,2247.02,2215.7,
"1992",2016-12-14,2229.05,2248.22,2258.1,2215.11,
"1993",2016-12-15,2237.23,2217.16,2240.14,2202.35,
"1994",2016-12-16,2231.41,2239.08,2251.23,2229.3,
"1995",2016-12-19,2215.69,2233.99,2235.12,2215.69,
"1996",2016-12-20,2226.36,2215.31,2233.84,2207.39,
"1997",2016-12-21,2212.33,2227.31,2237.6,2210.73,
"1998",2016-12-22,2174.64,2203.8,2203.8,2172.37,
"1999",2016-12-23,2173.18,2173.62,2188.99,2159.51,
"2000",2016-12-26,2177.86,2172.86,2186.02,2172.26,
"2001",2016-12-27,2189.43,2173.8,2190.91,2173.8,
"2002",2016-12-28,2182.98,2191.17,2201.21,2182.98,
"2003",2016-12-29,2206.33,2182.3,2210.49,2169.43,
"2004",2016-12-30,2232.72,2206.04,2232.72,2206.04,
"2005",2017-01-03,2285.43,2231.52,2293.99,2231.52,
"2006",2017-01-04,2263.9,2284.61,2284.61,2251.75,
"2007",2017-01-05,2220.35,2265.72,2270.94,2213.45,
"2008",2017-01-06,2213.93,2221.36,2230.41,2195.44,
"2009",2017-01-09,2211.25,2217.74,2227.88,2201.6,
"2010",2017-01-10,2237.49,2209.53,2237.88,2205.87,
"2011",2017-01-11,2218.61,2233.62,2239.87,2211.16,
"2012",2017-01-12,2212,2224.02,2228.55,2205.55,
"2013",2017-01-13,2195.19,2214.24,2217.47,2173.39,
"2014",2017-01-16,2189.07,2195.67,2202.39,2180.78,
"2015",2017-01-17,2178.73,2189.95,2195.36,2167.88,
"2016",2017-01-18,2170.09,2180.64,2190,2165.32,
"2017",2017-01-19,2162.25,2171.45,2178.22,2151.43,
"2018",2017-01-20,2159.96,2162.71,2165.88,2147.19,
"2019",2017-01-23,2146.09,2160.13,2160.13,2136.35,
"2020",2017-01-24,2174.59,2147.51,2174.59,2147.51,
"2021",2017-01-25,2176,2175.4,2178.92,2163.55,
"2022",2017-01-26,2229.2,2179.34,2230.77,2179.34,
"2023",2017-01-27,2266.05,2226.87,2266.05,2219.67,
"2024",2017-01-30,2234.14,2263.63,2263.63,2231.4,
"2025",2017-01-31,2217.39,2233.66,2240.57,2215.79,
"2026",2017-02-01,2231.68,2219.19,2231.68,2214,
"2027",2017-02-02,2217.56,2231.66,2236.8,2210.14,
"2028",2017-02-03,2226.61,2219.49,2228.05,2213.22,
"2029",2017-02-06,2210.51,2228.85,2230.86,2202.2,
"2030",2017-02-07,2218.77,2210.87,2218.77,2201.22,
"2031",2017-02-08,2189.61,2215.34,2217.37,2180.21,
"2032",2017-02-09,2173.98,2192.24,2196.08,2160.42,
"2033",2017-02-10,2162.19,2176.79,2182.18,2156.81,
"2034",2017-02-13,2161.49,2165.12,2174.73,2150.52,
"2035",2017-02-14,2141.5,2162.13,2162.13,2135.01,
"2036",2017-02-15,2137.08,2140.2,2156.36,2109.93,
"2037",2017-02-16,2148.48,2138.7,2148.48,2127.04,
"2038",2017-02-17,2128.21,2148.58,2148.84,2125.45,
"2039",2017-02-20,2119.09,2132.47,2136.8,2113.03,
"2040",2017-02-21,2127.72,2118.85,2135.97,2111.55,
"2041",2017-02-22,2106.3,2128.98,2130.8,2094.85,
"2042",2017-02-24,2093.09,2106.96,2106.96,2081.35,
"2043",2017-02-27,2056.46,2095.51,2097.2,2054.93,
"2044",2017-02-28,2035.77,2057.74,2057.77,2027.05,
"2045",2017-03-01,2059.87,2034.28,2063.67,2030.49,
"2046",2017-03-02,2049,2062.61,2076.71,2044.25,
"2047",2017-03-03,2056.89,2046.61,2056.89,2032.27,
"2048",2017-03-06,2047.42,2056.63,2071.69,2045.28,
"2049",2017-03-07,2024.84,2047.59,2048.98,2009,
"2050",2017-03-09,1974.24,2010.85,2020.04,1971.73,
"2051",2017-03-10,1973.96,1977.75,1989.06,1965.23,
"2052",2017-03-13,2000.14,1972.66,2001.71,1968.61,
"2053",2017-03-14,2001.25,2001.4,2018.42,1990.55,
"2054",2017-03-15,1992.59,2003.09,2018.39,1989.12,
"2055",2017-03-16,2014.37,2001.82,2021.05,1998.24,
"2056",2017-03-17,2036.96,2015.59,2045.85,2013.82,
"2057",2017-03-20,2042.72,2038.99,2051.5,2024.85,
"2058",2017-03-21,2048.07,2045.19,2067.4,2040.55,
"2059",2017-03-22,2061.53,2042.65,2061.53,2030.55,
"2060",2017-03-23,2051.04,2065.37,2072.91,2040.18,
"2061",2017-03-24,2039.77,2047.78,2052.9,2036.3,
"2062",2017-03-27,2013.16,2034.1,2034.1,1997.92,
"2063",2017-03-28,2032.54,2016.95,2032.54,2010.92,
"2064",2017-03-29,2023.71,2032.49,2037.58,2013.13,
"2065",2017-03-30,2021.88,2025,2026.94,2012.07,
"2066",2017-03-31,1995.9,2021.16,2022.24,1992.95,
"2067",2017-04-03,2008.61,1998.55,2014.18,1992.67,
"2068",2017-04-04,2025.69,2007.9,2028.01,2005.61,
"2069",2017-04-05,2056.32,2028.71,2057.03,2028.12,
"2070",2017-04-06,2054.69,2052.05,2058.11,2043.42,
"2071",2017-04-07,2020.23,2046.78,2048.63,2010.92,
"2072",2017-04-10,1971.23,2017.75,2018.03,1965.58,
"2073",2017-04-11,1977.95,1969.12,1994.26,1965.8,
"2074",2017-04-12,1947.88,1985.69,1986.56,1942.58,
"2075",2017-04-13,1944.7,1954.39,1954.81,1916.67,
"2076",2017-04-14,1916.29,1943.65,1943.65,1913.71,
"2077",2017-04-17,1942.72,1917.13,1944.93,1902.48,
"2078",2017-04-18,1920.29,1944.28,1949.52,1914.44,
"2079",2017-04-19,1916.5,1920.19,1932.81,1911.35,
"2080",2017-04-20,1932.17,1912.7,1932.25,1900.72,
"2081",2017-04-21,1944.72,1932.82,1955.43,1932.82,
"2082",2017-04-24,1979.57,1954.31,1979.76,1954.31,
"2083",2017-04-25,1998.41,1983.23,2002.37,1969.04,
"2084",2017-04-26,2026.92,2000.8,2031.08,1994.52,
"2085",2017-04-27,2011.67,2024.49,2024.49,2005.35,
"2086",2017-04-28,2016.71,2021.74,2031.06,2011.02,
"2087",2017-05-02,2026.85,2022.19,2044.24,2020.55,
"2088",2017-05-03,1993.66,2024.4,2027.65,1992.33,
"2089",2017-05-04,1998.87,1994.16,2015.61,1989.44,
"2090",2017-05-05,2002.41,1989.88,2002.41,1982.97,
"2091",2017-05-10,2028.21,2012.84,2028.21,2005.4,
"2092",2017-05-11,2002.54,2028.26,2028.58,1991.81,
"2093",2017-05-12,1994.58,2003.92,2004.03,1983.83,
"2094",2017-05-15,2003.12,1995.6,2008.11,1984.06,
"2095",2017-05-16,1992.94,2000.2,2002.25,1987.21,
"2096",2017-05-17,1994.35,1989.02,1999.56,1982.97,
"2097",2017-05-18,1967.66,1989.05,1996.85,1961.2,
"2098",2017-05-19,1962.4,1969.73,1977.03,1954.32,
"2099",2017-05-22,1950.51,1966.66,1966.66,1941.78,
"2100",2017-05-23,1960.16,1950.27,1966.19,1945.5,
"2101",2017-05-24,1951.98,1958.22,1965.95,1936.99,
"2102",2017-05-25,1947.26,1955.83,1960.95,1939.97,
"2103",2017-05-26,1934.25,1944.16,1945.03,1930.76,
"2104",2017-05-29,1940.77,1934.66,1945.82,1931.45,
"2105",2017-05-30,1932.91,1938.06,1939.74,1927.28,
"2106",2017-05-31,1900.38,1934.03,1936.65,1893.39,
"2107",2017-06-01,1869.66,1900.89,1904.82,1862.6,
"2108",2017-06-02,1881.87,1868.75,1881.97,1849.57,
"2109",2017-06-05,1877.69,1882.83,1894.5,1871.29,
"2110",2017-06-06,1870.04,1877.36,1882.94,1867.88,
"2111",2017-06-07,1868.42,1870.69,1889.45,1867.97,
"2112",2017-06-08,1874.21,1869.49,1874.45,1851.63,
"2113",2017-06-09,1883.34,1873.26,1888.92,1866.3,
"2114",2017-06-13,1861.27,1871.07,1871.29,1857.26,
"2115",2017-06-14,1838.32,1861.5,1862.3,1834.51,
"2116",2017-06-15,1817.82,1833.42,1833.42,1774.56,
"2117",2017-06-16,1822.91,1818.87,1833.7,1811.45,
"2118",2017-06-19,1849.78,1820.83,1851.7,1820.11,
"2119",2017-06-20,1857.96,1850.38,1870.56,1846.7,
"2120",2017-06-21,1850.81,1858.24,1861.03,1844.06,
"2121",2017-06-22,1860.05,1842.62,1863.42,1836.02,
"2122",2017-06-23,1867.46,1859.63,1876.36,1850.22,
"2123",2017-06-26,1860.39,1870.33,1880.11,1857.03,
"2124",2017-06-27,1878.94,1857.24,1884.41,1849.42,
"2125",2017-06-28,1891.98,1877.04,1893.65,1864.88,
"2126",2017-06-29,1881.04,1896.12,1902.8,1877.13,
"2127",2017-06-30,1879.5,1879.16,1895.98,1877.57,
"2128",2017-07-03,1902.59,1886.72,1902.59,1881.98,
"2129",2017-07-04,1917.4,1902.64,1919.23,1899.17,
"2130",2017-07-05,1921.38,1917.36,1924.53,1912.31,
"2131",2017-07-06,1923.22,1920.59,1929.43,1911.96,
"2132",2017-07-07,1912.48,1906.72,1914.29,1897.87,
"2133",2017-07-10,1925.74,1912.76,1928.1,1908.99,
"2134",2017-07-11,1937.64,1927.34,1938.11,1919.19,
"2135",2017-07-12,1954.39,1938.36,1957.02,1938.36,
"2136",2017-07-13,1959.91,1951.66,1963.37,1946.61,
"2137",2017-07-14,1960.69,1959.86,1967.6,1955.09,
"2138",2017-07-17,1959.11,1963.29,1972.49,1949.55,
"2139",2017-07-18,1947.71,1956.56,1966.86,1944.81,
"2140",2017-07-19,1951.89,1929.67,1951.89,1925.7,
"2141",2017-07-20,1946.51,1952.1,1959.33,1941.38,
"2142",2017-07-21,1925.13,1946.19,1946.19,1921,
"2143",2017-07-24,1931.75,1921.52,1934.25,1914.6,
"2144",2017-07-25,1923.73,1931.92,1936.25,1913.24,
"2145",2017-07-26,1933.1,1928.13,1938.56,1923.9,
"2146",2017-07-27,1945.12,1935.12,1945.12,1935.12,
"2147",2017-07-28,1916.75,1940.79,1940.79,1904.26,
"2148",2017-07-31,1919.53,1917.34,1930.27,1904.56,
"2149",2017-08-01,1940.14,1924.77,1948.62,1924.77,
"2150",2017-08-02,1965.48,1940.95,1966.97,1940.77,
"2151",2017-08-03,1965.29,1965.56,1976.36,1961.38,
"2152",2017-08-04,1953.49,1962.46,1962.46,1950.57,
"2153",2017-08-07,1970.37,1953.62,1970.96,1953.62,
"2154",2017-08-08,1989.61,1970.3,1989.77,1969.75,
"2155",2017-08-09,1975.91,1985.31,1987.95,1973.08,
"2156",2017-08-10,1960.23,1977.15,1983.74,1959.05,
"2157",2017-08-11,1944.83,1953.56,1953.56,1933.69,
"2158",2017-08-14,1951.75,1947.69,1960.38,1946.67,
"2159",2017-08-15,1950.28,1950.42,1952.6,1938.58,
"2160",2017-08-16,1942.88,1952.11,1957.62,1941.07,
"2161",2017-08-17,1941.52,1941.55,1947.95,1936.95,
"2162",2017-08-18,1930.71,1937.51,1937.51,1921.34,
"2163",2017-08-21,1937.66,1932.25,1943.78,1932.25,
"2164",2017-08-22,1947.4,1939.95,1948.28,1938.9,
"2165",2017-08-23,1958.52,1947.77,1958.58,1944.3,
"2166",2017-08-24,1973.5,1958.83,1973.5,1958.83,
"2167",2017-08-25,1979.14,1973.44,1981.79,1973.39,
"2168",2017-08-28,1987.15,1978.79,1987.23,1972.76,
"2169",2017-08-29,1989.12,1986.1,1989.12,1967.11,
"2170",2017-08-30,2008.88,1993,2009.29,1988.78,
"2171",2017-08-31,2022.22,2006.07,2030.86,2001.66,
"2172",2017-09-01,2010.98,2021.93,2030.37,2008.49,
"2173",2017-09-04,2003.32,2005.08,2012.29,1999.84,
"2174",2017-09-05,2004.02,2005.23,2014.03,1995.94,
"2175",2017-09-06,2014.6,2001.97,2015.63,1992.68,
"2176",2017-09-07,2010.17,2017.52,2025.37,2010.17,
"2177",2017-09-08,2032.75,2010.55,2037.48,2010.55,
"2178",2017-09-11,2044.13,2038.78,2049.07,2032.92,
"2179",2017-09-12,2058.8,2045.85,2059.96,2044.07,
"2180",2017-09-13,2054.19,2059.4,2072.96,2054.19,
"2181",2017-09-14,2052.25,2054.66,2055.93,2036.22,
"2182",2017-09-15,2053.81,2051.47,2061.6,2041.28,
"2183",2017-09-18,2059.08,2055.41,2062.75,2053.6,
"2184",2017-09-19,2048.99,2057.36,2059.16,2046.61,
"2185",2017-09-20,2057.53,2048.86,2058.08,2044.23,
"2186",2017-09-21,2060.24,2056.27,2066.41,2051.68,
"2187",2017-09-22,2051.63,2059.01,2059.01,2046.35,
"2188",2017-09-25,2069.11,2050.52,2070.82,2046.01,
"2189",2017-09-26,2071.13,2071.62,2086.65,2070.49,
"2190",2017-09-27,2081.12,2072.27,2085.14,2065.79,
"2191",2017-09-28,2071.64,2080.73,2084.39,2068.54,
"2192",2017-09-29,2077.19,2071.33,2077.28,2068.39,
"2193",2017-10-02,2075.72,2077.16,2083.43,2072.72,
"2194",2017-10-03,2076.81,2076.53,2084.03,2072.83,
"2195",2017-10-04,2077.09,2076.5,2080.05,2068.73,
"2196",2017-10-05,2088.32,2076.78,2088.64,2071.19,
"2197",2017-10-06,2093.86,2089.39,2103.05,2089.39,
"2198",2017-10-09,2096.29,2094.16,2100.29,2086.74,
"2199",2017-10-10,2086.91,2096.35,2096.35,2084.49,
"2200",2017-10-11,2101.07,2087.47,2103.29,2087.07,
"2201",2017-10-12,2094.96,2101.33,2101.33,2090.86,
