"","NASDAQ Composite (IXIC)_history.csv Date","NASDAQ Composite (IXIC)_history.csv Price","NASDAQ Composite (IXIC)_history.csv Open","NASDAQ Composite (IXIC)_history.csv High","NASDAQ Composite (IXIC)_history.csv Low","NASDAQ Composite (IXIC)_history.csv Volume"
"1520",2015-01-15,4570.82,4657.46,4663.96,4567.39,"525690000"
"1521",2015-01-16,4634.38,4566.38,4635.82,4563.11,"548600000"
"1522",2015-01-20,4654.85,4655.84,4665.65,4601.1,"473620000"
"1523",2015-01-21,4667.42,4641.95,4692.46,4629.59,"463220000"
"1524",2015-01-22,4750.4,4690.93,4752.6,4644.57,"515530000"
"1525",2015-01-23,4757.88,4748.19,4771.18,4737.95,"414940000"
"1526",2015-01-26,4771.76,4752.36,4774.18,4734.2,"460890000"
"1527",2015-01-27,4681.5,4698.23,4721.88,4659.83,"469340000"
"1528",2015-01-28,4637.99,4740.69,4742.06,4637.48,"534450000"
"1529",2015-01-29,4683.41,4635.73,4688.41,4601.76,"529670000"
"1530",2015-01-30,4635.24,4671.2,4703.81,4631.1,"638810000"
"1531",2015-02-02,4676.69,4650.6,4676.69,4580.46,"525390000"
"1532",2015-02-03,4727.74,4693.25,4727.74,4670.82,"553800000"
"1533",2015-02-04,4716.7,4699.81,4744.33,4697.79,"549870000"
"1534",2015-02-05,4765.1,4729.65,4767.38,4722.8,"501770000"
"1535",2015-02-06,4744.4,4768.85,4787.19,4731.22,"494100000"
"1536",2015-02-09,4726.01,4723.73,4749.47,4719.61,"411220000"
"1537",2015-02-10,4787.65,4754.62,4793.27,4737.12,"441960000"
"1538",2015-02-11,4801.18,4788.37,4810.36,4780.13,"433800000"
"1539",2015-02-12,4857.61,4828.08,4857.61,4823.57,"480020000"
"1540",2015-02-13,4893.84,4869.73,4893.84,4860.12,"455860000"
"1541",2015-02-17,4899.27,4889.98,4901.89,4880.64,"450150000"
"1542",2015-02-18,4906.36,4890.84,4907.5,4885.6,"410200000"
"1543",2015-02-19,4924.7,4901.51,4929.53,4900.63,"380210000"
"1544",2015-02-20,4955.97,4919.78,4957.02,4905.59,"456720000"
"1545",2015-02-23,4960.97,4953.1,4960.97,4939.56,"452050000"
"1546",2015-02-24,4968.12,4956.21,4971.18,4945.14,"429640000"
"1547",2015-02-25,4967.14,4960.36,4984.24,4955.99,"422940000"
"1548",2015-02-26,4987.89,4969.27,4989.11,4955.51,"437960000"
"1549",2015-02-27,4963.53,4985.03,4989.25,4960.88,"485690000"
"1550",2015-03-02,5008.1,4973.43,5008.57,4972.01,"468540000"
"1551",2015-03-03,4979.9,4990.7,4996.66,4956.07,"481230000"
"1552",2015-03-04,4967.14,4961.24,4973.32,4938.9,"433190000"
"1553",2015-03-05,4982.81,4979.95,4993.52,4963.1,"417030000"
"1554",2015-03-06,4927.37,4967.24,4982.93,4918.62,"462810000"
"1555",2015-03-09,4942.44,4936.08,4950.47,4920.82,"405490000"
"1556",2015-03-10,4859.8,4899.51,4903.44,4859.8,"460960000"
"1557",2015-03-11,4849.94,4866.94,4876.09,4846.79,"456590000"
"1558",2015-03-12,4893.29,4853.98,4895.8,4853.2,"451950000"
"1559",2015-03-13,4871.76,4885.54,4904.47,4842.8,"439590000"
"1560",2015-03-16,4929.51,4897.27,4929.94,4889.09,"417730000"
"1561",2015-03-17,4937.44,4912.65,4944.91,4907.02,"415820000"
"1562",2015-03-18,4982.83,4926.83,5001.57,4907.72,"473040000"
"1563",2015-03-19,4992.38,4982.02,5000.02,4979.94,"388560000"
"1564",2015-03-20,5026.42,5033.47,5042.14,5020.06,"1.07e+09"
"1565",2015-03-23,5010.97,5020.6,5031.39,5010.97,"394240000"
"1566",2015-03-24,4994.73,5010.1,5032.48,4994.56,"383800000"
"1567",2015-03-25,4876.52,5002.83,5006.76,4876.52,"518110000"
"1568",2015-03-26,4863.36,4835.72,4889.21,4825.93,"488340000"
"1569",2015-03-27,4891.22,4863.74,4899.26,4859.65,"429390000"
"1570",2015-03-30,4947.44,4921.78,4948.46,4921.12,"419660000"
"1571",2015-03-31,4900.88,4925.91,4940.87,4899.31,"509760000"
"1572",2015-04-01,4880.23,4894.36,4899.38,4844.39,"457080000"
"1573",2015-04-02,4886.94,4885.41,4901.32,4872.96,"383830000"
"1574",2015-04-06,4917.32,4855.94,4929.62,4852.91,"466900000"
"1575",2015-04-07,4910.23,4917.5,4948.88,4909.77,"373960000"
"1576",2015-04-08,4950.82,4914.15,4956.72,4914.15,"409410000"
"1577",2015-04-09,4974.56,4950.84,4975.93,4928.11,"387110000"
"1578",2015-04-10,4995.98,4977.03,4996.08,4970.02,"341080000"
"1579",2015-04-13,4988.25,5001.56,5024.25,4985.96,"369220000"
"1580",2015-04-14,4977.29,4988.82,4996.82,4952.01,"364240000"
"1581",2015-04-15,5011.02,4992.62,5021.19,4989.24,"425850000"
"1582",2015-04-16,5007.79,4999.36,5016,4996,"383970000"
"1583",2015-04-17,4931.81,4966.11,4974.09,4912.32,"5.06e+08"
"1584",2015-04-20,4994.6,4958.07,5000.2,4952.68,"386630000"
"1585",2015-04-21,5014.1,5023.96,5028.22,5009.51,"381510000"
"1586",2015-04-22,5035.17,5026.57,5040.65,4992.62,"398300000"
"1587",2015-04-23,5056.06,5020.22,5073.09,5019.3,"435930000"
"1588",2015-04-24,5092.09,5096.34,5100.37,5081.21,"467320000"
"1589",2015-04-27,5060.25,5104.36,5119.83,5053.54,"506280000"
"1590",2015-04-28,5055.42,5063.26,5075.3,5006.28,"476100000"
"1591",2015-04-29,5023.64,5028.45,5053.85,4999.83,"443710000"
"1592",2015-04-30,4941.42,4996.99,5015.96,4921.56,"591670000"
"1593",2015-05-01,5005.39,4966.32,5005.39,4962.74,"461130000"
"1594",2015-05-04,5016.93,5018.35,5043.62,5013.02,"415230000"
"1595",2015-05-05,4939.33,5000.19,5008.27,4934.34,"479750000"
"1596",2015-05-06,4919.64,4956.7,4965.1,4888.17,"496020000"
"1597",2015-05-07,4945.54,4917.75,4957.12,4914.53,"470260000"
"1598",2015-05-08,5003.55,4991.63,5014.33,4989.26,"450650000"
"1599",2015-05-11,4993.57,5003.26,5017.38,4992.02,"410320000"
"1600",2015-05-12,4976.19,4966.44,4995.5,4931.6,"403840000"
"1601",2015-05-13,4981.69,4991.42,5012.97,4977.49,"384760000"
"1602",2015-05-14,5050.8,5016.68,5051.72,4999.65,"404810000"
"1603",2015-05-15,5048.29,5059.15,5062.65,5034.84,"431420000"
"1604",2015-05-18,5078.44,5040.92,5084.5,5037.54,"391350000"
"1605",2015-05-19,5070.03,5080.44,5087.35,5062.8,"412310000"
"1606",2015-05-20,5071.74,5072.44,5097.52,5050.21,"401520000"
"1607",2015-05-21,5090.79,5065.94,5098.23,5062.51,"381240000"
"1608",2015-05-22,5089.36,5085.39,5103.84,5085.19,"363370000"
"1609",2015-05-26,5032.75,5076.91,5081.17,5016.73,"442170000"
"1610",2015-05-27,5106.59,5047.86,5111.54,5039.37,"424870000"
"1611",2015-05-28,5097.98,5096.34,5106.65,5080.25,"400530000"
"1612",2015-05-29,5070.02,5093.1,5099.4,5057.59,"545790000"
"1613",2015-06-01,5082.93,5094.94,5099.01,5045.67,"444440000"
"1614",2015-06-02,5076.52,5063.47,5100.02,5047.35,"410950000"
"1615",2015-06-03,5099.23,5098.48,5114.6,5084.99,"411410000"
"1616",2015-06-04,5059.12,5078.22,5101.11,5046.29,"407340000"
"1617",2015-06-05,5068.46,5057.04,5074.98,5025.52,"426330000"
"1618",2015-06-08,5021.63,5066.65,5069,5014.06,"388070000"
"1619",2015-06-09,5013.86,5013.13,5027.02,4974.61,"394830000"
"1620",2015-06-10,5076.69,5029.41,5086.66,5024.17,"428370000"
"1621",2015-06-11,5082.51,5088.26,5101.39,5075.05,"406910000"
"1622",2015-06-12,5051.1,5060.24,5067.96,5043.24,"348820000"
"1623",2015-06-15,5029.97,5011.79,5035.37,4985.94,"429320000"
"1624",2015-06-16,5055.55,5023.58,5063.06,5022.56,"373640000"
"1625",2015-06-17,5064.88,5067.68,5080.11,5042.25,"394120000"
"1626",2015-06-18,5132.95,5082.06,5143.32,5082.03,"434520000"
"1627",2015-06-19,5117,5139.77,5140.17,5113.94,"994330000"
"1628",2015-06-22,5153.97,5147.87,5162.13,5142.78,"392190000"
"1629",2015-06-23,5160.1,5161.68,5163.41,5139.33,"363880000"
"1630",2015-06-24,5122.41,5151.38,5164.36,5121.64,"396720000"
"1631",2015-06-25,5112.19,5139.48,5141.71,5102.16,"404120000"
"1632",2015-06-26,5080.51,5113.26,5121.47,5060.82,"1.25e+09"
"1633",2015-06-29,4958.47,5021.21,5051.01,4956.23,"490090000"
"1634",2015-06-30,4986.87,5000.15,5008.76,4968.26,"536570000"
"1635",2015-07-01,5013.12,5029.05,5038.55,4994.47,"425750000"
"1636",2015-07-02,5009.21,5024.3,5027.47,4990.74,"357110000"
"1637",2015-07-06,4991.94,4963.8,5020.71,4960.93,"489030000"
"1638",2015-07-07,4997.46,4993.76,5001.99,4902.21,"495440000"
"1639",2015-07-08,4909.76,4953.98,4965.45,4901.51,"450170000"
"1640",2015-07-09,4922.4,4976.15,4982.19,4920.4,"424410000"
"1641",2015-07-10,4997.7,4981.24,5008.05,4966.51,"369460000"
"1642",2015-07-13,5071.51,5037.27,5074.81,5036.68,"383980000"
"1643",2015-07-14,5104.89,5077.12,5116.52,5075.12,"386790000"
"1644",2015-07-15,5098.94,5111.11,5125.32,5088.12,"384200000"
"1645",2015-07-16,5163.18,5138.18,5163.18,5128.56,"382620000"
"1646",2015-07-17,5210.14,5196.11,5210.16,5183.23,"443210000"
"1647",2015-07-20,5218.86,5223.18,5231.94,5201.49,"390350000"
"1648",2015-07-21,5208.12,5219.2,5229,5196.3,"398160000"
"1649",2015-07-22,5171.77,5146.03,5184.74,5145.78,"444460000"
"1650",2015-07-23,5146.41,5180.33,5197,5137.64,"439500000"
"1651",2015-07-24,5088.63,5166.91,5167.54,5084.51,"474840000"
"1652",2015-07-27,5039.78,5055.92,5072.88,5032.69,"452920000"
"1653",2015-07-28,5089.21,5063.44,5097.69,5025.61,"475080000"
"1654",2015-07-29,5111.73,5097.86,5117.84,5080.04,"443580000"
"1655",2015-07-30,5128.78,5100.3,5135.65,5070.62,"432340000"
"1656",2015-07-31,5128.28,5148.18,5155.02,5122.37,"517900000"
"1657",2015-08-03,5115.38,5134.34,5143.08,5082.32,"411240000"
"1658",2015-08-04,5105.55,5110.96,5125.9,5092.46,"419370000"
"1659",2015-08-05,5139.94,5132.77,5175.26,5131.86,"452960000"
"1660",2015-08-06,5056.44,5146.62,5149.93,5035.41,"511220000"
"1661",2015-08-07,5043.54,5043.97,5055.56,5006.15,"465430000"
"1662",2015-08-10,5101.8,5081.72,5112.47,5081.11,"435820000"
"1663",2015-08-11,5036.79,5069.16,5089.33,5013.44,"451200000"
"1664",2015-08-12,5044.39,4994.52,5055.75,4945.79,"474100000"
"1665",2015-08-13,5033.56,5050.94,5071.46,5029.61,"376050000"
"1666",2015-08-14,5048.23,5025.92,5051.89,5012.61,"343630000"
"1667",2015-08-17,5091.7,5032.34,5092.69,5022.42,"360390000"
"1668",2015-08-18,5059.35,5082.18,5085.14,5054.97,"347370000"
"1669",2015-08-19,5019.05,5039.03,5060.93,4992.85,"399250000"
"1670",2015-08-20,4877.49,4973.49,4986.51,4877.49,"477700000"
"1671",2015-08-21,4706.04,4801.04,4856.75,4706.04,"716260000"
"1672",2015-08-24,4526.25,4351.61,4694.9,4292.14,"926380000"
"1673",2015-08-25,4506.49,4687.27,4689.54,4506.1,"657530000"
"1674",2015-08-26,4697.54,4633.51,4703.97,4530.03,"633100000"
"1675",2015-08-27,4812.71,4761.05,4818.71,4721.79,"590550000"
"1676",2015-08-28,4828.32,4792.11,4836.78,4788.38,"509590000"
"1677",2015-08-31,4776.51,4798.68,4824.61,4763.42,"498170000"
"1678",2015-09-01,4636.1,4673.61,4722.13,4614.91,"582680000"
"1679",2015-09-02,4749.98,4704.42,4749.98,4659.41,"472710000"
"1680",2015-09-03,4733.5,4763.1,4800.19,4721.91,"434440000"
"1681",2015-09-04,4683.92,4670.35,4712.67,4657.82,"378950000"
"1682",2015-09-08,4811.93,4769.72,4815.04,4754.89,"445730000"
"1683",2015-09-09,4756.53,4856.27,4862.88,4746.73,"460530000"
"1684",2015-09-10,4796.25,4749.96,4826.33,4746.52,"444140000"
"1685",2015-09-11,4822.34,4770.73,4822.34,4763.15,"396560000"
"1686",2015-09-14,4805.76,4831.98,4832,4791.08,"358080000"
"1687",2015-09-15,4860.52,4819.32,4872.35,4802.09,"353270000"
"1688",2015-09-16,4889.24,4860.44,4893.44,4848.15,"382590000"
"1689",2015-09-17,4893.95,4884.11,4960.87,4880.5,"444770000"
"1690",2015-09-18,4827.23,4828.71,4878.71,4819.09,"1.36e+09"
"1691",2015-09-21,4828.95,4851.98,4881.46,4795.91,"453540000"
"1692",2015-09-22,4756.72,4762.29,4776.28,4716.91,"477770000"
"1693",2015-09-23,4752.74,4764.69,4780.64,4735.13,"365130000"
"1694",2015-09-24,4734.48,4717.89,4746.21,4670.12,"481390000"
"1695",2015-09-25,4686.5,4782.41,4785.22,4659.48,"501800000"
"1696",2015-09-28,4543.97,4665.06,4665.21,4529.41,"5.58e+08"
"1697",2015-09-29,4517.32,4551.04,4596.06,4487.06,"548610000"
"1698",2015-09-30,4620.16,4574.38,4620.16,4559.18,"623880000"
"1699",2015-10-01,4627.08,4624.46,4628.23,4559.21,"501350000"
"1700",2015-10-02,4707.77,4566.13,4707.77,4552.34,"510640000"
"1701",2015-10-05,4781.26,4742.13,4785.91,4740.24,"490220000"
"1702",2015-10-06,4748.36,4767.63,4783.37,4711.79,"471980000"
"1703",2015-10-07,4791.15,4775.05,4791.15,4728.71,"522590000"
"1704",2015-10-08,4810.79,4775.06,4819.07,4737.93,"441400000"
"1705",2015-10-09,4830.47,4817.28,4841.38,4804.59,"404830000"
"1706",2015-10-12,4838.64,4839.79,4846.74,4818.16,"316990000"
"1707",2015-10-13,4796.61,4809.24,4858.28,4793.92,"354140000"
"1708",2015-10-14,4782.85,4801.35,4820.09,4771.62,"435240000"
"1709",2015-10-15,4870.1,4799.43,4870.1,4795.29,"445820000"
"1710",2015-10-16,4886.69,4872.36,4886.95,4851.28,"494940000"
"1711",2015-10-19,4905.47,4873.54,4915.49,4865.83,"380430000"
"1712",2015-10-20,4880.97,4900.02,4909.37,4866.6,"387510000"
"1713",2015-10-21,4840.12,4903.98,4904.85,4836.46,"431970000"
"1714",2015-10-22,4920.05,4875.96,4926.99,4861.8,"5.05e+08"
"1715",2015-10-23,5031.86,5024.38,5048.55,4999.54,"509630000"
"1716",2015-10-26,5034.7,5030.8,5045.16,5012.74,"418690000"
"1717",2015-10-27,5030.15,5018.99,5040.08,5009.07,"455960000"
"1718",2015-10-28,5095.69,5040.38,5095.69,5019.6,"493380000"
"1719",2015-10-29,5074.27,5071.04,5084.63,5066.89,"426890000"
"1720",2015-10-30,5053.75,5079.76,5085.22,5053.75,"509290000"
"1721",2015-11-02,5127.15,5065.64,5130.51,5061.47,"427280000"
"1722",2015-11-03,5145.13,5114.31,5163.47,5109.68,"446940000"
"1723",2015-11-04,5142.48,5155.62,5162.57,5122.78,"466940000"
"1724",2015-11-05,5127.74,5144.15,5154.86,5098.49,"456550000"
"1725",2015-11-06,5147.12,5124.04,5147.12,5092.87,"471930000"
"1726",2015-11-09,5095.3,5128.94,5133.44,5066.1,"436180000"
"1727",2015-11-10,5083.24,5068.55,5086.89,5051.22,"432610000"
"1728",2015-11-11,5067.02,5098.12,5111.19,5066.68,"366710000"
"1729",2015-11-12,5005.08,5043.1,5062.49,5004.46,"395740000"
"1730",2015-11-13,4927.88,4980.86,4989.06,4925.35,"444550000"
"1731",2015-11-16,4984.62,4916.14,4984.91,4908.66,"416850000"
"1732",2015-11-17,4986.02,4991.71,5023.45,4975.74,"418580000"
"1733",2015-11-18,5075.2,5004.6,5078.8,5001.67,"451440000"
"1734",2015-11-19,5073.64,5078.68,5092.46,5067.27,"388350000"
"1735",2015-11-20,5104.92,5096.96,5112.46,5094.31,"429760000"
"1736",2015-11-23,5102.48,5106.72,5128.08,5084.85,"386570000"
"1737",2015-11-24,5102.81,5070.66,5110.75,5050.14,"417560000"
"1738",2015-11-25,5116.14,5106.87,5124.09,5101.18,"343280000"
"1739",2015-11-27,5127.52,5121.93,5134.35,5108.51,"189350000"
"1740",2015-11-30,5108.67,5139.58,5141.36,5098.7,"616310000"
"1741",2015-12-01,5156.31,5129.64,5156.31,5120.17,"463400000"
"1742",2015-12-02,5123.22,5158.82,5176.77,5117.15,"450130000"
"1743",2015-12-03,5037.53,5143.15,5144.6,5011.72,"486600000"
"1744",2015-12-04,5142.27,5050.93,5147,5043.49,"440750000"
"1745",2015-12-07,5101.81,5139.46,5139.78,5082.23,"436580000"
"1746",2015-12-08,5098.24,5050.52,5111.73,5045.73,"417620000"
"1747",2015-12-09,5022.86,5077.21,5106.36,5000.12,"442490000"
"1748",2015-12-10,5045.17,5026.3,5075.65,5019.31,"388230000"
"1749",2015-12-11,4933.47,4979.77,4996.19,4928.67,"475110000"
"1750",2015-12-14,4952.23,4932.61,4953.6,4871.59,"496830000"
"1751",2015-12-15,4995.36,4991.21,5026.54,4986.99,"449300000"
"1752",2015-12-16,5071.13,5033.48,5078.99,4992.63,"443740000"
"1753",2015-12-17,5002.55,5087.17,5088.57,5002.55,"427950000"
"1754",2015-12-18,4923.08,4982.58,4996.49,4921.33,"1.52e+09"
"1755",2015-12-21,4968.92,4957.53,4968.92,4928.93,"393920000"
"1756",2015-12-22,5001.11,4988.68,5007.77,4964.08,"346170000"
"1757",2015-12-23,5045.93,5025.55,5046.09,5020.44,"354600000"
"1758",2015-12-24,5048.49,5046.19,5063.28,5043.65,"172220000"
"1759",2015-12-28,5040.98,5032.29,5041.27,4999.07,"299290000"
"1760",2015-12-29,5107.94,5066.52,5116.99,5065.89,"296090000"
"1761",2015-12-30,5065.85,5101.18,5102.35,5065.69,"270260000"
"1762",2015-12-31,5007.41,5047.04,5058.06,5007.01,"384400000"
"1763",2016-01-04,4903.09,4897.65,4903.09,4846.98,"569790000"
"1764",2016-01-05,4891.43,4917.84,4926.73,4872.74,"428070000"
"1765",2016-01-06,4835.77,4813.76,4866.04,4804.69,"501750000"
"1766",2016-01-07,4689.43,4736.4,4788.02,4688.17,"590070000"
"1767",2016-01-08,4643.63,4722.02,4742.57,4637.85,"540570000"
"1768",2016-01-11,4637.99,4673.44,4683.02,4573.77,"528170000"
"1769",2016-01-12,4685.92,4681.54,4714.8,4618.03,"498550000"
"1770",2016-01-13,4526.06,4706.02,4713.98,4517.56,"570190000"
"1771",2016-01-14,4615,4545.37,4650.55,4470.59,"593870000"
"1772",2016-01-15,4488.42,4464.37,4520.45,4419.41,"739410000"
"1773",2016-01-19,4476.95,4548.05,4550.57,4430.77,"572070000"
"1774",2016-01-20,4471.69,4405.22,4514.92,4313.39,"716730000"
"1775",2016-01-21,4472.06,4480.7,4537.15,4432.02,"567900000"
"1776",2016-01-22,4591.18,4557.39,4591.18,4540.27,"523810000"
"1777",2016-01-25,4518.49,4574.6,4590.44,4514.78,"483490000"
"1778",2016-01-26,4567.67,4537.04,4583.21,4503.52,"461530000"
"1779",2016-01-27,4468.17,4548.87,4568.85,4450.83,"513420000"
"1780",2016-01-28,4506.68,4533.81,4533.81,4447.5,"545170000"
"1781",2016-01-29,4613.95,4512.09,4613.95,4511.3,"754580000"
"1782",2016-02-01,4620.37,4587.59,4636.93,4565.38,"480040000"
"1783",2016-02-02,4516.95,4588.69,4589.9,4503.12,"511640000"
"1784",2016-02-03,4504.24,4543.82,4547.32,4424.47,"577230000"
"1785",2016-02-04,4509.56,4492.48,4545.52,4463.99,"543900000"
"1786",2016-02-05,4363.14,4491.48,4493.19,4350.38,"636440000"
"1787",2016-02-08,4283.75,4288.02,4301.53,4212.81,"673870000"
"1788",2016-02-09,4268.76,4224.87,4329.61,4222.48,"579160000"
"1789",2016-02-10,4283.59,4318.28,4369.62,4280.73,"561080000"
"1790",2016-02-11,4266.84,4218.81,4293.22,4209.76,"688730000"
"1791",2016-02-12,4337.51,4307.29,4340.13,4274.15,"506310000"
"1792",2016-02-16,4435.95,4397.95,4435.95,4376.52,"553800000"
"1793",2016-02-17,4534.06,4471.66,4540.78,4463.51,"576510000"
"1794",2016-02-18,4487.54,4548.1,4548.47,4482.77,"472550000"
"1795",2016-02-19,4504.43,4464.67,4513.15,4455.1,"488380000"
"1796",2016-02-22,4570.61,4548.31,4576.47,4546.55,"427620000"
"1797",2016-02-23,4503.58,4550.05,4558.06,4500.94,"388340000"
"1798",2016-02-24,4542.61,4453.93,4547.64,4425.72,"452410000"
"1799",2016-02-25,4582.2,4554.73,4582.2,4516.89,"392230000"
"1800",2016-02-26,4590.47,4615.14,4618.85,4580.78,"438380000"
"1801",2016-02-29,4557.95,4585.3,4619.9,4557.46,"565970000"
"1802",2016-03-01,4689.6,4596.01,4689.6,4581.75,"507410000"
"1803",2016-03-02,4703.42,4683.8,4703.57,4665.93,"452450000"
"1804",2016-03-03,4707.42,4698.38,4707.72,4674.46,"444920000"
"1805",2016-03-04,4717.02,4715.77,4746.65,4687.94,"510770000"
"1806",2016-03-07,4708.25,4690.88,4731.19,4674.82,"486230000"
"1807",2016-03-08,4648.82,4676.22,4695.03,4642.86,"467110000"
"1808",2016-03-09,4674.38,4666.42,4676.47,4642.42,"410130000"
"1809",2016-03-10,4662.16,4691.2,4716.14,4607.99,"439520000"
"1810",2016-03-11,4748.47,4712.38,4748.79,4700.91,"416030000"
"1811",2016-03-14,4750.28,4733.39,4762.27,4731.51,"379760000"
"1812",2016-03-15,4728.67,4731.14,4735.27,4712.07,"397350000"
"1813",2016-03-16,4763.97,4717.88,4774.78,4716.45,"402690000"
"1814",2016-03-17,4774.98,4752.62,4788.09,4737.97,"435040000"
"1815",2016-03-18,4795.65,4784.63,4804.58,4772.41,"1.14e+09"
"1816",2016-03-21,4808.87,4787.31,4814.85,4785.38,"375800000"
"1817",2016-03-22,4821.66,4783.6,4835.6,4781.71,"373160000"
"1818",2016-03-23,4768.86,4813.87,4816.67,4765.37,"399920000"
"1819",2016-03-24,4773.51,4743.36,4773.51,4734.77,"383910000"
"1820",2016-03-28,4766.79,4785.25,4787.39,4760.01,"336930000"
"1821",2016-03-29,4846.62,4756.55,4849.31,4749.78,"453240000"
"1822",2016-03-30,4869.29,4875.46,4899.14,4859.35,"388830000"
"1823",2016-03-31,4869.85,4869.57,4891.3,4864.41,"452450000"
"1824",2016-04-01,4914.54,4842.55,4917.09,4832.06,"443370000"
"1825",2016-04-04,4891.8,4911.22,4917.75,4885.17,"386300000"
"1826",2016-04-05,4843.93,4855.9,4872.7,4838.62,"430350000"
"1827",2016-04-06,4920.72,4849.57,4921.51,4849.28,"402780000"
"1828",2016-04-07,4848.37,4893.57,4901.49,4831.49,"452840000"
"1829",2016-04-08,4850.69,4883.99,4892.6,4835.36,"367470000"
"1830",2016-04-11,4833.4,4873.39,4897.55,4833.4,"361580000"
"1831",2016-04-12,4872.09,4838.81,4879.6,4808.91,"385610000"
"1832",2016-04-13,4947.42,4904.79,4951.91,4903.6,"431410000"
"1833",2016-04-14,4945.89,4947.62,4961.3,4931.81,"369790000"
"1834",2016-04-15,4938.22,4938.83,4950.43,4925.46,"432040000"
"1835",2016-04-18,4960.02,4919.36,4960.79,4915.63,"370380000"
"1836",2016-04-19,4940.33,4968.3,4968.67,4915.52,"413230000"
"1837",2016-04-20,4948.13,4941.99,4969.32,4928.29,"394430000"
"1838",2016-04-21,4945.89,4949.12,4966.61,4932.64,"383400000"
"1839",2016-04-22,4906.23,4898.24,4921.66,4872.02,"489170000"
"1840",2016-04-25,4895.79,4891.48,4904.87,4878.37,"369670000"
"1841",2016-04-26,4888.28,4903.81,4915,4875.42,"417360000"
"1842",2016-04-27,4863.14,4855.38,4872.91,4826.38,"441730000"
"1843",2016-04-28,4805.29,4857.6,4889.16,4796.32,"478620000"
"1844",2016-04-29,4775.36,4805.79,4807.89,4740.84,"602090000"
"1845",2016-05-02,4817.59,4786.55,4821.57,4768.28,"435630000"
"1846",2016-05-03,4763.22,4780.88,4791.43,4749.71,"445570000"
"1847",2016-05-04,4725.64,4735.28,4751.64,4713.91,"469200000"
"1848",2016-05-05,4717.09,4742.42,4744.55,4709.75,"448690000"
"1849",2016-05-06,4736.15,4695.9,4736.15,4684.28,"441060000"
"1850",2016-05-09,4750.21,4736.35,4771.94,4735.06,"395510000"
"1851",2016-05-10,4809.88,4768.91,4811.3,4758.2,"4.01e+08"
"1852",2016-05-11,4760.69,4799.3,4812.19,4760.36,"4.17e+08"
"1853",2016-05-12,4737.33,4778.19,4779.46,4710.16,"447760000"
"1854",2016-05-13,4717.68,4731.07,4759.29,4708.26,"407810000"
"1855",2016-05-16,4775.46,4728.86,4791.25,4724.73,"419400000"
"1856",2016-05-17,4715.73,4768.85,4776.15,4703.39,"472990000"
"1857",2016-05-18,4739.12,4705.78,4762.28,4704.49,"445260000"
"1858",2016-05-19,4712.53,4717.36,4735.27,4678.38,"405760000"
"1859",2016-05-20,4769.56,4729.44,4781.7,4729,"484070000"
"1860",2016-05-23,4765.78,4771.57,4792.64,4763.91,"410290000"
"1861",2016-05-24,4861.06,4792.85,4865.99,4792.63,"433120000"
"1862",2016-05-25,4894.89,4877.18,4905.45,4872.42,"397170000"
"1863",2016-05-26,4901.77,4897.78,4909.38,4887.27,"354800000"
"1864",2016-05-27,4933.51,4904.05,4933.51,4902.5,"363020000"
"1865",2016-05-31,4948.06,4938.48,4951.45,4923.03,"711670000"
"1866",2016-06-01,4952.25,4928.97,4958.98,4923.2,"423300000"
"1867",2016-06-02,4971.36,4941.25,4971.36,4924.23,"386100000"
"1868",2016-06-03,4942.52,4958.1,4958.65,4909.21,"382230000"
"1869",2016-06-06,4968.71,4950.46,4980.14,4944.87,"385150000"
"1870",2016-06-07,4961.75,4972.14,4979.38,4960.28,"391050000"
"1871",2016-06-08,4974.64,4970.01,4979.66,4956.79,"367540000"
"1872",2016-06-09,4958.62,4954.15,4965.49,4940.55,"361930000"
"1873",2016-06-10,4894.55,4915.15,4917.92,4880.61,"402180000"
"1874",2016-06-13,4848.44,4868.51,4894.85,4844.94,"420340000"
"1875",2016-06-14,4843.55,4836.67,4863.01,4811.93,"401840000"
"1876",2016-06-15,4834.93,4855.08,4868.16,4830.33,"402220000"
"1877",2016-06-16,4844.91,4809.69,4847.86,4778.78,"389890000"
"1878",2016-06-17,4800.34,4835.02,4835.02,4792.34,"1.01e+09"
"1879",2016-06-20,4837.21,4856.69,4882.15,4834.51,"412670000"
"1880",2016-06-21,4843.76,4845.09,4852.19,4826.59,"391140000"
"1881",2016-06-22,4833.32,4846.68,4875.93,4830,"376040000"
"1882",2016-06-23,4910.04,4872.19,4910.04,4859.4,"398650000"
"1883",2016-06-24,4707.98,4715.8,4798.22,4698.42,"1.52e+09"
"1884",2016-06-27,4594.44,4664.43,4665.04,4574.25,"619730000"
"1885",2016-06-28,4691.87,4643.93,4692.98,4643.93,"470190000"
"1886",2016-06-29,4779.24,4732.93,4787.59,4732.34,"466310000"
"1887",2016-06-30,4842.67,4793.75,4843.11,4774.52,"574070000"
"1888",2016-07-01,4862.57,4837.18,4880.17,4837.17,"380070000"
"1889",2016-07-05,4822.9,4837.06,4839.13,4797.29,"406890000"
"1890",2016-07-06,4859.16,4799.32,4861.05,4786.01,"436560000"
"1891",2016-07-07,4876.81,4867.47,4889.01,4853.68,"352300000"
"1892",2016-07-08,4956.76,4906.66,4959,4901.27,"433260000"
"1893",2016-07-11,4988.64,4976.54,5002.5,4976.54,"386480000"
