"","KOSPI (KS11)_history.csv Date","KOSPI (KS11)_history.csv Price","KOSPI (KS11)_history.csv Open","KOSPI (KS11)_history.csv High","KOSPI (KS11)_history.csv Low","KOSPI (KS11)_history.csv Volume"
"982",2012-11-30,1932.9,1932.71,1941.84,1927.98,"337270"
"983",2012-12-03,1940.02,1937.28,1944.75,1933.67,"314890"
"984",2012-12-04,1935.18,1932.66,1938.28,1928.09,"294800"
"985",2012-12-05,1947.04,1933.45,1949.7,1930.15,"492580"
"986",2012-12-06,1949.62,1948.55,1955.07,1946.03,"345320"
"987",2012-12-07,1957.45,1953.17,1963.06,1952.83,"413450"
"988",2012-12-10,1957.42,1965.71,1970.19,1955.39,"367570"
"989",2012-12-11,1964.62,1962.52,1965.68,1956.75,"404830"
"990",2012-12-12,1975.44,1972.33,1975.44,1966.91,"459710"
"991",2012-12-13,2002.77,1976.18,2002.78,1976.18,"421460"
"992",2012-12-14,1995.04,1989.42,1999.65,1985.19,"350500"
"993",2012-12-17,1983.07,1993.18,1999.38,1981.13,"366680"
"994",2012-12-18,1993.09,1990.72,1993.09,1979.22,"454270"
"995",2012-12-20,1999.5,2002.11,2006.08,1991.81,"421930"
"996",2012-12-21,1980.42,2004.61,2004.67,1976.09,"553670"
"997",2012-12-24,1981.82,1984.18,1985.57,1977,"348170"
"998",2012-12-26,1982.25,1992.1,2000.92,1982.25,"457990"
"999",2012-12-27,1987.35,1979.46,1987.91,1971.53,"376070"
"1000",2012-12-28,1997.05,1984.84,2002.67,1984.84,"302930"
"1001",2013-01-02,2031.1,2013.74,2033.66,2012.3,"364080"
"1002",2013-01-03,2019.41,2041.24,2042.48,2018.49,"491010"
"1003",2013-01-04,2011.94,2017.88,2018.63,2001.53,"378860"
"1004",2013-01-07,2011.25,2012.15,2014,1996.47,"536220"
"1005",2013-01-08,1997.94,2003.22,2009.99,1997.91,"493730"
"1006",2013-01-09,1991.81,2001.98,2007.72,1989.48,"607580"
"1007",2013-01-10,2006.8,1993.87,2008.47,1988.04,"500780"
"1008",2013-01-11,1996.67,2017.38,2017.92,1984.16,"472560"
"1009",2013-01-14,2007.04,1993.82,2007.04,1989.24,"454750"
"1010",2013-01-15,1983.74,2006.89,2016.37,1983.74,"546220"
"1011",2013-01-16,1977.45,1988.44,1996.46,1970.01,"457620"
"1012",2013-01-17,1974.27,1983.67,1986.34,1964.62,"828730"
"1013",2013-01-18,1987.85,1987.65,1988.47,1976.72,"583330"
"1014",2013-01-21,1986.86,1987.96,1991.98,1972.64,"446600"
"1015",2013-01-22,1996.52,1986.58,1999.35,1981.88,"553440"
"1016",2013-01-23,1980.41,2003.37,2008.06,1980.41,"491360"
"1017",2013-01-24,1964.48,1970.85,1980.03,1960.75,"558390"
"1018",2013-01-25,1946.69,1966.4,1966.83,1934.89,"401830"
"1019",2013-01-28,1939.71,1940.33,1943.49,1930.37,"349470"
"1020",2013-01-29,1955.96,1946.11,1958.88,1944.81,"465010"
"1021",2013-01-30,1964.43,1961.92,1967.29,1950.67,"523260"
"1022",2013-01-31,1961.94,1960.78,1965.92,1954.53,"399580"
"1023",2013-02-01,1957.79,1964.75,1966.54,1942.44,"385890"
"1024",2013-02-04,1953.21,1968.95,1969.13,1952.83,"345360"
"1025",2013-02-05,1938.18,1936.92,1944,1928.75,"366690"
"1026",2013-02-06,1936.19,1943.33,1944.44,1935.44,"349220"
"1027",2013-02-07,1931.77,1939.42,1946.67,1931.1,"412160"
"1028",2013-02-08,1950.9,1930,1955.86,1929.81,"291210"
"1029",2013-02-12,1945.79,1958.46,1958.65,1943.63,"307480"
"1030",2013-02-13,1976.07,1952.86,1976.07,1950.58,"331010"
"1031",2013-02-14,1979.61,1977.42,1986.14,1972.8,"336030"
"1032",2013-02-15,1981.18,1981.06,1982.76,1976.12,"598840"
"1033",2013-02-18,1981.91,1979.42,1985.41,1973.65,"420690"
"1034",2013-02-19,1985.83,1981.96,1990.09,1979.85,"344260"
"1035",2013-02-20,2024.64,1997.04,2024.64,1995.31,"407730"
"1036",2013-02-21,2015.22,2014.5,2021.24,2010.91,"391190"
"1037",2013-02-22,2018.89,2007.34,2029.44,2006.59,"409120"
"1038",2013-02-25,2009.52,2022.51,2022.77,2008.78,"338230"
"1039",2013-02-26,2000.01,1993.12,2005.86,1991.96,"433410"
"1040",2013-02-27,2004.04,2008.94,2014.96,1999.65,"417070"
"1041",2013-02-28,2026.49,2019.05,2030.85,2016.15,"421960"
"1042",2013-03-04,2013.15,2028.55,2029.32,2011.09,"357440"
"1043",2013-03-05,2016.61,2022.41,2031.65,2016.6,"491940"
"1044",2013-03-06,2020.74,2033.17,2033.89,2016.65,"395370"
"1045",2013-03-07,2004.4,2018.63,2018.63,1998.29,"386480"
"1046",2013-03-08,2006.01,2001.97,2007.37,1994.25,"312060"
"1047",2013-03-11,2003.35,2000.57,2006.3,1982.38,"398280"
"1048",2013-03-12,1993.34,2006.84,2007.44,1990.17,"390220"
"1049",2013-03-13,1999.73,1994.79,1999.73,1988.19,"353040"
"1050",2013-03-14,2002.13,2000.07,2002.13,1978.57,"330920"
"1051",2013-03-15,1986.5,2009.71,2009.71,1985.91,"307400"
"1052",2013-03-18,1968.18,1974.71,1982.92,1968.18,"304270"
"1053",2013-03-19,1978.56,1978.41,1989.46,1973.23,"326790"
"1054",2013-03-20,1959.41,1969.19,1978.17,1959.4,"332900"
"1055",2013-03-21,1950.82,1969.3,1973.26,1950.82,"262860"
"1056",2013-03-22,1948.71,1949.03,1956.33,1946.05,"259620"
"1057",2013-03-25,1977.67,1968.85,1981.75,1968.14,"276300"
"1058",2013-03-26,1983.7,1976.81,1990.23,1975.6,"298850"
"1059",2013-03-27,1993.44,1991.91,1996.56,1973.72,"362610"
"1060",2013-03-28,1993.52,1989.7,1995.31,1985.45,"367680"
"1061",2013-03-29,2004.89,2007.12,2013.21,2003.96,"341600"
"1062",2013-04-01,1995.99,2009.94,2010.15,1994.54,"269150"
"1063",2013-04-02,1986.15,1996.81,2001.78,1973.27,"496110"
"1064",2013-04-03,1983.22,1990.71,1992.4,1972.02,"396380"
"1065",2013-04-04,1959.45,1963.39,1965.19,1938.89,"415400"
"1066",2013-04-05,1927.23,1948.33,1952.1,1916.77,"372650"
"1067",2013-04-08,1918.69,1927.04,1933.95,1918.69,"313350"
"1068",2013-04-09,1920.74,1918.13,1934.74,1901.96,"356630"
"1069",2013-04-10,1935.58,1933.73,1939.19,1923.43,"320150"
"1070",2013-04-11,1949.8,1944.53,1949.8,1926.54,"386580"
"1071",2013-04-12,1924.23,1954.22,1956.21,1919.9,"407380"
"1072",2013-04-15,1920.45,1916.06,1927.72,1907.35,"332950"
"1073",2013-04-16,1922.21,1900.18,1926.65,1896.69,"393060"
"1074",2013-04-17,1923.84,1934.61,1934.82,1910.78,"415260"
"1075",2013-04-18,1900.06,1916.55,1919.53,1900.05,"343480"
"1076",2013-04-19,1906.75,1899.35,1910.24,1888.3,"331260"
"1077",2013-04-22,1926.31,1903.97,1926.31,1901.98,"258760"
"1078",2013-04-23,1918.63,1924.43,1924.79,1908.77,"260480"
"1079",2013-04-24,1935.31,1931.06,1939.35,1921.03,"341100"
"1080",2013-04-25,1951.6,1937.88,1951.66,1935.81,"334960"
"1081",2013-04-26,1944.56,1949.92,1951.86,1942.37,"280160"
"1082",2013-04-29,1940.7,1948.87,1948.97,1934.68,"266050"
"1083",2013-04-30,1963.95,1947.07,1967.06,1946.99,"403080"
"1084",2013-05-02,1957.21,1961.67,1966.68,1954.28,"349690"
"1085",2013-05-03,1965.71,1967.88,1968.04,1953.4,"312530"
"1086",2013-05-06,1961.48,1977.44,1983.64,1960.14,"294950"
"1087",2013-05-07,1954.35,1962.28,1962.87,1951.27,"299860"
"1088",2013-05-08,1956.45,1961.73,1964.08,1952.38,"337940"
"1089",2013-05-09,1979.45,1963.61,1982.32,1961.5,"332550"
"1090",2013-05-10,1944.75,1975.48,1975.48,1944.75,"283840"
"1091",2013-05-13,1948.7,1936.86,1948.7,1935.57,"251570"
"1092",2013-05-14,1968.83,1954.39,1972.5,1954.13,"328480"
"1093",2013-05-15,1971.26,1971.96,1972.44,1963.52,"246960"
"1094",2013-05-16,1986.81,1980.03,1991.98,1980.03,"322200"
"1095",2013-05-20,1982.43,1990.36,1991.27,1982.43,"274390"
"1096",2013-05-21,1981.09,1994.02,1995.1,1976.17,"245780"
"1097",2013-05-22,1993.83,1991.76,1998.7,1987.23,"326450"
"1098",2013-05-23,1969.19,1985.91,1991.35,1969.19,"342940"
"1099",2013-05-24,1973.45,1979.35,1979.93,1961.59,"273550"
"1100",2013-05-27,1979.97,1974.59,1984.13,1971.53,"256080"
"1101",2013-05-28,1986.22,1983.58,1991.2,1978.89,"311410"
"1102",2013-05-29,2001.2,1993.69,2009.43,1992.68,"362630"
"1103",2013-05-30,2000.1,1999.83,2008.23,1997.84,"435690"
"1104",2013-05-31,2001.05,2009.25,2013.29,2000.82,"397510"
"1105",2013-06-03,1989.57,1993.11,2000.56,1989.51,"333500"
"1106",2013-06-04,1989.51,1998.38,1999.73,1979.42,"334900"
"1107",2013-06-05,1959.19,1988.94,1989.29,1959.19,"340500"
"1108",2013-06-07,1923.85,1953.83,1954.82,1923.84,"341120"
"1109",2013-06-10,1932.7,1927.19,1934.92,1923.59,"271730"
"1110",2013-06-11,1920.68,1933.1,1933.34,1910.05,"288160"
"1111",2013-06-12,1909.91,1913.6,1921.54,1907.29,"253380"
"1112",2013-06-13,1882.73,1905.1,1911.04,1881.24,"306430"
"1113",2013-06-14,1889.24,1895.77,1896.6,1881.5,"279280"
"1114",2013-06-17,1883.1,1889.45,1897.7,1878.4,"264450"
"1115",2013-06-18,1900.62,1887.72,1900.63,1872.7,"278590"
"1116",2013-06-19,1888.31,1899.5,1899.5,1883.41,"279750"
"1117",2013-06-20,1850.49,1864.37,1873.18,1844.41,"355760"
"1118",2013-06-21,1822.83,1806.4,1823.99,1806.02,"290460"
"1119",2013-06-24,1799.01,1821.22,1821.22,1798.98,"220940"
"1120",2013-06-25,1780.63,1790.33,1807.62,1770.53,"332240"
"1121",2013-06-26,1783.45,1799.74,1799.74,1772.49,"296940"
"1122",2013-06-27,1834.7,1809.55,1839.52,1809.4,"286260"
"1123",2013-06-28,1863.32,1844.6,1864.09,1844.6,"251090"
"1124",2013-07-01,1855.73,1851.57,1866.63,1850.03,"220880"
"1125",2013-07-02,1855.02,1861.26,1867.18,1850.29,"483160"
"1126",2013-07-03,1824.66,1854.29,1860.46,1823.1,"405800"
"1127",2013-07-04,1839.14,1830.49,1840.38,1825.62,"313020"
"1128",2013-07-05,1833.31,1848.97,1857.39,1828.75,"285640"
"1129",2013-07-08,1816.85,1830.81,1840.57,1809.72,"303580"
"1130",2013-07-09,1830.35,1828.63,1831.35,1815.03,"257900"
"1131",2013-07-10,1824.16,1835.94,1836.91,1818.94,"267900"
"1132",2013-07-11,1877.6,1840.34,1877.6,1840.34,"331470"
"1133",2013-07-12,1869.98,1873.66,1873.66,1863.4,"265990"
"1134",2013-07-15,1875.16,1870.26,1877.46,1847.82,"330030"
"1135",2013-07-16,1866.36,1875.53,1875.68,1860.37,"303330"
"1136",2013-07-17,1887.49,1871.29,1894.7,1856.55,"382920"
"1137",2013-07-18,1875.48,1883.07,1885.01,1870.78,"380290"
"1138",2013-07-19,1871.41,1880.44,1881.4,1861.43,"319620"
"1139",2013-07-22,1880.35,1880.81,1894.41,1873.17,"356940"
"1140",2013-07-23,1904.15,1890.55,1904.15,1885.57,"352400"
"1141",2013-07-24,1912.08,1904.07,1914.41,1901.15,"322150"
"1142",2013-07-25,1909.61,1906.57,1913.91,1904.44,"312000"
"1143",2013-07-26,1910.81,1912.05,1915.97,1902.47,"320160"
"1144",2013-07-29,1899.89,1908.66,1912.57,1899.02,"337590"
"1145",2013-07-30,1917.05,1901.88,1917.11,1900.54,"366880"
"1146",2013-07-31,1914.03,1915.47,1920.6,1910.82,"384140"
"1147",2013-08-01,1920.74,1916.56,1925.32,1906.74,"336060"
"1148",2013-08-02,1923.38,1936.26,1939.28,1920.98,"298150"
"1149",2013-08-05,1916.22,1920.83,1925.6,1915.69,"233990"
"1150",2013-08-06,1906.62,1914.06,1914.06,1895.87,"294650"
"1151",2013-08-07,1878.33,1892.47,1895.5,1878.33,"312430"
"1152",2013-08-08,1883.97,1884.58,1896.07,1879.13,"338170"
"1153",2013-08-09,1880.71,1884.57,1888.79,1876.07,"283470"
"1154",2013-08-12,1884.83,1878.5,1894.42,1878.33,"297510"
"1155",2013-08-13,1913.03,1893.42,1913.03,1890.78,"362600"
"1156",2013-08-14,1923.91,1912.59,1925.1,1908.92,"363330"
"1157",2013-08-16,1920.11,1903.72,1927.59,1901.7,"348500"
"1158",2013-08-19,1917.64,1917.32,1918.71,1909.8,"302120"
"1159",2013-08-20,1887.85,1910.3,1923.42,1885.93,"350350"
"1160",2013-08-21,1867.46,1891.01,1894.74,1863.6,"411240"
"1161",2013-08-22,1849.12,1847.94,1858.5,1838.52,"425950"
"1162",2013-08-23,1870.16,1861.58,1876.14,1854.67,"374960"
"1163",2013-08-26,1887.86,1876.59,1890.38,1876.59,"316300"
"1164",2013-08-27,1885.84,1883.71,1896.63,1881.44,"409260"
"1165",2013-08-28,1884.52,1862.51,1885.35,1861.56,"378290"
"1166",2013-08-29,1907.54,1892.03,1914.9,1891.59,"301700"
"1167",2013-08-30,1926.36,1918.91,1926.37,1910.37,"300930"
"1168",2013-09-02,1924.81,1925.32,1932.46,1921.01,"243990"
"1169",2013-09-03,1933.74,1934.24,1940.99,1928.09,"300060"
"1170",2013-09-04,1933.03,1929.6,1938.26,1921.93,"284190"
"1171",2013-09-05,1951.65,1943.66,1954.21,1937.82,"286740"
"1172",2013-09-06,1955.31,1954.11,1962.15,1949.01,"324990"
"1173",2013-09-09,1974.67,1964.09,1974.67,1962.62,"270740"
"1174",2013-09-10,1994.06,1978.08,1994.06,1974.59,"264330"
"1175",2013-09-11,2003.85,1995.96,2003.85,1987.4,"299410"
"1176",2013-09-12,2004.06,2004.67,2017.48,1995.16,"359260"
"1177",2013-09-13,1994.32,1994.95,2004.87,1992.26,"253920"
"1178",2013-09-16,2013.37,2011.69,2018.02,2004.45,"248500"
"1179",2013-09-17,2005.58,2009.31,2009.31,1994.31,"264660"
"1180",2013-09-23,2009.41,2000.72,2015.18,1994.77,"249540"
"1181",2013-09-24,2007.1,2001.51,2011.11,1990.36,"309360"
"1182",2013-09-25,1998.06,2004.53,2006.88,1988.87,"294750"
"1183",2013-09-26,2007.32,1992.1,2007.32,1991.1,"255550"
"1184",2013-09-27,2011.8,2012.26,2016.34,2008.25,"282340"
"1185",2013-09-30,1996.96,2002.02,2005.41,1994.22,"292780"
"1186",2013-10-01,1998.87,1997.62,2012.52,1991.22,"281270"
"1187",2013-10-02,1999.47,2012.07,2012.82,1999.02,"238250"
"1188",2013-10-04,1996.98,1999.92,2004.65,1985.63,"241070"
"1189",2013-10-07,1994.42,1997.17,2002.61,1991.02,"249770"
"1190",2013-10-08,2002.76,1987.97,2002.78,1981.21,"329570"
"1191",2013-10-10,2001.4,2000.91,2010,1997.66,"222680"
"1192",2013-10-11,2024.9,2018.01,2028.11,2012.66,"254290"
"1193",2013-10-14,2020.27,2026.07,2026.79,2019.65,"220740"
"1194",2013-10-15,2040.96,2034.69,2045.5,2033.84,"233620"
"1195",2013-10-16,2034.61,2040.03,2049.5,2033.75,"267490"
"1196",2013-10-17,2040.61,2051.19,2052.44,2035.96,"306930"
"1197",2013-10-18,2052.4,2046.56,2052.4,2041.36,"257590"
"1198",2013-10-21,2053.01,2054.16,2060.18,2047.83,"281930"
"1199",2013-10-22,2056.12,2051.01,2056.12,2045.45,"378780"
"1200",2013-10-23,2035.75,2062.81,2063.28,2035.75,"367990"
"1201",2013-10-24,2046.69,2034.96,2046.69,2027.93,"254850"
"1202",2013-10-25,2034.39,2047.46,2047.46,2023.82,"234840"
"1203",2013-10-28,2048.14,2037.28,2048.14,2030.9,"257530"
"1204",2013-10-29,2051.76,2046.67,2053.78,2039.46,"307650"
"1205",2013-10-30,2059.58,2055,2059.58,2043.93,"263430"
"1206",2013-10-31,2030.09,2050.96,2055.59,2030.09,"254500"
"1207",2013-11-01,2039.42,2037.25,2041.23,2030.57,"294190"
"1208",2013-11-04,2025.17,2035.08,2035.84,2022.91,"235240"
"1209",2013-11-05,2013.93,2027.62,2029.6,2010.2,"257820"
"1210",2013-11-06,2013.67,2015.32,2023.52,2011.41,"273690"
"1211",2013-11-07,2004.04,2014.85,2017.55,2000.6,"310950"
"1212",2013-11-08,1984.87,1987.21,1998.59,1984.86,"287310"
"1213",2013-11-11,1977.3,1995.86,1995.86,1973.05,"286220"
"1214",2013-11-12,1995.48,1983.94,2000.41,1983.89,"247350"
"1215",2013-11-13,1963.56,1993.16,1993.16,1963.56,"251540"
"1216",2013-11-14,1967.56,1980.2,1981.89,1963.42,"323110"
"1217",2013-11-15,2005.64,1980.99,2006.31,1980.99,"264690"
"1218",2013-11-18,2010.81,2014.24,2018.17,2009.76,"313970"
"1219",2013-11-19,2031.64,2009.95,2033.91,2009.47,"402800"
"1220",2013-11-20,2017.24,2028.34,2029.61,2010.74,"334800"
"1221",2013-11-21,1993.78,2013.71,2013.71,1985.65,"292670"
"1222",2013-11-22,2006.23,2002.15,2011.2,1992.48,"350980"
"1223",2013-11-25,2015.98,2020,2031.11,2015.98,"295510"
"1224",2013-11-26,2022.64,2008.19,2022.66,1998.9,"275310"
"1225",2013-11-27,2028.81,2016.28,2028.81,2010.84,"284080"
"1226",2013-11-28,2045.77,2039.73,2047.66,2037.73,"276270"
"1227",2013-11-29,2044.87,2044.85,2050.7,2038.46,"245370"
"1228",2013-12-02,2030.78,2050.45,2052.88,2029.1,"229690"
"1229",2013-12-03,2009.36,2023.62,2028.07,2008.55,"294950"
"1230",2013-12-04,1986.8,1998.69,2006.71,1986.8,"230330"
"1231",2013-12-05,1984.77,1993.73,1994.32,1971.44,"217670"
"1232",2013-12-06,1980.41,1982.99,1990.55,1980.4,"201900"
"1233",2013-12-09,2000.38,2000.52,2003.97,1997.58,"230270"
"1234",2013-12-10,1993.45,2000.03,2001.33,1989.41,"200960"
"1235",2013-12-11,1977.97,1987.22,2000.15,1972.87,"231370"
"1236",2013-12-12,1967.93,1966.44,1970.51,1958.99,"255080"
"1237",2013-12-13,1962.91,1963.04,1963.81,1947.44,"234100"
"1238",2013-12-16,1961.15,1960.6,1970.25,1956.63,"213510"
"1239",2013-12-17,1965.74,1977.94,1979.62,1962.22,"253890"
"1240",2013-12-18,1974.63,1971.85,1982.42,1966.18,"258660"
"1241",2013-12-19,1975.65,1996.79,1997.02,1969.95,"255820"
"1242",2013-12-20,1983.35,1973.12,1984.44,1972.59,"247060"
"1243",2013-12-23,1996.89,1993.45,2000.07,1989,"223000"
"1244",2013-12-24,2001.59,2000.24,2007.34,1994.34,"214690"
"1245",2013-12-26,1999.3,2004.25,2009.96,1997.34,"230530"
"1246",2013-12-27,2002.28,1994.05,2004.55,1987.58,"207770"
"1247",2013-12-30,2011.34,2004.32,2011.34,1998.61,"172230"
"1248",2013-12-31,2011.34,2004.32,2011.34,1998.61,"172230"
"1249",2014-01-02,1967.19,2013.11,2013.89,1967.19,"207770"
"1250",2014-01-03,1946.14,1963.72,1964.63,1936.15,"188530"
"1251",2014-01-06,1953.28,1947.62,1961.85,1943.74,"193630"
"1252",2014-01-07,1959.44,1947.65,1965.74,1947.08,"193030"
"1253",2014-01-08,1958.96,1965.5,1966.95,1950.02,"217070"
"1254",2014-01-09,1946.11,1962.3,1964.59,1946.11,"276400"
"1255",2014-01-10,1938.54,1949.53,1956.97,1931.16,"262990"
"1256",2014-01-13,1948.92,1947.38,1954.07,1942.83,"267940"
"1257",2014-01-14,1946.07,1942.79,1961.73,1939.31,"244060"
"1258",2014-01-15,1953.28,1956.43,1956.84,1945.87,"250870"
"1259",2014-01-16,1957.32,1957.91,1965.27,1955.79,"379570"
"1260",2014-01-17,1944.48,1958.5,1962.64,1943.13,"260910"
"1261",2014-01-20,1953.78,1945.99,1955.28,1934.38,"279530"
"1262",2014-01-21,1963.89,1955.26,1965.43,1949.56,"289330"
"1263",2014-01-22,1970.42,1960.46,1970.42,1959.57,"243860"
"1264",2014-01-23,1947.59,1968.77,1969.04,1947.01,"229390"
"1265",2014-01-24,1940.56,1941.55,1947.01,1924.49,"279240"
"1266",2014-01-27,1910.34,1905.91,1918.68,1899.76,"340430"
"1267",2014-01-28,1916.93,1907.18,1919.26,1904.05,"270490"
"1268",2014-01-29,1941.15,1925.93,1941.71,1925.52,"219930"
"1269",2014-02-03,1919.96,1930.09,1931.81,1917.64,"229650"
"1270",2014-02-04,1886.85,1894.96,1898.08,1885.53,"250980"
"1271",2014-02-05,1891.32,1897.95,1901.4,1888.47,"244030"
"1272",2014-02-06,1907.89,1897.35,1910.91,1897.35,"259440"
"1273",2014-02-07,1922.5,1922.45,1923.25,1910.9,"272960"
"1274",2014-02-10,1923.3,1928.13,1928.39,1916.4,"207960"
"1275",2014-02-11,1932.06,1924.45,1935.29,1920.55,"226380"
"1276",2014-02-12,1935.84,1942.23,1942.23,1933.54,"225370"
"1277",2014-02-13,1926.96,1936.62,1944.73,1924.39,"187860"
"1278",2014-02-14,1940.28,1930.14,1946.81,1930.14,"216590"
"1279",2014-02-17,1946.36,1951.74,1955.04,1942.94,"215470"
"1280",2014-02-18,1946.91,1946.88,1951.06,1935.6,"200450"
"1281",2014-02-19,1942.93,1944.7,1944.7,1932.44,"213560"
"1282",2014-02-20,1930.57,1932.9,1941.13,1927.53,"232320"
"1283",2014-02-21,1957.83,1948.03,1957.83,1946.68,"216320"
"1284",2014-02-24,1949.05,1958.06,1961.41,1943.86,"193810"
"1285",2014-02-25,1964.86,1958.3,1964.86,1955.7,"226040"
"1286",2014-02-26,1970.77,1963.45,1973.88,1955.92,"209150"
"1287",2014-02-27,1978.43,1969.85,1980.37,1965.7,"201060"
"1288",2014-02-28,1979.99,1976.48,1981.15,1972.65,"252830"
"1289",2014-03-03,1964.69,1967.9,1969.16,1955.11,"222620"
"1290",2014-03-04,1954.11,1954.58,1963.56,1952.61,"200370"
"1291",2014-03-05,1971.24,1973.28,1977.3,1970.28,"197700"
"1292",2014-03-06,1975.62,1973.67,1975.62,1968.17,"193740"
"1293",2014-03-07,1974.68,1979.7,1983.53,1968.66,"231560"
"1294",2014-03-10,1954.42,1967.63,1967.66,1951.96,"214940"
"1295",2014-03-11,1963.87,1957.22,1963.87,1951.2,"247470"
"1296",2014-03-12,1932.54,1957.67,1958.09,1930.48,"329920"
"1297",2014-03-13,1934.38,1940.35,1946.28,1931.75,"259620"
"1298",2014-03-14,1919.9,1916.07,1927.89,1913.64,"254030"
"1299",2014-03-17,1927.53,1921.15,1928.43,1919.61,"214930"
"1300",2014-03-18,1940.21,1941.12,1946.14,1931.83,"274290"
"1301",2014-03-19,1937.68,1947.34,1948.15,1935.27,"249080"
"1302",2014-03-20,1919.52,1934.15,1934.63,1919.37,"220600"
"1303",2014-03-21,1934.94,1930.24,1935.18,1927.85,"252870"
"1304",2014-03-24,1945.55,1937.06,1950.54,1937.06,"228280"
"1305",2014-03-25,1941.25,1940.9,1946.09,1936.62,"225160"
"1306",2014-03-26,1964.31,1954.6,1965.44,1953.69,"248950"
"1307",2014-03-27,1977.97,1963.66,1979.7,1963.1,"218060"
"1308",2014-03-28,1981,1972.63,1985.5,1971.25,"244600"
"1309",2014-03-31,1985.61,1988.73,1989.8,1973.05,"241040"
"1310",2014-04-01,1991.98,1983.78,1991.98,1976.06,"214640"
"1311",2014-04-02,1997.25,2000.13,2001.26,1995.08,"220910"
"1312",2014-04-03,1993.7,1999.42,2007.88,1992.16,"225730"
"1313",2014-04-04,1988.09,1987.84,1993.96,1985.76,"225640"
"1314",2014-04-07,1989.7,1984.29,1992.18,1978.63,"186350"
"1315",2014-04-08,1993.03,1977.61,1994.58,1977.61,"218150"
"1316",2014-04-09,1998.95,1997.98,2001.15,1992.12,"233700"
"1317",2014-04-10,2008.61,2007.71,2008.98,1995.79,"232450"
"1318",2014-04-11,1997.44,1985.28,1997.44,1985.16,"218130"
"1319",2014-04-14,1997.02,1993.81,2001,1993.07,"205710"
"1320",2014-04-15,1992.27,2008.49,2009.04,1990.34,"194530"
"1321",2014-04-16,1992.21,1994.31,1995.86,1986.25,"230740"
"1322",2014-04-17,1992.05,2000.47,2001.29,1984.98,"200190"
"1323",2014-04-18,2004.28,1998.52,2005.22,1998.26,"206510"
"1324",2014-04-21,1999.22,2006.21,2006.95,1993.53,"205580"
"1325",2014-04-22,2004.22,2000.94,2004.42,1991.47,"212020"
"1326",2014-04-23,2000.37,2010.06,2013.09,1999.78,"241730"
"1327",2014-04-24,1998.34,2006.38,2007.17,1993.18,"235070"
"1328",2014-04-25,1971.66,1996.61,1996.64,1971.66,"208360"
"1329",2014-04-28,1969.26,1969.04,1976.56,1969.04,"168830"
"1330",2014-04-29,1964.77,1974.67,1976.17,1960.36,"177610"
"1331",2014-04-30,1961.79,1973.56,1974.33,1955.15,"227320"
"1332",2014-05-02,1959.44,1966.29,1968.5,1956.32,"179540"
"1333",2014-05-07,1939.88,1964.19,1964.19,1939.55,"193040"
"1334",2014-05-08,1950.6,1945.94,1950.6,1934.72,"222430"
"1335",2014-05-09,1956.55,1953.48,1958.34,1949.64,"205210"
"1336",2014-05-12,1964.94,1956.26,1966.64,1950.91,"201640"
"1337",2014-05-13,1982.93,1973.08,1988.41,1969.6,"242160"
"1338",2014-05-14,2010.83,1990.99,2010.85,1990.79,"233870"
"1339",2014-05-15,2010.2,2007.88,2015.37,2006.38,"259390"
"1340",2014-05-16,2013.44,2003.48,2013.44,1997.27,"232530"
"1341",2014-05-19,2015.14,2013.79,2015.53,2002.89,"265600"
"1342",2014-05-20,2011.26,2011.85,2014.46,2004.32,"248340"
"1343",2014-05-21,2008.33,2003.48,2015.63,2001.74,"224090"
"1344",2014-05-22,2015.59,2015.41,2022.59,2011.6,"231080"
"1345",2014-05-23,2017.17,2013.09,2017.96,2011.76,"241810"
"1346",2014-05-26,2010.35,2016.21,2020.96,2008.14,"196580"
"1347",2014-05-27,1997.63,2014.87,2016.73,1988.44,"221790"
"1348",2014-05-28,2017.06,2000.26,2017.06,1997.89,"210650"
"1349",2014-05-29,2012.26,2020.67,2021.96,2009.23,"228540"
"1350",2014-05-30,1994.96,2015.37,2019.17,1994.96,"247320"
"1351",2014-06-02,2002,1998.81,2006.93,1995.69,"265590"
"1352",2014-06-03,2008.56,2006.31,2008.56,1990.72,"266750"
"1353",2014-06-05,1995.48,2007.2,2007.2,1986.95,"222090"
"1354",2014-06-09,1990.04,2004.73,2008.86,1986.53,"209610"
"1355",2014-06-10,2011.8,2000.89,2011.87,1996.21,"234930"
"1356",2014-06-11,2014.67,2009.51,2016.78,2006.73,"238050"
"1357",2014-06-12,2011.65,2013.6,2015.8,2003.57,"251880"
"1358",2014-06-13,1990.85,2005.55,2005.55,1984.04,"223110"
"1359",2014-06-16,1993.59,1986.86,1995.86,1985.3,"233600"
"1360",2014-06-17,2001.55,1994.89,2002.96,1991.53,"236600"
"1361",2014-06-18,1989.49,2002.26,2002.26,1987.03,"216850"
"1362",2014-06-19,1992.03,1994.23,1999.11,1985.89,"257890"
"1363",2014-06-20,1968.07,1990.71,1990.73,1965.12,"232660"
"1364",2014-06-23,1974.92,1975.1,1980.31,1971.61,"231740"
"1365",2014-06-24,1994.35,1976.24,1998.31,1976.24,"250610"
"1366",2014-06-25,1981.77,1992.69,1993.6,1980.78,"336650"
"1367",2014-06-26,1995.05,1983,1997.08,1982.48,"273510"
