"","PSI 20 (PSI20)_history.csv Date","PSI 20 (PSI20)_history.csv Price","PSI 20 (PSI20)_history.csv Open","PSI 20 (PSI20)_history.csv High","PSI 20 (PSI20)_history.csv Low","PSI 20 (PSI20)_history.csv Volume"
"1431",2015-12-17,5277.99,5271.9,5335.02,5267.54,"1.76e+09"
"1432",2015-12-18,5310.66,5250.7,5310.66,5239.81,"399510000"
"1433",2015-12-21,5234.34,5278.05,5335.29,5234.34,"225390000"
"1434",2015-12-22,5259.23,5252.99,5269.84,5205.72,"199170000"
"1435",2015-12-23,5346.03,5272.29,5346.55,5272.29,"216010000"
"1436",2015-12-24,5349.5,5336.95,5349.5,5319.68,"25260000"
"1437",2015-12-28,5295.09,5331.11,5349.59,5281.39,"117070000"
"1438",2015-12-29,5337.63,5309.1,5349.85,5308.53,"203910000"
"1439",2015-12-30,5317.67,5324.36,5345.99,5301.14,"254020000"
"1440",2015-12-31,5313.17,5312.53,5324.88,5307.38,"67200000"
"1441",2016-01-04,5231.14,5274.38,5278.53,5176.64,"225940000"
"1442",2016-01-05,5215.44,5253.88,5274.87,5160.03,"264480000"
"1443",2016-01-06,5164.26,5197.9,5199.71,5115.13,"211580000"
"1444",2016-01-07,5141.24,5060.69,5150.59,5008.41,"248310000"
"1445",2016-01-08,5125.59,5179.9,5227,5124.44,"248740000"
"1446",2016-01-11,5046.5,5107.49,5123.73,5014.47,"205670000"
"1447",2016-01-12,5134.66,5065.99,5162.44,5041.99,"207340000"
"1448",2016-01-13,5147.18,5188.14,5238.36,5123.3,"295110000"
"1449",2016-01-14,5022.91,5100.95,5102.58,4962.29,"307990000"
"1450",2016-01-15,4832.93,5011.04,5025.91,4800.74,"375190000"
"1451",2016-01-18,4653.56,4811.82,4857.81,4653.56,"461010000"
"1452",2016-01-19,4679.01,4739.91,4776.33,4662.5,"498820000"
"1453",2016-01-20,4559.11,4580.39,4644.17,4538.42,"906590000"
"1454",2016-01-21,4683,4586.99,4700.64,4564.82,"540910000"
"1455",2016-01-22,4833.7,4812.39,4894.68,4768.46,"546850000"
"1456",2016-01-25,4847.37,4861.66,4881.18,4799.4,"348610000"
"1457",2016-01-26,4923.1,4775.49,4966.95,4775.49,"283180000"
"1458",2016-01-27,4979.69,4920.42,4979.69,4887.92,"219740000"
"1459",2016-01-28,4978.21,4963.52,5062.6,4942.64,"226760000"
"1460",2016-01-29,5065.67,5016.74,5065.67,4985.56,"260120000"
"1461",2016-02-01,5082.29,5095.77,5135.3,5053.96,"497790000"
"1462",2016-02-02,4981.47,5061.53,5080.8,4969.35,"379310000"
"1463",2016-02-03,4923.31,4960.93,5001.31,4876.29,"392120000"
"1464",2016-02-04,4918.07,4976.74,4990.6,4856.28,"374660000"
"1465",2016-02-05,4908.96,4905.02,4975.06,4900.52,"436400000"
"1466",2016-02-08,4771.34,4937.35,4944.67,4756.39,"329170000"
"1467",2016-02-09,4657.14,4774.25,4801.29,4612.45,"419390000"
"1468",2016-02-10,4669.11,4677.79,4774.22,4650.44,"350350000"
"1469",2016-02-11,4460.63,4611.87,4611.87,4455.16,"497730000"
"1470",2016-02-12,4534.63,4503.49,4534.63,4469.22,"423820000"
"1471",2016-02-15,4640.17,4616.7,4655.14,4607.99,"280510000"
"1472",2016-02-16,4632.18,4696.52,4704.69,4599.14,"220100000"
"1473",2016-02-17,4772.59,4641.49,4772.59,4636.32,"409950000"
"1474",2016-02-18,4749.09,4783.76,4839.84,4736.76,"396420000"
"1475",2016-02-19,4706.24,4732.61,4759.61,4678.39,"253150000"
"1476",2016-02-22,4783.99,4760.43,4787.93,4752.19,"156590000"
"1477",2016-02-23,4673.3,4762.43,4785.83,4666.39,"392430000"
"1478",2016-02-24,4590.81,4669.76,4671.94,4555.32,"350020000"
"1479",2016-02-25,4661.93,4644.81,4710.8,4634.44,"278750000"
"1480",2016-02-26,4710.39,4700.72,4739.71,4683.23,"314800000"
"1481",2016-02-29,4767.28,4676.65,4777.14,4662.84,"340690000"
"1482",2016-03-01,4830.26,4774.86,4830.26,4751.88,"267560000"
"1483",2016-03-02,4844.82,4881.67,4900.09,4798.2,"643830000"
"1484",2016-03-03,4890.68,4878.7,4902.32,4826.5,"408060000"
"1485",2016-03-04,4951.48,4904.62,4980.14,4897.04,"377230000"
"1486",2016-03-07,4928.97,4918.09,4933.94,4881.06,"418180000"
"1487",2016-03-08,4860.14,4900.06,4924.05,4844.57,"340780000"
"1488",2016-03-09,4887.09,4872.99,4920.83,4868.57,"211640000"
"1489",2016-03-10,4881.73,4902.82,5014.13,4874.32,"626380000"
"1490",2016-03-11,5003.42,4954.79,5005.25,4943.05,"851170000"
"1491",2016-03-14,5080.87,5033.08,5081.93,5011.33,"835920000"
"1492",2016-03-15,5003.19,5048.18,5062.99,4997.4,"547880000"
"1493",2016-03-16,5110.62,5045.82,5115.09,5044.35,"389770000"
"1494",2016-03-17,5160.39,5164.19,5203.31,5074.03,"532190000"
"1495",2016-03-18,5172.8,5164.78,5211.43,5146.57,"770390000"
"1496",2016-03-21,5189.63,5170.32,5222.69,5165.55,"555830000"
"1497",2016-03-22,5193.38,5159.32,5193.38,5120.24,"406910000"
"1498",2016-03-23,5153.65,5204.14,5215.26,5139.06,"388100000"
"1499",2016-03-24,5098.14,5119.67,5152.16,5091.87,"223690000"
"1500",2016-03-29,5045.61,5093.8,5100.2,5013.39,"600840000"
"1501",2016-03-30,5125.59,5079.24,5148.48,5074.35,"350100000"
"1502",2016-03-31,5020.61,5090.5,5091.05,5018.97,"510230000"
"1503",2016-04-01,4989.78,4966.94,5010.02,4955.58,"355650000"
"1504",2016-04-04,4977.05,4981.47,5042.23,4958.1,"276790000"
"1505",2016-04-05,4874.24,4936.15,4936.15,4874.24,"363410000"
"1506",2016-04-06,4848.41,4897.23,4909.13,4803.92,"423420000"
"1507",2016-04-07,4761.77,4842.92,4864.36,4754.24,"588830000"
"1508",2016-04-08,4858.42,4775.93,4858.42,4775.93,"295050000"
"1509",2016-04-11,4878.3,4881.89,4911.04,4853.39,"464010000"
"1510",2016-04-12,4911.9,4883.85,4912.27,4847.85,"329130000"
"1511",2016-04-13,5005.92,4951.62,5005.92,4938.07,"657120000"
"1512",2016-04-14,5027,5012.84,5036.21,4999.02,"554900000"
"1513",2016-04-15,5019.36,5005.81,5028.5,4991.11,"224280000"
"1514",2016-04-18,4972.32,4940.96,4984.09,4929.63,"411380000"
"1515",2016-04-19,4988.15,4994.61,5037.87,4972.71,"353550000"
"1516",2016-04-20,5071.78,4994.93,5082.93,4977.38,"396840000"
"1517",2016-04-21,5083.98,5083.3,5108.29,5055.17,"611010000"
"1518",2016-04-22,5097.48,5068.44,5108.51,5057.56,"561130000"
"1519",2016-04-25,5067.62,5112.19,5125.03,5060.04,"238690000"
"1520",2016-04-26,5029.58,5077.74,5099.51,5019.57,"410120000"
"1521",2016-04-27,5050.96,5040.29,5079.28,5016.99,"411990000"
"1522",2016-04-28,5102.82,5016.13,5102.99,4998.86,"405700000"
"1523",2016-04-29,5052.52,5096.7,5105.17,5026.08,"290030000"
"1524",2016-05-02,5086.31,5054.34,5105.18,5038.55,"186220000"
"1525",2016-05-03,5002.52,5081.57,5083.78,4990.91,"406800000"
"1526",2016-05-04,5011.73,5012.36,5052.28,4975.08,"370180000"
"1527",2016-05-05,5037.03,5025.07,5095.99,5025.07,"351280000"
"1528",2016-05-06,4990.44,5024.8,5056.27,4982.48,"371130000"
"1529",2016-05-09,4942.66,5014.33,5024.33,4942.66,"222050000"
"1530",2016-05-10,4935.03,4955.66,4968.47,4915.87,"332250000"
"1531",2016-05-11,4880.39,4936.51,4936.51,4858.24,"300840000"
"1532",2016-05-12,4899.01,4871.29,4963.56,4867.41,"300650000"
"1533",2016-05-13,4890.44,4897.77,4911.11,4853.51,"292550000"
"1534",2016-05-16,4856.98,4830.51,4860.34,4804.25,"181730000"
"1535",2016-05-17,4850.73,4879.63,4888.81,4816.16,"249560000"
"1536",2016-05-18,4853.95,4842.96,4873.93,4818.71,"266740000"
"1537",2016-05-19,4824.93,4838.37,4850.35,4808.47,"207610000"
"1538",2016-05-20,4870.95,4842.42,4872.76,4841.41,"230310000"
"1539",2016-05-23,4830.2,4844.24,4870.88,4828.68,"139200000"
"1540",2016-05-24,4874.67,4821.37,4885.12,4817.28,"622320000"
"1541",2016-05-25,4938.6,4887.36,4938.6,4887.36,"407780000"
"1542",2016-05-26,4964.17,4942.07,4964.17,4925.66,"340650000"
"1543",2016-05-27,4961.16,4953.01,4961.16,4913,"281920000"
"1544",2016-05-30,4979.45,4959.35,4983.96,4948.28,"98520000"
"1545",2016-05-31,4957.85,4977.6,5002.76,4944.55,"2.1e+09"
"1546",2016-06-01,4850.38,4945.29,4945.61,4850.38,"783210000"
"1547",2016-06-02,4850,4859.14,4900.48,4850,"583050000"
"1548",2016-06-03,4775.2,4874.43,4878.62,4773.37,"742680000"
"1549",2016-06-06,4781.61,4795.76,4805.13,4766.69,"523570000"
"1550",2016-06-07,4857.44,4793.58,4860.79,4769.19,"1.18e+09"
"1551",2016-06-08,4825.88,4870.56,4875.26,4818.51,"764980000"
"1552",2016-06-09,4806.42,4833.59,4835.85,4789.76,"432360000"
"1553",2016-06-10,4703.17,4789.15,4798.77,4703.17,"357420000"
"1554",2016-06-13,4569.44,4648.17,4653.37,4569.44,"519160000"
"1555",2016-06-14,4463.46,4548.55,4552.03,4463.46,"826720000"
"1556",2016-06-15,4464.09,4491.9,4531.99,4464.09,"714330000"
"1557",2016-06-16,4424.25,4446.02,4446.02,4400.37,"737210000"
"1558",2016-06-17,4519.19,4469.07,4522.87,4465.85,"890190000"
"1559",2016-06-20,4665.36,4608,4668.56,4608,"568180000"
"1560",2016-06-21,4631.56,4651.35,4659.08,4608.63,"606130000"
"1561",2016-06-22,4621.03,4644.44,4647.09,4590.9,"440170000"
"1562",2016-06-23,4689.96,4622.4,4706.25,4622.4,"534160000"
"1563",2016-06-24,4362.11,4313.23,4398.59,4175.28,"1.39e+09"
"1564",2016-06-27,4260.13,4371.76,4380.77,4251.88,"531730000"
"1565",2016-06-28,4358.46,4329.25,4395.88,4319.28,"403680000"
"1566",2016-06-29,4440.02,4421.94,4486.37,4417.96,"658940000"
"1567",2016-06-30,4453.66,4447.39,4465.97,4422.93,"353740000"
"1568",2016-07-01,4490.7,4476.48,4505.84,4460.75,"238450000"
"1569",2016-07-04,4492.98,4507.58,4520.18,4492.98,"175710000"
"1570",2016-07-05,4392.24,4489.88,4490.64,4390.73,"261740000"
"1571",2016-07-06,4335.24,4364.11,4388.86,4316.77,"259830000"
"1572",2016-07-07,4387.89,4374.08,4434.28,4374.08,"252430000"
"1573",2016-07-08,4455.87,4384.51,4455.87,4372.48,"424680000"
"1574",2016-07-11,4552.46,4492.79,4559.57,4482.91,"519580000"
"1575",2016-07-12,4590.9,4558.3,4613.51,4555.3,"459760000"
"1576",2016-07-13,4554.94,4604.75,4620.25,4554.88,"466070000"
"1577",2016-07-14,4584.95,4590.09,4623.69,4577.32,"282390000"
"1578",2016-07-15,4561.75,4570.5,4581.03,4539.96,"223930000"
"1579",2016-07-18,4575.89,4578.76,4610.33,4553.79,"155580000"
"1580",2016-07-19,4591.99,4572.46,4595.67,4547.15,"110540000"
"1581",2016-07-20,4604.34,4599.99,4622.8,4591.74,"112400000"
"1582",2016-07-21,4626.13,4613.28,4640.88,4601.7,"320690000"
"1583",2016-07-22,4650.5,4615.64,4658.53,4607.99,"127920000"
"1584",2016-07-25,4654.01,4663.29,4687.26,4635.21,"141860000"
"1585",2016-07-26,4674,4638.04,4676.54,4601.4,"169590000"
"1586",2016-07-27,4708.62,4702.16,4735.6,4683.8,"394510000"
"1587",2016-07-28,4681.41,4715.34,4746.03,4681.41,"281220000"
"1588",2016-07-29,4747.72,4705.28,4747.72,4691.34,"292410000"
"1589",2016-08-01,4746.44,4797.22,4827.79,4739.77,"807400000"
"1590",2016-08-02,4661.47,4727.84,4730.53,4661.47,"395050000"
"1591",2016-08-03,4647.36,4662.04,4676.73,4631.02,"313040000"
"1592",2016-08-04,4668.97,4662.54,4688.71,4656.28,"126020000"
"1593",2016-08-05,4679.97,4666.75,4691.6,4645.18,"229700000"
"1594",2016-08-08,4702.94,4696.31,4703.02,4674.33,"172340000"
"1595",2016-08-09,4772.21,4702.62,4774.57,4701.51,"209800000"
"1596",2016-08-10,4787.45,4762.61,4792.53,4760.48,"176680000"
"1597",2016-08-11,4818.07,4798.95,4818.07,4783.55,"108190000"
"1598",2016-08-12,4828.61,4828.98,4837.2,4809.56,"93570000"
"1599",2016-08-15,4815.76,4822.46,4840.6,4815.63,"43550000"
"1600",2016-08-16,4757.88,4794.48,4810.13,4757.88,"111720000"
"1601",2016-08-17,4704.87,4761.25,4761.25,4704.87,"151700000"
"1602",2016-08-18,4726.94,4729.16,4733.93,4710.81,"201700000"
"1603",2016-08-19,4701.14,4730.88,4737.12,4689.65,"177260000"
"1604",2016-08-22,4705.8,4698.41,4754.37,4688.82,"1.59e+08"
"1605",2016-08-23,4699.93,4715.38,4724.43,4692.55,"106610000"
"1606",2016-08-24,4698.35,4674.78,4702.79,4670.22,"167180000"
"1607",2016-08-25,4677.34,4691.66,4692.81,4670.23,"194030000"
"1608",2016-08-26,4697.46,4671.19,4709.85,4663.9,"98990000"
"1609",2016-08-29,4696.11,4686.95,4702.28,4676.13,"45240000"
"1610",2016-08-30,4710.29,4706.37,4717.34,4694.83,"88190000"
"1611",2016-08-31,4711.91,4705.73,4730.47,4682.94,"141180000"
"1612",2016-09-01,4713.76,4722.62,4754.58,4696.4,"240380000"
"1613",2016-09-02,4762.83,4723.6,4767.94,4708.45,"198570000"
"1614",2016-09-05,4779.31,4770.77,4794.24,4766.17,"188020000"
"1615",2016-09-06,4742.1,4795.42,4797.31,4729.46,"202290000"
"1616",2016-09-07,4757.07,4755.84,4758.76,4739.21,"122950000"
"1617",2016-09-08,4767.19,4761.55,4784.93,4720.88,"131750000"
"1618",2016-09-09,4697.65,4755.6,4760.54,4685.84,"159850000"
"1619",2016-09-12,4632.44,4634.82,4634.82,4594.41,"222560000"
"1620",2016-09-13,4557.2,4636.87,4636.87,4549.48,"343600000"
"1621",2016-09-14,4552.45,4564.14,4577.6,4552.45,"245700000"
"1622",2016-09-15,4554.35,4537.18,4558.54,4530.02,"110390000"
"1623",2016-09-16,4470.84,4525.76,4525.76,4457.56,"1.45e+09"
"1624",2016-09-19,4551.31,4508.25,4553.41,4508.25,"486650000"
"1625",2016-09-20,4538.58,4546.45,4555.3,4519.71,"222630000"
"1626",2016-09-21,4549.93,4560.49,4584.16,4546.91,"139860000"
"1627",2016-09-22,4611.69,4574.68,4626.07,4572.2,"163930000"
"1628",2016-09-23,4576.23,4599.76,4599.76,4556.66,"369650000"
"1629",2016-09-26,4566.88,4565.18,4568.06,4529.06,"287920000"
"1630",2016-09-27,4520.61,4568.52,4589.59,4511.83,"399070000"
"1631",2016-09-28,4562.33,4549.49,4568.33,4547.21,"183720000"
"1632",2016-09-29,4605.42,4617.86,4630.43,4595.29,"119970000"
"1633",2016-09-30,4597.29,4559.49,4597.29,4525.96,"247640000"
"1634",2016-10-03,4598.92,4597.96,4609.65,4585.3,"103820000"
"1635",2016-10-04,4635.71,4614.7,4635.71,4606.44,"101530000"
"1636",2016-10-05,4575.18,4611.96,4612.66,4566.89,"76240000"
"1637",2016-10-06,4537.63,4577.31,4579.56,4536.38,"102020000"
"1638",2016-10-07,4494.84,4528.8,4528.8,4485.58,"134560000"
"1639",2016-10-10,4546.49,4485.09,4547.43,4475.96,"114220000"
"1640",2016-10-11,4564.75,4539.96,4575.21,4534.52,"97460000"
"1641",2016-10-12,4555.34,4572.7,4588.75,4553.67,"80040000"
"1642",2016-10-13,4559.01,4535.8,4559.01,4519.36,"127360000"
"1643",2016-10-14,4622.49,4581.16,4637.88,4578.97,"112230000"
"1644",2016-10-17,4599.62,4610.2,4627.63,4590.74,"74830000"
"1645",2016-10-18,4678.43,4624.26,4678.76,4623.07,"467150000"
"1646",2016-10-19,4722.42,4688.25,4723.15,4665.93,"285430000"
"1647",2016-10-20,4736.69,4725.57,4748.43,4713.31,"379110000"
"1648",2016-10-21,4726.43,4730.91,4750.95,4704.95,"184880000"
"1649",2016-10-24,4740.45,4742.55,4766.92,4740.09,"20190000"
"1650",2016-10-25,4710.73,4743.59,4745.91,4701.25,"20670000"
"1651",2016-10-26,4701.61,4698.34,4708.65,4680.23,"19280000"
"1652",2016-10-27,4675.81,4704.78,4719.31,4664.47,"13970000"
"1653",2016-10-28,4676.1,4664.78,4681.86,4641.18,"13270000"
"1654",2016-10-31,4651.93,4658.36,4664.7,4635.3,"18100000"
"1655",2016-11-01,4624.88,4663.22,4667.54,4615.25,"12790000"
"1656",2016-11-02,4548.08,4603.84,4604.11,4548.08,"16580000"
"1657",2016-11-03,4539.68,4528.8,4552.67,4515.15,"18030000"
"1658",2016-11-04,4477.99,4529.31,4529.31,4477.99,"17950000"
"1659",2016-11-07,4554.11,4542.59,4554.11,4516.62,"16240000"
"1660",2016-11-08,4562.14,4560.17,4575.27,4549.18,"14900000"
"1661",2016-11-09,4495.29,4431.29,4511.79,4424.08,"29340000"
"1662",2016-11-10,4417.17,4518.27,4524.51,4394.25,"35860000"
"1663",2016-11-11,4376.94,4426.55,4438.95,4367.16,"34660000"
"1664",2016-11-14,4370.84,4407.95,4416.84,4356.54,"26810000"
"1665",2016-11-15,4404.16,4393.81,4426.09,4383.43,"26020000"
"1666",2016-11-16,4395.09,4416.93,4420.87,4358.74,"25720000"
"1667",2016-11-17,4416.19,4387.59,4423.14,4384.95,"19680000"
"1668",2016-11-18,4420.3,4422.69,4422.69,4376.22,"20360000"
"1669",2016-11-21,4438.52,4446.72,4450.71,4400.24,"24120000"
"1670",2016-11-22,4441.67,4458.09,4464.76,4438.63,"21700000"
"1671",2016-11-23,4427.03,4461.75,4483.56,4424.64,"21580000"
"1672",2016-11-24,4444.51,4432.99,4463.63,4428.14,"14030000"
"1673",2016-11-25,4461.89,4451.03,4470.3,4414.4,"18760000"
"1674",2016-11-28,4426.51,4462.14,4462.14,4414.47,"15240000"
"1675",2016-11-29,4415.18,4416.1,4432.46,4399.24,"18350000"
"1676",2016-11-30,4454.87,4420.1,4471.86,4420.1,"30260000"
"1677",2016-12-01,4436.25,4444.03,4458.77,4420.96,"17230000"
"1678",2016-12-02,4392.12,4419.76,4419.76,4387.28,"21280000"
"1679",2016-12-05,4410.81,4381.81,4433.9,4381.81,"23490000"
"1680",2016-12-06,4488.53,4419.39,4490.74,4418.32,"22490000"
"1681",2016-12-07,4573.92,4509.46,4573.92,4503.65,"33380000"
"1682",2016-12-08,4626.9,4583.08,4628.59,4583.08,"33140000"
"1683",2016-12-09,4638.07,4632.43,4652.14,4594.23,"33550000"
"1684",2016-12-12,4636.79,4670.76,4685.53,4635.05,"20210000"
"1685",2016-12-13,4649.07,4608.47,4649.07,4607.77,"41500000"
"1686",2016-12-14,4599.24,4635.3,4662.09,4597.64,"26070000"
"1687",2016-12-15,4597.6,4575.95,4600.13,4527.3,"28780000"
"1688",2016-12-16,4628.05,4602.77,4638.18,4599.84,"34460000"
"1689",2016-12-19,4620.04,4625.62,4653.08,4620.04,"23760000"
"1690",2016-12-20,4658.1,4625.71,4658.82,4624.4,"24830000"
"1691",2016-12-21,4646.34,4645.27,4664.97,4635.85,"24520000"
"1692",2016-12-22,4612.72,4626.32,4643.93,4605.01,"20620000"
"1693",2016-12-23,4635.73,4608.68,4638.39,4607.67,"12480000"
"1694",2016-12-27,4663.55,4629.13,4670.9,4626,"17860000"
"1695",2016-12-28,4652.01,4663.24,4671.38,4640.18,"16860000"
"1696",2016-12-29,4668.35,4630.52,4676.01,4630.47,"14160000"
"1697",2016-12-30,4679.2,4664.53,4681.56,4648.73,"14950000"
"1698",2017-01-02,4734.06,4675.79,4734.06,4675.79,"11450000"
"1699",2017-01-03,4725.41,4754.68,4764.52,4724.02,"24010000"
"1700",2017-01-04,4741.15,4744.04,4753.95,4726.67,"21770000"
"1701",2017-01-05,4721.38,4736.51,4737.78,4716.28,"25730000"
"1702",2017-01-06,4702.97,4717.06,4717.06,4685.74,"23800000"
"1703",2017-01-09,4677.02,4707.25,4707.3,4674.71,"20840000"
"1704",2017-01-10,4618.21,4659.72,4664.34,4611.57,"44140000"
"1705",2017-01-11,4589.92,4604.69,4616.8,4565,"35790000"
"1706",2017-01-12,4592.4,4563.3,4602.93,4549.66,"34590000"
"1707",2017-01-13,4615.43,4622.57,4622.57,4583.71,"32020000"
"1708",2017-01-16,4576.53,4600.43,4606,4576.53,"36160000"
"1709",2017-01-17,4597.61,4586.63,4603.57,4573.68,"47120000"
"1710",2017-01-18,4605.99,4605.26,4610.76,4580.39,"35090000"
"1711",2017-01-19,4580.68,4581.37,4589.71,4557.11,"90840000"
"1712",2017-01-20,4601.65,4585.72,4608.02,4578.03,"90700000"
"1713",2017-01-23,4560.06,4592.35,4597.84,4559.69,"85960000"
"1714",2017-01-24,4576.74,4555.73,4576.74,4547.76,"59150000"
"1715",2017-01-25,4573.73,4594.03,4605.49,4572.19,"69590000"
"1716",2017-01-26,4583.03,4587.93,4602.41,4563.03,"95310000"
"1717",2017-01-27,4609.78,4578.24,4609.78,4544.17,"114950000"
"1718",2017-01-30,4481.32,4572.2,4580.29,4477.53,"130610000"
"1719",2017-01-31,4475.03,4491.69,4504.44,4465.95,"81950000"
"1720",2017-02-01,4467.94,4484.48,4485.68,4456.56,"81050000"
"1721",2017-02-02,4498.21,4460.79,4508.05,4455.76,"59450000"
"1722",2017-02-03,4622.82,4577.19,4635.24,4577.13,"70910000"
"1723",2017-02-06,4597.07,4645.18,4677.93,4582.85,"83200000"
"1724",2017-02-07,4563.21,4554.11,4582.37,4543.96,"81310000"
"1725",2017-02-08,4560.11,4561.68,4571.57,4535.69,"58540000"
"1726",2017-02-09,4594.76,4536.1,4594.76,4493.05,"358630000"
"1727",2017-02-10,4604.33,4604.52,4634.99,4592.02,"2.02e+08"
"1728",2017-02-13,4596.73,4613.28,4624.84,4568.96,"130720000"
"1729",2017-02-14,4605.56,4580.55,4619.33,4575.39,"73710000"
"1730",2017-02-15,4627.54,4619.66,4636.86,4607.74,"100170000"
"1731",2017-02-16,4628.85,4636.08,4645.4,4611.73,"52130000"
"1732",2017-02-17,4640.85,4632.27,4642.12,4604.84,"105580000"
"1733",2017-02-20,4663.42,4650,4678.5,4648.81,"102150000"
"1734",2017-02-21,4686.38,4681.17,4706.24,4648.45,"148520000"
"1735",2017-02-22,4668.69,4693.61,4714.72,4660.72,"121110000"
"1736",2017-02-23,4634.31,4656.37,4674.33,4634.31,"78830000"
"1737",2017-02-24,4619.29,4649.42,4651.56,4596.61,"88300000"
"1738",2017-02-27,4618.94,4627.15,4639.32,4591.84,"58910000"
"1739",2017-02-28,4647.9,4610.18,4647.9,4585.76,"80560000"
"1740",2017-03-01,4708.06,4666.56,4713.8,4646.85,"110890000"
"1741",2017-03-02,4708.57,4709.75,4713.33,4674.07,"89150000"
"1742",2017-03-03,4660.73,4674.24,4703.22,4655.73,"99200000"
"1743",2017-03-06,4634.96,4643.81,4643.81,4599.62,"110890000"
"1744",2017-03-07,4630.41,4626.25,4653.78,4621.82,"134280000"
"1745",2017-03-08,4630.1,4627.78,4640.33,4604.39,"84010000"
"1746",2017-03-09,4640.76,4618.53,4648.75,4613.31,"102940000"
"1747",2017-03-10,4626.27,4653.38,4656.2,4625.18,"131060000"
"1748",2017-03-13,4619.16,4638.13,4641.85,4616.46,"78900000"
"1749",2017-03-14,4580.53,4616.63,4623.9,4574.5,"89380000"
"1750",2017-03-15,4572.64,4584.35,4602.27,4569.07,"87490000"
"1751",2017-03-16,4604.61,4602.05,4609.95,4590.21,"84510000"
"1752",2017-03-17,4613.88,4594.75,4617.35,4586.22,"216950000"
"1753",2017-03-20,4631.48,4610.17,4645.7,4603.6,"69990000"
"1754",2017-03-21,4635.88,4640.45,4656.91,4629.66,"132600000"
"1755",2017-03-22,4619.64,4625.58,4625.92,4593.35,"90500000"
"1756",2017-03-23,4667.63,4632.01,4667.63,4610.88,"164850000"
"1757",2017-03-24,4688,4677.69,4688.78,4671.08,"119130000"
"1758",2017-03-27,4720.33,4661.75,4722.68,4659.54,"140600000"
"1759",2017-03-28,4850.65,4808.53,4852.19,4808.53,"212140000"
"1760",2017-03-29,4888.17,4863.22,4888.55,4853.59,"157550000"
"1761",2017-03-30,4980.57,4893.9,4987.25,4893.6,"194980000"
"1762",2017-03-31,5007.85,4987.6,5008.2,4963.37,"230540000"
"1763",2017-04-03,4968,4993.88,5020.83,4968,"145800000"
"1764",2017-04-04,4956.46,4974.54,4981.32,4949.08,"123710000"
"1765",2017-04-05,4979.91,4969.6,4988.55,4943.35,"99550000"
"1766",2017-04-06,4999.09,4954.92,5007.21,4939.64,"100820000"
"1767",2017-04-07,4980.52,4984.71,4992.3,4959.95,"84990000"
"1768",2017-04-10,4963.8,4978.32,4978.32,4937.59,"47450000"
"1769",2017-04-11,4966.73,4948.9,4974.56,4947.54,"60160000"
"1770",2017-04-12,4979.35,4970.36,4998.51,4970.36,"62060000"
"1771",2017-04-13,4962.62,4983.52,4984.36,4937,"58460000"
"1772",2017-04-18,4927.06,4970.57,4970.57,4901.7,"73720000"
"1773",2017-04-19,4934,4924.93,4947.89,4922.13,"118360000"
"1774",2017-04-20,4906.62,4925.51,4942.37,4885.16,"99010000"
"1775",2017-04-21,4876.43,4908.02,4910.15,4871.47,"62720000"
"1776",2017-04-24,4997.54,4946.9,5020.61,4946.9,"202680000"
"1777",2017-04-25,5046.16,5006.28,5056.12,4980.61,"135580000"
"1778",2017-04-26,5054.95,5056.95,5067.2,5029.39,"131910000"
"1779",2017-04-27,5041.96,5023.98,5055.59,5023.98,"80700000"
"1780",2017-04-28,5033.66,5037.17,5048.11,5015.17,"108080000"
"1781",2017-05-02,5118.02,5022.33,5120.64,5017.01,"148810000"
"1782",2017-05-03,5144.84,5114.61,5144.84,5101.3,"123300000"
"1783",2017-05-04,5235.5,5147.53,5235.5,5135.28,"204070000"
"1784",2017-05-05,5254.81,5211.15,5260.25,5197.28,"152450000"
"1785",2017-05-08,5232.5,5274.45,5274.45,5220.17,"160150000"
"1786",2017-05-09,5254.52,5248.7,5291.59,5248.17,"217700000"
"1787",2017-05-10,5250.85,5260.53,5261.21,5206.85,"118560000"
"1788",2017-05-11,5231.08,5242.83,5247.05,5215.1,"90680000"
"1789",2017-05-12,5237.15,5252.03,5259.41,5224.71,"105960000"
"1790",2017-05-15,5243.6,5206,5243.6,5200.15,"85680000"
"1791",2017-05-16,5195.57,5236.25,5249.9,5187.44,"105810000"
"1792",2017-05-17,5117.64,5136.83,5182.19,5111.05,"101670000"
"1793",2017-05-18,5073.89,5088.68,5107.94,5018.27,"125620000"
"1794",2017-05-19,5176.74,5095.72,5176.74,5089.32,"84140000"
"1795",2017-05-22,5178.02,5184.18,5188.81,5164.6,"79420000"
"1796",2017-05-23,5214.18,5171.6,5225.7,5166.59,"92600000"
"1797",2017-05-24,5213.97,5190.66,5224.11,5187.06,"124620000"
"1798",2017-05-25,5244.8,5229.23,5245.02,5213.87,"170740000"
"1799",2017-05-26,5226.58,5234.74,5243.84,5207.18,"126870000"
"1800",2017-05-29,5226.48,5213.45,5241.46,5210.78,"59510000"
"1801",2017-05-30,5279.8,5217.21,5281.05,5204.75,"112950000"
"1802",2017-05-31,5289.98,5279.27,5309.06,5271,"131940000"
"1803",2017-06-01,5313.59,5294.07,5319.76,5292.45,"88140000"
"1804",2017-06-02,5317.41,5303.32,5343.75,5285.76,"189230000"
"1805",2017-06-05,5278.13,5307.06,5307.76,5255.11,"70050000"
