"","S&P ASX 200 (AXJO)_history.csv Date","S&P ASX 200 (AXJO)_history.csv Price","S&P ASX 200 (AXJO)_history.csv Open","S&P ASX 200 (AXJO)_history.csv High","S&P ASX 200 (AXJO)_history.csv Low","S&P ASX 200 (AXJO)_history.csv Volume"
"867",2012-06-06,4055.29,4043.7,4063.7,4035,"765080000"
"868",2012-06-07,4108.57,4055.3,4118.2,4055.3,"886520000"
"869",2012-06-08,4063.7,4108.6,4121.4,4054.8,"1.04e+09"
"870",2012-06-12,4072.88,4063.7,4085.6,4060.8,"912910000"
"871",2012-06-13,4063.79,4072.9,4087.8,4048.5,"722050000"
"872",2012-06-14,4042.24,4063.8,4063.8,4026.5,"671450000"
"873",2012-06-15,4057.33,4042.2,4064.2,4035,"1.05e+09"
"874",2012-06-18,4136.9,4057.3,4138.8,4057.3,"904850000"
"875",2012-06-19,4123.33,4136.9,4136.9,4103.5,"582230000"
"876",2012-06-20,4132.44,4123.3,4159.3,4123.3,"968800000"
"877",2012-06-21,4087.57,4132.4,4136.4,4084.8,"1.2e+09"
"878",2012-06-22,4048.21,4087.6,4087.6,4038.6,"800060000"
"879",2012-06-25,4027.81,4048.2,4048.2,3993.8,"713210000"
"880",2012-06-26,4013.3,4027.8,4027.8,4002.3,"810140000"
"881",2012-06-27,4043.17,4013.3,4044.7,4013.1,"744750000"
"882",2012-06-28,4044.84,4043.2,4074.1,4041.3,"706850000"
"883",2012-06-29,4094.63,4044.8,4117,4032.4,"1.14e+09"
"884",2012-07-02,4133,4094.6,4151.5,4094.6,"770130000"
"885",2012-07-03,4127.22,4133,4141.8,4119.9,"581090000"
"886",2012-07-04,4172.16,4127.2,4172.5,4127.2,"619800000"
"887",2012-07-05,4169.19,4172.2,4175.8,4157,"597460000"
"888",2012-07-06,4157.81,4169.2,4169.4,4145,"526020000"
"889",2012-07-09,4118.27,4157.8,4157.8,4111,"492680000"
"890",2012-07-10,4098.02,4118.3,4135.9,4088.7,"675070000"
"891",2012-07-11,4096.54,4098,4102.4,4076.4,"666750000"
"892",2012-07-12,4067.97,4096.5,4108.7,4062.5,"638670000"
"893",2012-07-13,4082.25,4068,4103,4062.3,"644320000"
"894",2012-07-16,4105.1,4082.2,4126.9,4082.2,"545140000"
"895",2012-07-17,4140.8,4105.1,4153.6,4102.7,"629600000"
"896",2012-07-18,4123.6,4140.8,4144.2,4120.7,"589930000"
"897",2012-07-19,4206.69,4123.6,4206.7,4123.6,"899630000"
"898",2012-07-20,4199.12,4206.7,4215.6,4186.1,"727790000"
"899",2012-07-23,4128.94,4199.1,4199.1,4127.3,"637940000"
"900",2012-07-24,4133.23,4128.9,4140.8,4113.8,"644990000"
"901",2012-07-25,4123.95,4133.2,4133.2,4084.4,"668570000"
"902",2012-07-26,4147.73,4123.9,4150.9,4122.4,"655680000"
"903",2012-07-27,4209.77,4147.7,4209.8,4147.7,"733480000"
"904",2012-07-30,4245.71,4209.8,4256.2,4209.8,"608070000"
"905",2012-07-31,4269.15,4245.7,4288.1,4245.7,"791170000"
"906",2012-08-01,4262.76,4269.2,4269.2,4253.7,"675310000"
"907",2012-08-02,4269.54,4262.8,4281.2,4256.3,"777460000"
"908",2012-08-03,4221.48,4269.5,4269.5,4212.7,"668060000"
"909",2012-08-06,4272.59,4221.5,4288.2,4221.5,"460970000"
"910",2012-08-07,4291.56,4272.6,4294.4,4272.6,"577330000"
"911",2012-08-08,4312.56,4291.6,4323.8,4291.6,"870880000"
"912",2012-08-09,4308.27,4312.6,4330.4,4308.27,"779020000"
"913",2012-08-10,4277.3,4308.3,4313.2,4277.1,"796480000"
"914",2012-08-13,4283.29,4277.3,4314.7,4277.3,"810560000"
"915",2012-08-14,4292.17,4283.3,4300.8,4271.8,"770880000"
"916",2012-08-15,4281.22,4292.2,4312.4,4267.1,"827350000"
"917",2012-08-16,4330.17,4281.2,4330.2,4281.2,"824230000"
"918",2012-08-17,4370.1,4330.2,4370.1,4329.3,"787600000"
"919",2012-08-20,4364.29,4370.1,4374.7,4344.2,"847780000"
"920",2012-08-21,4383.38,4364.3,4402.7,4359.5,"774680000"
"921",2012-08-22,4376.04,4383.4,4384.2,4367.2,"702990000"
"922",2012-08-23,4383.7,4376,4403.9,4372,"848270000"
"923",2012-08-24,4348.99,4383.7,4383.7,4339.1,"765860000"
"924",2012-08-27,4343.7,4351.4,4375.8,4341,"642190000"
"925",2012-08-28,4359.38,4344.2,4365.1,4339.9,"701510000"
"926",2012-08-29,4356.44,4359.4,4360.1,4346.4,"777050000"
"927",2012-08-30,4315.67,4356.4,4356.4,4302.5,"1.01e+09"
"928",2012-08-31,4316.11,4315.7,4328.8,4305.9,"966060000"
"929",2012-09-03,4329.67,4310,4337.6,4287.4,"638370000"
"930",2012-09-04,4303.51,4329.7,4334.5,4293.9,"787820000"
"931",2012-09-05,4278.77,4303.5,4303.5,4261.2,"925290000"
"932",2012-09-06,4312.89,4278.8,4327.1,4278.8,"1.21e+09"
"933",2012-09-07,4325.84,4312.9,4358.3,4312.9,"962380000"
"934",2012-09-10,4333.77,4325.8,4342.3,4317.3,"781610000"
"935",2012-09-11,4325.79,4333.7,4333.7,4316.7,"668460000"
"936",2012-09-12,4361.25,4325.8,4364.8,4325.8,"721500000"
"937",2012-09-13,4339.42,4361.3,4361.3,4337.2,"620510000"
"938",2012-09-14,4389.96,4353.7,4398.3,4353.7,"850140000"
"939",2012-09-17,4402.53,4404.2,4412.2,4392.1,"684180000"
"940",2012-09-18,4394.73,4402.5,4404.4,4383.3,"794710000"
"941",2012-09-19,4418.36,4394.7,4421,4386.2,"1.12e+09"
"942",2012-09-20,4397.23,4413.3,4414.3,4394.4,"1.18e+09"
"943",2012-09-21,4408.29,4397.8,4418.4,4396.8,"1.06e+09"
"944",2012-09-24,4385.47,4408.3,4408.3,4375,"609070000"
"945",2012-09-25,4372.86,4385.5,4385.5,4367.3,"607570000"
"946",2012-09-26,4361.6,4363.7,4365.9,4348.8,"688240000"
"947",2012-09-27,4384.17,4357.5,4384.7,4336.9,"698320000"
"948",2012-09-28,4387.02,4383.4,4394.6,4368.5,"899800000"
"949",2012-10-01,4388.62,4387,4411.4,4375,"-"
"950",2012-10-02,4432.98,4393.6,4438.3,4393.6,"680990000"
"951",2012-10-03,4438.56,4433,4454.6,4432.5,"618940000"
"952",2012-10-04,4452.35,4438.6,4457.4,4436.7,"669580000"
"953",2012-10-05,4494.38,4452.4,4495.8,4452.4,"612130000"
"954",2012-10-08,4481.86,4494.4,4495.8,4476.7,"646310000"
"955",2012-10-09,4505.35,4483.9,4512.8,4482.8,"547530000"
"956",2012-10-10,4490.74,4498.3,4499,4476,"654160000"
"957",2012-10-11,4483.53,4490.7,4492.8,4460.4,"599760000"
"958",2012-10-12,4486.58,4483.5,4496.1,4482.7,"559480000"
"959",2012-10-15,4483.43,4486.6,4492.7,4479.2,"541110000"
"960",2012-10-16,4491.5,4483.4,4516.9,4483.4,"606340000"
"961",2012-10-17,4528.21,4491.5,4536.8,4491.5,"808300000"
"962",2012-10-18,4559.44,4567.7,4581.8,4547.1,"832950000"
"963",2012-10-19,4571.07,4559.4,4571.8,4538,"852030000"
"964",2012-10-22,4541,4558.5,4559.2,4522.7,"785140000"
"965",2012-10-23,4543.07,4539,4565,4537.2,"635770000"
"966",2012-10-24,4505.82,4543.1,4543.1,4501.7,"684060000"
"967",2012-10-25,4510.5,4504.8,4518.8,4502.7,"686570000"
"968",2012-10-26,4472.38,4513.3,4526,4472.1,"853830000"
"969",2012-10-29,4476.86,4475.4,4501.9,4475.2,"469950000"
"970",2012-10-30,4485.69,4477.4,4498.9,4472.8,"643680000"
"971",2012-10-31,4517,4492.4,4524.8,4492.1,"862970000"
"972",2012-11-01,4457.65,4517,4517,4457.6,"924610000"
"973",2012-11-02,4460.05,4470.1,4486.4,4457.3,"763770000"
"974",2012-11-05,4474.12,4457.4,4478,4436.2,"616450000"
"975",2012-11-06,4484.8,4473,4490,4470.4,"452130000"
"976",2012-11-07,4516.46,4484.8,4519.3,4482.8,"656200000"
"977",2012-11-08,4483.82,4516.5,4516.5,4459.9,"707390000"
"978",2012-11-09,4462.02,4483.8,4483.8,4436.6,"688220000"
"979",2012-11-12,4448.03,4458.5,4465.2,4442.9,"621060000"
"980",2012-11-13,4379.8,4446.1,4447.1,4379.8,"812510000"
"981",2012-11-14,4388.37,4379.8,4395.6,4372,"619530000"
"982",2012-11-15,4349.25,4388.4,4388.4,4339,"869460000"
"983",2012-11-16,4336.85,4350.5,4351.8,4334.3,"722680000"
"984",2012-11-19,4361.45,4345.1,4364.4,4340,"695130000"
"985",2012-11-20,4385.68,4361.4,4391,4361.4,"644860000"
"986",2012-11-21,4369.5,4387.5,4389,4366.8,"617770000"
"987",2012-11-22,4413.07,4376.2,4428.6,4374,"708820000"
"988",2012-11-23,4413.01,4413.1,4413.2,4397.9,"475060000"
"989",2012-11-26,4424.19,4413,4426,4413,"475790000"
"990",2012-11-27,4456.83,4424.2,4461.7,4424,"753410000"
"991",2012-11-28,4447.31,4453.2,4453.2,4433,"612250000"
"992",2012-11-29,4477.73,4447.1,4477.73,4445.5,"731420000"
"993",2012-11-30,4506.04,4477.7,4514.2,4477.7,"1.56e+09"
"994",2012-12-03,4531.51,4506,4538.6,4506,"633780000"
"995",2012-12-04,4503.57,4531.5,4537,4502.1,"585360000"
"996",2012-12-05,4520.4,4503.6,4525.1,4500.2,"701530000"
"997",2012-12-06,4509.35,4520.4,4528.8,4504.9,"651960000"
"998",2012-12-07,4551.76,4516.1,4554.1,4515.6,"646120000"
"999",2012-12-10,4557.95,4552.2,4571.7,4552.2,"667310000"
"1000",2012-12-11,4576.01,4557.9,4581,4557.9,"602550000"
"1001",2012-12-12,4583.81,4576,4603.5,4576,"878790000"
"1002",2012-12-13,4582.79,4583.8,4592.2,4577.7,"804210000"
"1003",2012-12-14,4583.11,4582.8,4598.3,4579.8,"690020000"
"1004",2012-12-17,4573.4,4583.1,4586.2,4569.4,"645180000"
"1005",2012-12-18,4595.2,4579.1,4610.3,4579.1,"726650000"
"1006",2012-12-19,4617.78,4604.3,4627.1,4603.3,"813210000"
"1007",2012-12-20,4634.11,4619.7,4643.5,4610.3,"1.08e+09"
"1008",2012-12-21,4623.58,4634.1,4658.7,4611.2,"1.27e+09"
"1009",2012-12-24,4635.19,4625.7,4645.5,4625.7,"177680000"
"1010",2012-12-27,4647.96,4635.2,4653,4629.7,"225040000"
"1011",2012-12-28,4671.3,4651.8,4688.6,4651.7,"2.69e+08"
"1012",2012-12-31,4648.95,4666,4666,4644.8,"230590000"
"1013",2013-01-02,4705.94,4648.9,4710.3,4648.9,"474270000"
"1014",2013-01-03,4740.68,4705.9,4743.4,4705.9,"562590000"
"1015",2013-01-04,4723.78,4740.7,4740.7,4716.8,"465430000"
"1016",2013-01-07,4717.32,4726.8,4750.7,4714.7,"546760000"
"1017",2013-01-08,4690.25,4721.4,4736.5,4689.8,"623350000"
"1018",2013-01-09,4708.14,4690.8,4711.3,4690.8,"584610000"
"1019",2013-01-10,4722.96,4708.1,4728.7,4700.7,"599060000"
"1020",2013-01-11,4709.49,4723.5,4734.6,4704.2,"526890000"
"1021",2013-01-14,4719.71,4709.5,4731,4708.8,"483700000"
"1022",2013-01-15,4716.56,4720.9,4731.5,4706.4,"641210000"
"1023",2013-01-16,4738.44,4715.3,4739.8,4714.5,"635930000"
"1024",2013-01-17,4756.63,4738.4,4787.2,4738.4,"784670000"
"1025",2013-01-18,4771.23,4756.6,4782.6,4756.6,"635420000"
"1026",2013-01-21,4777.5,4773.3,4779.7,4762.6,"530370000"
"1027",2013-01-22,4779.08,4777.5,4801.7,4767.3,"616420000"
"1028",2013-01-23,4787.83,4788.6,4802.2,4787.8,"679100000"
"1029",2013-01-24,4810.22,4783.7,4814.2,4779.2,"691890000"
"1030",2013-01-25,4835.17,4810.2,4835.2,4810.2,"823890000"
"1031",2013-01-29,4888.98,4842.4,4896.6,4841.6,"823350000"
"1032",2013-01-30,4896.69,4889.1,4906.2,4886.3,"647040000"
"1033",2013-01-31,4878.78,4896.7,4906.2,4866.5,"761850000"
"1034",2013-02-01,4921.1,4878.8,4922.6,4878.8,"624980000"
"1035",2013-02-04,4907.52,4921.1,4951.3,4907.5,"534900000"
"1036",2013-02-05,4882.72,4896,4897.4,4869.5,"694290000"
"1037",2013-02-06,4920.95,4882.7,4931.2,4882.7,"751350000"
"1038",2013-02-07,4935.7,4914.9,4938.2,4907.9,"704560000"
"1039",2013-02-08,4971.3,4932.9,4971.3,4928.5,"680950000"
"1040",2013-02-11,4959.5,4971.3,4977.8,4959.5,"530160000"
"1041",2013-02-12,4958.98,4959.5,4981.5,4959,"566580000"
"1042",2013-02-13,5003.66,4959,5013.6,4959,"719150000"
"1043",2013-02-14,5036.88,5003.7,5045.4,4998.3,"890940000"
"1044",2013-02-15,5033.92,5031.9,5044.4,5021,"708650000"
"1045",2013-02-18,5063.42,5041.2,5070.5,5030.9,"942780000"
"1046",2013-02-19,5081.9,5063.4,5081.9,5045.8,"726090000"
"1047",2013-02-20,5098.71,5081.9,5106.6,5081.9,"902830000"
"1048",2013-02-21,4980.09,5069.2,5076,4980.09,"929050000"
"1049",2013-02-22,5018.15,4980.1,5055.3,4975.9,"920060000"
"1050",2013-02-25,5055.77,5016.8,5064.3,5016.8,"737760000"
"1051",2013-02-26,5003.57,5036.8,5038.6,4978.4,"693460000"
"1052",2013-02-27,5036.59,5011.6,5043.2,5011.6,"665050000"
"1053",2013-02-28,5104.08,5036.6,5112.5,5036.6,"1.19e+09"
"1054",2013-03-01,5086.13,5104.1,5104.1,5062.1,"968570000"
"1055",2013-03-04,5010.52,5086.1,5086.1,5009.6,"701470000"
"1056",2013-03-05,5075.36,5010.5,5095,5010.5,"756680000"
"1057",2013-03-06,5116.79,5075.4,5131.6,5075.4,"823760000"
"1058",2013-03-07,5109.2,5120,5135.7,5086.5,"730150000"
"1059",2013-03-08,5123.44,5109.2,5131.2,5102,"752500000"
"1060",2013-03-11,5146.9,5120.8,5148.4,5115,"592220000"
"1061",2013-03-12,5117.87,5150.5,5163.5,5117.87,"686790000"
"1062",2013-03-13,5092.4,5120.8,5121.8,5079.9,"738060000"
"1063",2013-03-14,5032.22,5089.7,5103.4,5032.2,"864620000"
"1064",2013-03-15,5120.24,5032.2,5120.2,5032.2,"1.26e+09"
"1065",2013-03-18,5015.4,5101.7,5101.7,5014.7,"844340000"
"1066",2013-03-19,4987.4,5023.1,5057.4,4987.4,"771140000"
"1067",2013-03-20,4967.35,4987.4,4988.1,4937.5,"728690000"
"1068",2013-03-21,4959.41,4967.3,4998.9,4947.8,"1.01e+09"
"1069",2013-03-22,4967.26,4956.3,4983.6,4927.9,"536810000"
"1070",2013-03-25,4990.2,4968.8,5023.2,4968.8,"514560000"
"1071",2013-03-26,4950.25,4981,4981,4942.5,"628570000"
"1072",2013-03-27,4994.99,4959.2,4995,4956.8,"555750000"
"1073",2013-03-28,4966.5,4995,4995,4966.5,"841070000"
"1074",2013-04-02,4985.51,4966.5,5005.6,4964.8,"608680000"
"1075",2013-04-03,4957.68,4989.8,5011.9,4934.6,"800740000"
"1076",2013-04-04,4913.48,4949.9,4949.9,4902.2,"683920000"
"1077",2013-04-05,4891.43,4919.9,4924,4883.7,"715790000"
"1078",2013-04-08,4905.49,4891.4,4914,4889.6,"593780000"
"1079",2013-04-09,4976.84,4905.5,4976.9,4905.5,"1.01e+09"
"1080",2013-04-10,4967.99,4987.2,4991.9,4956.3,"820440000"
"1081",2013-04-11,5007.07,4968,5013.2,4968,"769130000"
"1082",2013-04-12,5013.53,5006.5,5023,5006.1,"732730000"
"1083",2013-04-15,4967.91,5005.3,5005.3,4933.3,"655030000"
"1084",2013-04-16,4950.85,4967.9,4967.9,4914,"793890000"
"1085",2013-04-17,5004.56,4950.8,5006.1,4950.8,"743160000"
"1086",2013-04-18,4924.42,4988.5,4992.6,4924.4,"1.05e+09"
"1087",2013-04-19,4931.91,4924.4,4960.4,4918.4,"754290000"
"1088",2013-04-22,4966.55,4931.9,4966.6,4931.9,"489090000"
"1089",2013-04-23,5016.23,4966.6,5036.5,4966.6,"700270000"
"1090",2013-04-24,5102.43,5022.9,5103.6,5022.9,"932390000"
"1091",2013-04-26,5097.51,5113.9,5135,5097.4,"615840000"
"1092",2013-04-29,5125.81,5097.5,5130.3,5097.5,"410860000"
"1093",2013-04-30,5191.22,5125.8,5195.1,5125.8,"690050000"
"1094",2013-05-01,5166.18,5187.3,5188.1,5159.6,"450430000"
"1095",2013-05-02,5129.97,5166.2,5166.2,5117.4,"605800000"
"1096",2013-05-03,5129.5,5130,5183.2,5126.5,"548600000"
"1097",2013-05-06,5156.2,5146.7,5201.3,5145.5,"550930000"
"1098",2013-05-07,5143.73,5162.7,5166.7,5118.9,"665340000"
"1099",2013-05-08,5199.75,5152.4,5201.9,5150.4,"804060000"
"1100",2013-05-09,5198.38,5194.2,5211.5,5182.3,"766800000"
"1101",2013-05-10,5206.09,5200,5242.5,5198.2,"602430000"
"1102",2013-05-13,5210.34,5203.5,5219.2,5190.2,"589380000"
"1103",2013-05-14,5220.99,5210.3,5227.1,5207.1,"643530000"
"1104",2013-05-15,5191.66,5222.3,5249.6,5168.5,"712800000"
"1105",2013-05-16,5165.66,5191.7,5211.6,5156.8,"797780000"
"1106",2013-05-17,5180.77,5175.6,5194.9,5168.6,"718920000"
"1107",2013-05-20,5209.03,5187.2,5246.9,5187.2,"619420000"
"1108",2013-05-21,5180.06,5207.8,5207.8,5160.6,"762080000"
"1109",2013-05-22,5165.36,5187.5,5203.4,5154,"986490000"
"1110",2013-05-23,5062.45,5160.2,5160.2,5058.6,"1.23e+09"
"1111",2013-05-24,4983.5,5062.4,5083.5,4954.9,"997640000"
"1112",2013-05-27,4959.86,4983.8,4983.9,4931.2,"704690000"
"1113",2013-05-28,4970.65,4959.1,4981.3,4950.1,"672730000"
"1114",2013-05-29,4974.73,4970.7,4993.2,4960.3,"762330000"
"1115",2013-05-30,4930.68,4974.7,4974.7,4897.9,"753590000"
"1116",2013-05-31,4926.57,4942.2,4962.9,4922.8,"1.19e+09"
"1117",2013-06-03,4888.31,4926.6,4933.3,4888.3,"638430000"
"1118",2013-06-04,4900.81,4888.3,4907.2,4864.7,"724400000"
"1119",2013-06-05,4835.21,4900.8,4900.8,4831.1,"797020000"
"1120",2013-06-06,4781.17,4832,4832,4778.1,"750680000"
"1121",2013-06-07,4737.7,4781.2,4783.3,4732.3,"715100000"
"1122",2013-06-11,4757.06,4737.7,4758.4,4735.4,"689680000"
"1123",2013-06-12,4724.45,4757.1,4757.1,4710,"770020000"
"1124",2013-06-13,4695.76,4724.5,4724.5,4658.6,"834920000"
"1125",2013-06-14,4791.76,4695.8,4792.6,4695.8,"678550000"
"1126",2013-06-17,4825.88,4773.2,4825.9,4743.3,"715090000"
"1127",2013-06-18,4814.35,4825.9,4825.9,4767.5,"763310000"
"1128",2013-06-19,4861.38,4814.4,4861.4,4814.4,"716250000"
"1129",2013-06-20,4758.39,4861.4,4861.4,4729,"979700000"
"1130",2013-06-21,4738.8,4758.1,4758.1,4683.3,"1.26e+09"
"1131",2013-06-24,4669.14,4738.8,4738.8,4662.3,"731460000"
"1132",2013-06-25,4655.96,4669.1,4688.2,4632.3,"950480000"
"1133",2013-06-26,4731.72,4656,4749.7,4656,"757750000"
"1134",2013-06-27,4811.28,4731.7,4830.5,4731.7,"787520000"
"1135",2013-06-28,4802.59,4811.3,4833.4,4795.6,"887240000"
"1136",2013-07-01,4710.29,4802.6,4802.6,4702.7,"569260000"
"1137",2013-07-02,4834,4710.3,4834,4710.3,"728680000"
"1138",2013-07-03,4744.12,4834,4834,4720.2,"681180000"
"1139",2013-07-04,4794.74,4744.1,4801.1,4744.1,"491330000"
"1140",2013-07-05,4841.75,4794.7,4853.4,4794.7,"564260000"
"1141",2013-07-08,4809.53,4841.7,4853.5,4786.1,"517760000"
"1142",2013-07-09,4881.65,4809.5,4894.9,4809.5,"592210000"
"1143",2013-07-10,4901.36,4881.7,4950.8,4881.7,"680650000"
"1144",2013-07-11,4965.7,4901.4,4965.7,4901.4,"656550000"
"1145",2013-07-12,4973.89,4965.7,5012.5,4965.7,"6.65e+08"
"1146",2013-07-15,4981.11,4973.9,4995.8,4960.1,"510790000"
"1147",2013-07-16,4986.02,4981.1,4999.3,4973.7,"543130000"
"1148",2013-07-17,4981.68,4986,4996.1,4978.9,"686700000"
"1149",2013-07-18,4993.42,4981.7,5008.8,4981.7,"622800000"
"1150",2013-07-19,4972.09,4993.4,5010.1,4962.1,"669180000"
"1151",2013-07-22,5001.86,4974.9,5026.7,4974.9,"514670000"
"1152",2013-07-23,5017.11,5001.9,5027.6,5001.9,"593680000"
"1153",2013-07-24,5035.07,5017.1,5053.8,5017.1,"671240000"
"1154",2013-07-25,5035.61,5035.1,5038,5007.4,"757200000"
"1155",2013-07-26,5042.03,5035.6,5062.6,5026.5,"861230000"
"1156",2013-07-29,5046.33,5042,5059.5,5035,"447750000"
"1157",2013-07-30,5047.24,5046.3,5055.2,5025.6,"668400000"
"1158",2013-07-31,5051.98,5047.2,5098.5,5047.2,"632580000"
"1159",2013-08-01,5061.49,5052,5092.3,5030.1,"679430000"
"1160",2013-08-02,5116.76,5061.5,5116.8,5061.5,"627320000"
"1161",2013-08-05,5111.25,5116.8,5116.8,5100.4,"408370000"
"1162",2013-08-06,5105.63,5111.3,5117.7,5087.1,"581270000"
"1163",2013-08-07,5011.3,5105.6,5105.6,5007.9,"707460000"
"1164",2013-08-08,5064.8,5011.3,5082.9,5011.3,"735130000"
"1165",2013-08-09,5055.21,5064.8,5076.7,5023.1,"574090000"
"1166",2013-08-12,5108.65,5055.2,5109.8,5048.1,"600350000"
"1167",2013-08-13,5157.7,5108.7,5160.9,5108.7,"688770000"
"1168",2013-08-14,5157.42,5157.7,5168.2,5143,"636860000"
"1169",2013-08-15,5152.37,5157.4,5165.1,5141.6,"770520000"
"1170",2013-08-16,5113.86,5152.4,5152.4,5101.3,"699260000"
"1171",2013-08-19,5112.53,5113.9,5127.4,5098.8,"650720000"
"1172",2013-08-20,5078.18,5112.5,5112.5,5057.4,"635170000"
"1173",2013-08-21,5099.99,5078.2,5106.7,5069.5,"621740000"
"1174",2013-08-22,5075.75,5100,5100,5028,"843950000"
"1175",2013-08-23,5123.36,5078.1,5142.1,5078.1,"867510000"
"1176",2013-08-26,5135.4,5123.4,5157.1,5123.4,"619820000"
"1177",2013-08-27,5141.22,5135,5143.8,5108.9,"577510000"
"1178",2013-08-28,5087.16,5141.2,5141.2,5076.4,"730860000"
"1179",2013-08-29,5092.41,5087.2,5098.8,5064.1,"781010000"
"1180",2013-08-30,5134.96,5092.4,5135,5075.9,"871890000"
"1181",2013-09-02,5188.28,5135,5191.1,5126.6,"634130000"
"1182",2013-09-03,5196.57,5188.3,5207.7,5187.7,"724790000"
"1183",2013-09-04,5161.64,5196.6,5196.6,5152.7,"702480000"
"1184",2013-09-05,5142.51,5161.6,5172.1,5116.4,"650100000"
"1185",2013-09-06,5144.99,5142.5,5156.9,5115.1,"628790000"
"1186",2013-09-09,5181.47,5145,5181.5,5145,"543700000"
"1187",2013-09-10,5201.17,5181.5,5212.4,5181.5,"549100000"
"1188",2013-09-11,5234.39,5201.2,5234.4,5201.2,"693860000"
"1189",2013-09-12,5242.54,5234.4,5252.1,5228.9,"745320000"
"1190",2013-09-13,5219.63,5242.5,5242.5,5208.2,"655170000"
"1191",2013-09-16,5247.99,5219.6,5266.1,5219.6,"499430000"
"1192",2013-09-17,5251.24,5248,5263.4,5227.6,"585160000"
"1193",2013-09-18,5238.14,5251.2,5254.5,5227.7,"655820000"
"1194",2013-09-19,5295.55,5238.2,5300.1,5238.2,"1.12e+09"
"1195",2013-09-20,5276.69,5295.5,5295.5,5268.8,"1.2e+09"
"1196",2013-09-23,5252.46,5276.7,5276.7,5227.4,"509900000"
"1197",2013-09-24,5234.16,5252.5,5252.5,5217.9,"491860000"
"1198",2013-09-25,5275.94,5234.2,5283.8,5230.5,"558600000"
"1199",2013-09-26,5294.45,5275.9,5294.5,5249.3,"471280000"
"1200",2013-09-27,5307.06,5294.5,5314.3,5294.5,"567080000"
"1201",2013-09-30,5218.88,5307.1,5307.1,5218.9,"561520000"
"1202",2013-10-01,5206.8,5218.9,5243.1,5201.8,"504450000"
"1203",2013-10-02,5215.56,5206.8,5231.1,5206.8,"510560000"
"1204",2013-10-03,5234.89,5215.6,5260.3,5213.8,"453700000"
"1205",2013-10-04,5208.02,5234.9,5234.9,5197.7,"412510000"
"1206",2013-10-07,5161.11,5208,5214.2,5146.1,"-"
"1207",2013-10-08,5149.44,5161.1,5165.6,5126.7,"587780000"
"1208",2013-10-09,5152.99,5144.8,5157.9,5118.9,"479790000"
"1209",2013-10-10,5147.14,5153,5153,5126.8,"529170000"
"1210",2013-10-11,5230.87,5147.1,5239.6,5147.1,"571840000"
"1211",2013-10-14,5207.86,5230.9,5230.9,5186.8,"399310000"
"1212",2013-10-15,5259.15,5207.9,5266.9,5207.9,"569760000"
"1213",2013-10-16,5262.91,5259.1,5269.9,5230.5,"566350000"
"1214",2013-10-17,5283.1,5262.9,5294.1,5262.9,"709870000"
"1215",2013-10-18,5321.47,5283.2,5326.5,5283.2,"629820000"
"1216",2013-10-21,5351.77,5321.5,5366.1,5321.5,"536170000"
"1217",2013-10-22,5373.15,5351.8,5380.4,5351.8,"675370000"
"1218",2013-10-23,5356.1,5373.1,5402.4,5355,"682840000"
"1219",2013-10-24,5372.89,5356.1,5384.5,5353.6,"525110000"
"1220",2013-10-25,5386.35,5372.9,5397.1,5372.9,"708910000"
"1221",2013-10-28,5441.41,5386.3,5457.3,5386.3,"839390000"
"1222",2013-10-29,5415.53,5441.4,5444.3,5408.4,"588200000"
"1223",2013-10-30,5430.85,5415.5,5444.1,5415.5,"590430000"
"1224",2013-10-31,5425.5,5430.9,5446.1,5398.6,"678070000"
"1225",2013-11-01,5411.12,5425.5,5425.9,5405.4,"461720000"
"1226",2013-11-04,5390.53,5411.1,5430.5,5388.8,"480770000"
"1227",2013-11-05,5431.96,5390.5,5438.4,5390.5,"410160000"
"1228",2013-11-06,5433.81,5432,5433.8,5406,"596990000"
"1229",2013-11-07,5422.04,5420.6,5427.2,5409.1,"649140000"
"1230",2013-11-08,5400.66,5422,5422,5379.9,"596860000"
"1231",2013-11-11,5387.14,5400.7,5439.2,5372.6,"618960000"
"1232",2013-11-12,5393.09,5387.1,5420.9,5386.1,"593550000"
"1233",2013-11-13,5319.18,5393.1,5393.1,5308.5,"712530000"
"1234",2013-11-14,5355.43,5319.2,5377.8,5319.2,"604710000"
"1235",2013-11-15,5401.67,5355.4,5406.1,5340.6,"567470000"
"1236",2013-11-18,5384.66,5401.7,5404,5357.4,"452290000"
"1237",2013-11-19,5352.9,5384.7,5384.7,5345,"578270000"
"1238",2013-11-20,5307.66,5352.9,5352.9,5296.2,"569290000"
"1239",2013-11-21,5288.32,5307.7,5307.7,5284.9,"725620000"
"1240",2013-11-22,5335.91,5288.3,5352.6,5288.3,"549510000"
"1241",2013-11-25,5352.83,5335.9,5374.1,5335.9,"581380000"
"1242",2013-11-26,5357.01,5352.8,5375.1,5345,"950860000"
"1243",2013-11-27,5332.87,5357,5362.4,5332.9,"500310000"
"1244",2013-11-28,5334.34,5332.9,5367.1,5332.9,"628910000"
"1245",2013-11-29,5320.05,5334.3,5339.2,5308.1,"626810000"
"1246",2013-12-02,5279.52,5320,5332.7,5269.5,"579710000"
"1247",2013-12-03,5256.07,5279.5,5283.8,5253.2,"692550000"
"1248",2013-12-04,5273.75,5256.1,5278.3,5227.6,"693040000"
