"","FTSE 100 (FTSE)_history.csv Date","FTSE 100 (FTSE)_history.csv Price","FTSE 100 (FTSE)_history.csv Open","FTSE 100 (FTSE)_history.csv High","FTSE 100 (FTSE)_history.csv Low","FTSE 100 (FTSE)_history.csv Volume"
"912",2012-08-14,5864.78,5831.88,5876.22,5831.88,"627900000"
"913",2012-08-15,5833.04,5864.78,5864.78,5822.25,"560380000"
"914",2012-08-16,5834.51,5833.04,5846.7,5811.31,"587030000"
"915",2012-08-17,5852.42,5834.51,5854.72,5834.39,"731770000"
"916",2012-08-20,5824.37,5852.42,5857.5,5802.91,"692840000"
"917",2012-08-21,5857.52,5824.37,5872.59,5824.37,"501840000"
"918",2012-08-22,5774.2,5857.52,5857.52,5771.22,"535190000"
"919",2012-08-23,5776.6,5774.2,5809.26,5764.02,"636110000"
"920",2012-08-24,5776.6,5776.6,5791.39,5739.41,"487760000"
"921",2012-08-28,5775.71,5776.6,5779.49,5749.75,"524540000"
"922",2012-08-29,5743.53,5775.71,5775.76,5739.23,"523480000"
"923",2012-08-30,5719.45,5743.53,5743.53,5705.65,"479120000"
"924",2012-08-31,5711.48,5719.45,5763.77,5707.99,"851660000"
"925",2012-09-03,5758.41,5711.48,5758.41,5701.06,"394560000"
"926",2012-09-04,5672.01,5758.41,5758.41,5658.34,"628710000"
"927",2012-09-05,5657.86,5672.01,5675.91,5634.88,"737250000"
"928",2012-09-06,5777.34,5657.86,5785.98,5657.86,"1.1e+09"
"929",2012-09-07,5794.8,5777.34,5807.57,5772.87,"1.27e+09"
"930",2012-09-10,5793.2,5794.8,5806.79,5777.07,"672890000"
"931",2012-09-11,5792.19,5793.2,5796.56,5764.22,"779960000"
"932",2012-09-12,5782.08,5792.19,5821.24,5757.58,"1.1e+09"
"933",2012-09-13,5819.92,5782.08,5826.57,5770.26,"819530000"
"934",2012-09-14,5915.55,5819.92,5932.62,5819.92,"1.51e+09"
"935",2012-09-17,5893.52,5915.55,5915.68,5883.22,"691680000"
"936",2012-09-18,5868.16,5893.52,5893.52,5837.52,"802600000"
"937",2012-09-19,5888.48,5868.16,5894.39,5861.01,"704140000"
"938",2012-09-20,5854.64,5888.48,5888.48,5824.36,"656510000"
"939",2012-09-21,5852.62,5854.64,5887.57,5838.86,"1.2e+09"
"940",2012-09-24,5838.84,5852.62,5852.62,5806.09,"736970000"
"941",2012-09-25,5859.71,5838.84,5869.17,5828.34,"737350000"
"942",2012-09-26,5768.09,5859.71,5859.71,5751.35,"685630000"
"943",2012-09-27,5779.42,5768.09,5804.09,5762.98,"545050000"
"944",2012-09-28,5742.07,5779.42,5807.82,5740.52,"745470000"
"945",2012-10-01,5820.45,5742.07,5843.54,5738.59,"690290000"
"946",2012-10-02,5809.45,5820.45,5840.36,5781.42,"704900000"
"947",2012-10-03,5825.81,5809.45,5832.48,5785,"606200000"
"948",2012-10-04,5827.78,5825.81,5854.16,5803.22,"817160000"
"949",2012-10-05,5871.02,5827.78,5885.57,5827.61,"883080000"
"950",2012-10-08,5841.74,5871.02,5871.02,5818.76,"492220000"
"951",2012-10-09,5810.25,5841.74,5856.42,5795.18,"574470000"
"952",2012-10-10,5776.71,5810.25,5810.52,5776.71,"681620000"
"953",2012-10-11,5829.75,5776.71,5846.3,5766.69,"693360000"
"954",2012-10-12,5793.32,5829.75,5829.75,5793.32,"888090000"
"955",2012-10-15,5805.61,5793.32,5827.87,5786.03,"695440000"
"956",2012-10-16,5870.54,5805.61,5878.09,5805.61,"877620000"
"957",2012-10-17,5910.91,5870.54,5915.59,5868.68,"903400000"
"958",2012-10-18,5917.05,5910.91,5928.27,5896.49,"869990000"
"959",2012-10-19,5896.15,5917.05,5919.73,5892.23,"829320000"
"960",2012-10-22,5882.91,5896.15,5911.03,5869.88,"540270000"
"961",2012-10-23,5797.91,5882.91,5893.43,5788.96,"654160000"
"962",2012-10-24,5804.78,5797.91,5823.24,5776.64,"953710000"
"963",2012-10-25,5805.05,5804.78,5840.57,5802.22,"654440000"
"964",2012-10-26,5806.71,5805.05,5817.94,5753.31,"622850000"
"965",2012-10-29,5795.1,5806.71,5812.67,5763.51,"432890000"
"966",2012-10-30,5849.9,5795.1,5852.17,5794.92,"403990000"
"967",2012-10-31,5782.7,5849.9,5866.67,5782.7,"874660000"
"968",2012-11-01,5861.92,5782.7,5866.76,5777.96,"1.04e+09"
"969",2012-11-02,5868.55,5861.92,5890.11,5844.3,"855130000"
"970",2012-11-05,5839.06,5868.55,5868.55,5825.55,"565870000"
"971",2012-11-06,5884.9,5839.06,5885.16,5839.06,"774670000"
"972",2012-11-07,5791.63,5884.9,5921.78,5789.43,"922670000"
"973",2012-11-08,5776.05,5791.63,5824.36,5770.7,"729280000"
"974",2012-11-09,5769.68,5776.05,5786.43,5715.23,"708900000"
"975",2012-11-12,5767.27,5769.68,5795.25,5762.01,"654360000"
"976",2012-11-13,5786.25,5767.27,5786.25,5710.99,"950280000"
"977",2012-11-14,5722.01,5786.25,5786.25,5719.61,"865460000"
"978",2012-11-15,5677.75,5722.01,5722.01,5674.26,"799770000"
"979",2012-11-16,5605.59,5677.75,5682.68,5605.59,"939390000"
"980",2012-11-19,5737.66,5605.59,5739.74,5605.59,"745280000"
"981",2012-11-20,5748.1,5737.66,5751.82,5706.7,"803270000"
"982",2012-11-21,5752.03,5748.1,5760.12,5727.86,"640010000"
"983",2012-11-22,5791.03,5752.03,5796.47,5752.03,"511820000"
"984",2012-11-23,5819.14,5791.03,5830.53,5781.43,"427500000"
"985",2012-11-26,5786.72,5819.14,5819.14,5773.86,"601950000"
"986",2012-11-27,5799.71,5786.72,5823.18,5786.72,"659090000"
"987",2012-11-28,5803.28,5799.71,5808.34,5755.23,"610190000"
"988",2012-11-29,5870.3,5803.28,5883.98,5803.28,"652940000"
"989",2012-11-30,5866.82,5870.3,5904.39,5860.27,"699160000"
"990",2012-12-03,5871.24,5866.82,5902,5859.56,"512050000"
"991",2012-12-04,5869.04,5871.24,5885.36,5852.88,"596030000"
"992",2012-12-05,5892.08,5869.04,5902.66,5869.04,"610550000"
"993",2012-12-06,5901.42,5892.08,5923.91,5889.65,"637070000"
"994",2012-12-07,5914.4,5901.42,5923.11,5889.92,"584100000"
"995",2012-12-10,5921.63,5914.4,5923.97,5891.33,"463900000"
"996",2012-12-11,5924.97,5921.63,5937.93,5908.32,"514660000"
"997",2012-12-12,5945.85,5924.97,5948.5,5915.91,"629910000"
"998",2012-12-13,5929.61,5945.85,5947.85,5918.57,"557270000"
"999",2012-12-14,5921.76,5929.61,5944.5,5915.34,"529960000"
"1000",2012-12-17,5912.15,5921.76,5923.92,5881.01,"533510000"
"1001",2012-12-18,5935.9,5912.15,5946.41,5911.1,"664060000"
"1002",2012-12-19,5961.59,5935.9,5977.82,5935.9,"743380000"
"1003",2012-12-20,5958.34,5961.59,5970.87,5950.07,"596570000"
"1004",2012-12-21,5939.99,5958.34,5958.34,5894.1,"933060000"
"1005",2012-12-24,5954.18,5939.99,5957.69,5937.1,"149880000"
"1006",2012-12-27,5954.3,5954.18,5997.04,5942.44,"340700000"
"1007",2012-12-28,5925.37,5954.3,5975.97,5915.32,"306910000"
"1008",2012-12-31,5897.81,5925.37,5925.43,5873.43,"164640000"
"1009",2013-01-02,6027.37,5897.81,6044.57,5897.81,"652660000"
"1010",2013-01-03,6047.34,6027.37,6051.3,6016.8,"470670000"
"1011",2013-01-04,6089.84,6047.34,6089.84,6038.02,"548930000"
"1012",2013-01-07,6064.58,6089.84,6091.5,6060.75,"571660000"
"1013",2013-01-08,6053.63,6064.58,6088.18,6053.63,"663120000"
"1014",2013-01-09,6098.65,6053.63,6112.27,6053.63,"812120000"
"1015",2013-01-10,6101.51,6098.65,6118.3,6090.61,"764650000"
"1016",2013-01-11,6121.58,6101.51,6121.58,6095.07,"685720000"
"1017",2013-01-14,6107.86,6121.58,6134.17,6104.9,"628350000"
"1018",2013-01-15,6117.31,6107.86,6117.31,6086.21,"7.01e+08"
"1019",2013-01-16,6103.98,6117.31,6117.33,6076.12,"818410000"
"1020",2013-01-17,6132.36,6103.98,6135.89,6087.49,"622930000"
"1021",2013-01-18,6154.41,6132.36,6172.49,6131.93,"713500000"
"1022",2013-01-21,6180.98,6154.41,6182.23,6154.41,"401150000"
"1023",2013-01-22,6179.17,6180.98,6188.58,6149.18,"558350000"
"1024",2013-01-23,6197.64,6179.17,6200.49,6178.47,"685180000"
"1025",2013-01-24,6264.91,6197.64,6271.4,6186.48,"655650000"
"1026",2013-01-25,6284.45,6264.91,6284.45,6247.33,"585520000"
"1027",2013-01-28,6294.41,6284.45,6311.26,6277.04,"533450000"
"1028",2013-01-29,6339.19,6294.41,6346.37,6285.77,"641750000"
"1029",2013-01-30,6323.11,6339.19,6354.46,6316.29,"691740000"
"1030",2013-01-31,6276.88,6323.11,6323.11,6276.88,"809380000"
"1031",2013-02-01,6347.24,6276.88,6353.95,6275.5,"686180000"
"1032",2013-02-04,6246.84,6347.24,6347.26,6236.66,"765900000"
"1033",2013-02-05,6282.76,6246.84,6296.47,6244.07,"612210000"
"1034",2013-02-06,6295.34,6282.76,6321.45,6265.55,"673860000"
"1035",2013-02-07,6228.42,6295.34,6313,6216.72,"721690000"
"1036",2013-02-08,6263.93,6228.42,6278.07,6228.42,"589360000"
"1037",2013-02-11,6277.06,6263.93,6294.81,6252.31,"448130000"
"1038",2013-02-12,6338.38,6277.06,6338.38,6259.82,"813150000"
"1039",2013-02-13,6359.11,6338.38,6384.7,6311.59,"756380000"
"1040",2013-02-14,6327.36,6359.11,6364.72,6302,"713900000"
"1041",2013-02-15,6328.26,6327.36,6352.2,6309.78,"636560000"
"1042",2013-02-18,6318.19,6328.26,6330.17,6306.83,"459970000"
"1043",2013-02-19,6379.07,6318.19,6385.14,6304.4,"672870000"
"1044",2013-02-20,6395.37,6379.07,6412.44,6368.2,"756330000"
"1045",2013-02-21,6291.54,6395.37,6395.37,6277.96,"733020000"
"1046",2013-02-22,6335.7,6291.54,6347.25,6291.49,"702830000"
"1047",2013-02-25,6355.37,6335.7,6390.09,6323.98,"994470000"
"1048",2013-02-26,6270.44,6355.37,6355.37,6258.62,"772270000"
"1049",2013-02-27,6325.88,6270.44,6335.9,6269.26,"707920000"
"1050",2013-02-28,6360.81,6325.88,6372,6325.88,"909990000"
"1051",2013-03-01,6378.6,6360.81,6391.67,6308.56,"1.11e+09"
"1052",2013-03-04,6345.63,6378.6,6379.29,6333.17,"704240000"
"1053",2013-03-05,6431.95,6345.63,6437.34,6344.78,"683440000"
"1054",2013-03-06,6427.64,6431.95,6460.96,6418.72,"1.1e+09"
"1055",2013-03-07,6439.16,6427.64,6459.68,6427.31,"923030000"
"1056",2013-03-08,6483.58,6439.16,6489.54,6439.16,"844770000"
"1057",2013-03-11,6503.63,6483.58,6505.3,6473.56,"625230000"
"1058",2013-03-12,6510.62,6503.63,6533.99,6491.75,"616790000"
"1059",2013-03-13,6481.5,6510.62,6510.62,6437.61,"666280000"
"1060",2013-03-14,6529.41,6481.5,6532.57,6478.54,"791450000"
"1061",2013-03-15,6489.65,6529.41,6533.78,6470.1,"1.26e+09"
"1062",2013-03-18,6457.92,6489.65,6489.65,6386.17,"748780000"
"1063",2013-03-19,6441.32,6457.92,6474.57,6414.45,"679520000"
"1064",2013-03-20,6432.7,6441.32,6475.61,6421.29,"724530000"
"1065",2013-03-21,6388.55,6432.7,6435.59,6364,"641940000"
"1066",2013-03-22,6392.76,6388.55,6426.45,6374.51,"768810000"
"1067",2013-03-25,6378.38,6392.76,6458.53,6366.62,"768300000"
"1068",2013-03-26,6399.37,6378.38,6404.52,6369.58,"650360000"
"1069",2013-03-27,6387.56,6399.37,6420.9,6344.19,"755240000"
"1070",2013-03-28,6411.74,6387.56,6447.86,6381.99,"731510000"
"1071",2013-04-02,6490.66,6411.74,6501.78,6408.84,"913560000"
"1072",2013-04-03,6420.28,6490.66,6491.84,6416.67,"676020000"
"1073",2013-04-04,6344.12,6420.28,6426.37,6341.43,"680160000"
"1074",2013-04-05,6249.78,6344.12,6346.82,6214.36,"668680000"
"1075",2013-04-08,6276.94,6249.78,6289.59,6249.78,"650410000"
"1076",2013-04-09,6313.21,6276.94,6326.54,6276.94,"613230000"
"1077",2013-04-10,6387.37,6313.21,6405.2,6313.2,"678440000"
"1078",2013-04-11,6416.14,6387.37,6423.56,6377.54,"556830000"
"1079",2013-04-12,6384.39,6416.14,6416.14,6368.2,"521450000"
"1080",2013-04-15,6343.6,6384.39,6384.42,6300.12,"576450000"
"1081",2013-04-16,6304.58,6343.6,6343.6,6297.53,"609900000"
"1082",2013-04-17,6244.21,6304.58,6334.44,6225.16,"738340000"
"1083",2013-04-18,6243.67,6244.21,6277.79,6225.86,"668150000"
"1084",2013-04-19,6286.59,6243.67,6288.7,6243.67,"694200000"
"1085",2013-04-22,6280.62,6286.59,6341.98,6258.98,"603310000"
"1086",2013-04-23,6406.12,6280.62,6406.14,6278.48,"719140000"
"1087",2013-04-24,6431.76,6406.12,6438.93,6396.19,"735700000"
"1088",2013-04-25,6442.59,6431.76,6467.11,6411.94,"739180000"
"1089",2013-04-26,6426.42,6442.59,6442.59,6399.37,"560270000"
"1090",2013-04-29,6458.02,6426.42,6458.02,6419.27,"636100000"
"1091",2013-04-30,6430.12,6458.02,6483.08,6412.69,"1.08e+09"
"1092",2013-05-01,6451.29,6430.12,6475.87,6429.8,"409460000"
"1093",2013-05-02,6460.71,6451.29,6470.34,6409.81,"744890000"
"1094",2013-05-03,6521.46,6460.71,6541.69,6451.5,"768860000"
"1095",2013-05-07,6557.3,6521.46,6563.9,6521.43,"795850000"
"1096",2013-05-08,6583.48,6557.3,6587.39,6547,"703450000"
"1097",2013-05-09,6592.74,6583.48,6597.26,6571.73,"750090000"
"1098",2013-05-10,6624.98,6592.74,6637.84,6591.58,"807520000"
"1099",2013-05-13,6631.76,6624.98,6633.26,6602.82,"560540000"
"1100",2013-05-14,6686.06,6631.76,6686.06,6618.36,"618400000"
"1101",2013-05-15,6693.55,6686.06,6701.68,6669.04,"690860000"
"1102",2013-05-16,6687.8,6693.55,6714.48,6677.15,"766340000"
"1103",2013-05-17,6723.06,6687.8,6726.9,6669.93,"855150000"
"1104",2013-05-20,6755.63,6723.06,6755.63,6709.14,"736130000"
"1105",2013-05-21,6803.87,6755.63,6803.87,6744.2,"763670000"
"1106",2013-05-22,6840.27,6803.87,6875.62,6781.45,"964620000"
"1107",2013-05-23,6696.79,6840.27,6840.27,6658.77,"987090000"
"1108",2013-05-24,6654.34,6696.79,6720.08,6640.08,"787890000"
"1109",2013-05-28,6762.01,6654.34,6790.7,6654.34,"658600000"
"1110",2013-05-29,6627.17,6762.01,6762.01,6620.82,"613720000"
"1111",2013-05-30,6656.99,6627.17,6656.99,6611.03,"5.94e+08"
"1112",2013-05-31,6583.09,6656.99,6657.07,6577.75,"1.18e+09"
"1113",2013-06-03,6525.12,6583.09,6583.09,6514.08,"780010000"
"1114",2013-06-04,6558.58,6525.12,6577,6525.12,"806460000"
"1115",2013-06-05,6419.31,6558.58,6558.58,6419.31,"800990000"
"1116",2013-06-06,6336.11,6419.31,6435.39,6336.11,"680970000"
"1117",2013-06-07,6411.99,6336.11,6421.37,6313.6,"786640000"
"1118",2013-06-10,6400.45,6411.99,6421.24,6379.62,"597230000"
"1119",2013-06-11,6340.08,6400.45,6401.18,6280.08,"736370000"
"1120",2013-06-12,6299.45,6340.08,6364.26,6295.92,"693800000"
"1121",2013-06-13,6304.63,6299.45,6310.95,6205.71,"824350000"
"1122",2013-06-14,6308.26,6304.63,6343.51,6290.62,"734160000"
"1123",2013-06-17,6330.49,6308.26,6370.75,6308.26,"575440000"
"1124",2013-06-18,6374.21,6330.49,6397.33,6311.35,"654140000"
"1125",2013-06-19,6348.82,6374.21,6383.61,6327.01,"723620000"
"1126",2013-06-20,6159.51,6348.82,6348.82,6144.98,"874370000"
"1127",2013-06-21,6116.17,6159.51,6244.17,6116.17,"1.51e+09"
"1128",2013-06-24,6029.1,6116.17,6136.11,6023.44,"864110000"
"1129",2013-06-25,6101.91,6029.1,6114.61,6029.1,"786470000"
"1130",2013-06-26,6165.48,6101.91,6177.92,6089.21,"754670000"
"1131",2013-06-27,6243.4,6165.48,6271.8,6165.45,"803970000"
"1132",2013-06-28,6215.47,6243.4,6268.84,6207.72,"920730000"
"1133",2013-07-01,6307.78,6215.47,6317.02,6215.44,"657030000"
"1134",2013-07-02,6303.94,6307.78,6314.13,6266.5,"560700000"
"1135",2013-07-03,6229.87,6303.94,6303.94,6185.21,"663010000"
"1136",2013-07-04,6421.67,6229.87,6431.41,6229.87,"824170000"
"1137",2013-07-05,6375.52,6421.67,6498.59,6364.38,"725870000"
"1138",2013-07-08,6450.07,6375.52,6476.09,6375.52,"6.22e+08"
"1139",2013-07-09,6513.08,6450.07,6530.86,6450.07,"658610000"
"1140",2013-07-10,6504.96,6513.08,6535.91,6472.41,"606500000"
"1141",2013-07-11,6543.41,6504.96,6585.74,6504.96,"646070000"
"1142",2013-07-12,6544.94,6543.41,6583.9,6540.24,"595530000"
"1143",2013-07-15,6586.11,6544.94,6605.9,6544.94,"585050000"
"1144",2013-07-16,6556.35,6586.11,6606.42,6556.35,"746490000"
"1145",2013-07-17,6571.93,6556.35,6595.62,6517.38,"694630000"
"1146",2013-07-18,6634.36,6571.93,6657.38,6555.82,"657400000"
"1147",2013-07-19,6630.67,6634.36,6635.22,6592.1,"756020000"
"1148",2013-07-22,6623.17,6630.67,6645.01,6608.17,"502870000"
"1149",2013-07-23,6597.44,6623.17,6657.66,6597.44,"673300000"
"1150",2013-07-24,6620.43,6597.44,6662.19,6581.61,"595810000"
"1151",2013-07-25,6587.95,6620.43,6625.35,6540.42,"505140000"
"1152",2013-07-26,6554.79,6587.95,6629.89,6535.18,"455320000"
"1153",2013-07-29,6560.25,6554.79,6606.36,6544.14,"487600000"
"1154",2013-07-30,6570.95,6560.25,6600.72,6560.25,"696260000"
"1155",2013-07-31,6621.06,6570.95,6659.35,6556.65,"751660000"
"1156",2013-08-01,6681.98,6621.06,6681.98,6607.27,"977040000"
"1157",2013-08-02,6647.87,6681.98,6696.63,6623.85,"660350000"
"1158",2013-08-05,6619.58,6647.87,6684.95,6590.1,"604090000"
"1159",2013-08-06,6604.21,6619.58,6630.14,6562.32,"698360000"
"1160",2013-08-07,6511.21,6604.21,6624.99,6511.21,"641420000"
"1161",2013-08-08,6529.68,6511.21,6558.59,6507.24,"566010000"
"1162",2013-08-09,6583.39,6529.68,6601.21,6529.48,"632930000"
"1163",2013-08-12,6574.34,6583.39,6598.39,6547,"478930000"
"1164",2013-08-13,6611.94,6574.34,6620.43,6568.44,"568870000"
"1165",2013-08-14,6587.43,6611.94,6627.96,6582.58,"678150000"
"1166",2013-08-15,6483.34,6587.43,6587.88,6460.12,"667130000"
"1167",2013-08-16,6499.99,6483.34,6502.27,6461.3,"637580000"
"1168",2013-08-19,6465.73,6499.99,6506.59,6457.73,"467690000"
"1169",2013-08-20,6453.46,6465.73,6465.73,6398.63,"620940000"
"1170",2013-08-21,6390.84,6453.46,6453.55,6386.72,"607070000"
"1171",2013-08-22,6446.87,6390.84,6468.88,6390.62,"501840000"
"1172",2013-08-23,6492.1,6446.87,6516.71,6422.35,"485420000"
"1173",2013-08-27,6440.97,6492.1,6494.2,6424,"760400000"
"1174",2013-08-28,6430.06,6440.97,6440.97,6393.65,"748560000"
"1175",2013-08-29,6483.05,6430.06,6500.51,6429.95,"876300000"
"1176",2013-08-30,6412.93,6483.05,6502.19,6409.6,"797040000"
"1177",2013-09-02,6506.19,6412.93,6532.3,6412.93,"596600000"
"1178",2013-09-03,6468.41,6506.19,6523.16,6456.95,"737860000"
"1179",2013-09-04,6474.74,6468.41,6486.4,6423.51,"717070000"
"1180",2013-09-05,6532.44,6474.74,6543.22,6461.68,"758350000"
"1181",2013-09-06,6547.33,6532.44,6568.18,6492.49,"606300000"
"1182",2013-09-09,6530.74,6547.33,6555.86,6508.76,"586570000"
"1183",2013-09-10,6583.99,6530.74,6599.51,6530.74,"730040000"
"1184",2013-09-11,6588.43,6583.99,6589.85,6559.72,"709330000"
"1185",2013-09-12,6588.98,6588.43,6606.12,6558.61,"616040000"
"1186",2013-09-13,6583.8,6588.98,6588.98,6561.78,"495640000"
"1187",2013-09-16,6622.86,6583.8,6652.66,6583.8,"565480000"
"1188",2013-09-17,6570.17,6622.86,6623.04,6570.17,"1.2e+09"
"1189",2013-09-18,6558.82,6570.17,6587.58,6532.5,"793620000"
"1190",2013-09-19,6625.39,6558.82,6659.12,6558.82,"799390000"
"1191",2013-09-20,6596.43,6625.39,6629.93,6594.17,"1.53e+09"
"1192",2013-09-23,6557.37,6596.43,6601.53,6542.67,"592410000"
"1193",2013-09-24,6571.46,6557.37,6585.4,6549.92,"663770000"
"1194",2013-09-25,6551.53,6571.46,6587.97,6526.42,"828370000"
"1195",2013-09-26,6565.59,6551.53,6580.94,6535.78,"552700000"
"1196",2013-09-27,6512.66,6565.59,6568.94,6487.3,"556750000"
"1197",2013-09-30,6462.22,6512.66,6512.66,6438.72,"667900000"
"1198",2013-10-01,6460.01,6462.22,6466.3,6424.37,"599070000"
"1199",2013-10-02,6437.5,6460.01,6460.01,6386.18,"575170000"
"1200",2013-10-03,6449.04,6437.5,6472.43,6436.21,"617410000"
"1201",2013-10-04,6453.88,6449.04,6473.58,6428.96,"528850000"
"1202",2013-10-07,6437.28,6453.88,6453.88,6391.47,"484160000"
"1203",2013-10-08,6365.83,6437.28,6437.73,6364.97,"718010000"
"1204",2013-10-09,6337.91,6365.83,6372.63,6316.91,"605270000"
"1205",2013-10-10,6430.49,6337.91,6446.22,6337.91,"631270000"
"1206",2013-10-11,6487.19,6430.49,6489.16,6430.47,"545660000"
"1207",2013-10-14,6507.65,6487.19,6507.8,6464.44,"434970000"
"1208",2013-10-15,6549.11,6507.65,6569.28,6507.65,"603860000"
"1209",2013-10-16,6571.59,6549.11,6584.39,6504.27,"663770000"
"1210",2013-10-17,6576.16,6571.59,6576.16,6529.16,"669590000"
"1211",2013-10-18,6622.58,6576.16,6622.7,6576.16,"710030000"
"1212",2013-10-21,6654.2,6622.58,6654.2,6617.81,"494970000"
"1213",2013-10-22,6695.66,6654.2,6719.27,6653.7,"575010000"
"1214",2013-10-23,6674.48,6695.66,6695.92,6655.2,"643940000"
"1215",2013-10-24,6713.18,6674.48,6719.25,6674.16,"601320000"
"1216",2013-10-25,6721.34,6713.18,6729.74,6700.37,"569150000"
"1217",2013-10-28,6725.82,6721.34,6739.66,6704.15,"590270000"
"1218",2013-10-29,6774.73,6725.82,6777.16,6718.85,"781280000"
"1219",2013-10-30,6777.7,6774.73,6819.86,6763.66,"656350000"
"1220",2013-10-31,6731.43,6777.7,6778.27,6719.51,"742780000"
"1221",2013-11-01,6734.74,6731.43,6760.87,6715.3,"675460000"
"1222",2013-11-04,6763.62,6734.74,6780.11,6734.56,"510150000"
"1223",2013-11-05,6746.84,6763.62,6773.86,6708.52,"723670000"
"1224",2013-11-06,6741.69,6746.84,6768.16,6735.64,"636590000"
"1225",2013-11-07,6697.22,6741.69,6779.18,6679.99,"641430000"
"1226",2013-11-08,6708.42,6697.22,6713.9,6643.86,"598940000"
"1227",2013-11-11,6728.37,6708.42,6744.77,6702.01,"633860000"
"1228",2013-11-12,6726.79,6728.37,6728.37,6693.26,"589420000"
"1229",2013-11-13,6630,6726.79,6726.81,6613.98,"723060000"
"1230",2013-11-14,6666.13,6630,6696.16,6630,"624130000"
"1231",2013-11-15,6693.44,6666.13,6703.12,6665.45,"587730000"
"1232",2013-11-18,6723.46,6693.44,6732.1,6671.63,"538920000"
"1233",2013-11-19,6698.01,6723.46,6723.46,6677.85,"532010000"
"1234",2013-11-20,6681.08,6698.01,6711.42,6661.7,"558050000"
"1235",2013-11-21,6681.33,6681.08,6697.69,6643.47,"483790000"
"1236",2013-11-22,6674.3,6681.33,6711.03,6661.04,"495700000"
"1237",2013-11-25,6694.62,6674.3,6709.08,6674.3,"465830000"
"1238",2013-11-26,6636.22,6694.62,6696.95,6636.22,"985380000"
"1239",2013-11-27,6649.47,6636.22,6664.14,6635.71,"580620000"
"1240",2013-11-28,6654.47,6649.47,6679.51,6642.57,"462670000"
"1241",2013-11-29,6650.57,6654.47,6681.57,6648.53,"535920000"
"1242",2013-12-02,6595.33,6650.57,6657.41,6595.2,"559060000"
"1243",2013-12-03,6532.43,6595.33,6595.48,6531.34,"685380000"
"1244",2013-12-04,6509.97,6532.43,6544.7,6479.73,"780320000"
"1245",2013-12-05,6498.33,6509.97,6518.88,6487.15,"558160000"
"1246",2013-12-06,6551.99,6498.33,6555.73,6496.33,"564650000"
"1247",2013-12-09,6559.48,6551.99,6568.44,6534.74,"506220000"
"1248",2013-12-10,6523.31,6559.48,6571.91,6519,"553690000"
"1249",2013-12-11,6507.72,6523.31,6555.57,6507.72,"524480000"
"1250",2013-12-12,6445.25,6507.72,6507.72,6435.99,"663530000"
"1251",2013-12-13,6439.96,6445.25,6462.76,6433.51,"694450000"
"1252",2013-12-16,6522.2,6439.96,6531.16,6422.23,"653800000"
"1253",2013-12-17,6486.19,6522.2,6522.2,6482.59,"584050000"
"1254",2013-12-18,6492.08,6486.19,6524.46,6486.19,"529480000"
"1255",2013-12-19,6584.7,6492.08,6584.7,6492.08,"648650000"
"1256",2013-12-20,6606.58,6584.7,6616.8,6576.79,"1.1e+09"
"1257",2013-12-23,6678.61,6606.58,6678.61,6606.2,"3.52e+08"
"1258",2013-12-24,6694.17,6678.61,6712.1,6672.22,"101670000"
"1259",2013-12-27,6750.87,6694.17,6754.11,6694.17,"291260000"
"1260",2013-12-30,6731.27,6750.87,6768.44,6718.16,"295360000"
"1261",2013-12-31,6749.09,6731.27,6756.98,6731.25,"153450000"
"1262",2014-01-02,6717.91,6749.09,6759.37,6707.48,"459530000"
"1263",2014-01-03,6730.67,6717.91,6747.33,6699.27,"374840000"
"1264",2014-01-06,6730.73,6730.67,6751.98,6714.64,"524390000"
"1265",2014-01-07,6755.45,6730.73,6768.89,6718.07,"672380000"
"1266",2014-01-08,6721.78,6755.45,6755.53,6713.39,"720030000"
"1267",2014-01-09,6691.34,6721.78,6746.41,6679.31,"782900000"
"1268",2014-01-10,6739.94,6691.34,6769.94,6691.34,"811610000"
"1269",2014-01-13,6757.15,6739.94,6765.6,6730.97,"598030000"
"1270",2014-01-14,6766.86,6757.15,6772.63,6694.08,"568350000"
"1271",2014-01-15,6819.86,6766.86,6825.2,6766.86,"693720000"
"1272",2014-01-16,6815.42,6819.86,6831.74,6811.16,"714150000"
"1273",2014-01-17,6829.3,6815.42,6840.5,6800,"999740000"
"1274",2014-01-20,6836.73,6829.3,6837.53,6810.62,"424810000"
"1275",2014-01-21,6834.26,6836.73,6867.42,6822.31,"618280000"
"1276",2014-01-22,6826.33,6834.26,6864.87,6821.8,"548740000"
"1277",2014-01-23,6773.28,6826.33,6837.21,6760.63,"668660000"
"1278",2014-01-24,6663.74,6773.28,6784.42,6654.86,"844750000"
"1279",2014-01-27,6550.66,6663.74,6665.39,6539.33,"985290000"
"1280",2014-01-28,6572.33,6550.66,6590.66,6550.65,"675700000"
"1281",2014-01-29,6544.28,6572.33,6645.23,6482.74,"990210000"
"1282",2014-01-30,6538.45,6544.28,6573.92,6503.25,"755890000"
"1283",2014-01-31,6510.44,6538.45,6548.46,6421.26,"751200000"
"1284",2014-02-03,6465.66,6510.44,6538.3,6459.95,"829890000"
"1285",2014-02-04,6449.27,6465.66,6478.16,6416.72,"922890000"
"1286",2014-02-05,6457.89,6449.27,6483.73,6423.79,"810170000"
"1287",2014-02-06,6558.28,6457.89,6566.01,6457.89,"815150000"
