Date;Transactions;;;;
29/09/2016 00:00;242730.0;;;;
01/10/2016 00:00;213930.0;;;;
03/10/2016 00:00;260813.0;;;;
05/10/2016 00:00;266811.0;;;;
07/10/2016 00:00;268419.0;;;;
09/10/2016 00:00;210548.0;;;;
11/10/2016 00:00;263565.0;;;;
13/10/2016 00:00;229703.0;;;;
15/10/2016 00:00;210448.0;;;;
17/10/2016 00:00;237232.0;;;;
19/10/2016 00:00;201025.0;;;;
21/10/2016 00:00;265355.0;;;;
23/10/2016 00:00;191578.0;;;;
25/10/2016 00:00;237030.0;;;;
27/10/2016 00:00;326388.0;;;;
29/10/2016 00:00;229689.0;;;;
31/10/2016 00:00;241778.0;;;;
02/11/2016 00:00;268418.0;;;;
04/11/2016 00:00;248043.0;;;;
06/11/2016 00:00;228420.0;;;;
08/11/2016 00:00;296060.0;;;;
10/11/2016 00:00;271374.0;;;;
12/11/2016 00:00;228886.0;;;;
14/11/2016 00:00;270506.0;;;;
16/11/2016 00:00;291186.0;;;;
18/11/2016 00:00;275925.0;;;;
20/11/2016 00:00;246537.0;;;;
22/11/2016 00:00;285635.0;;;;
24/11/2016 00:00;333466.0;;;;
26/11/2016 00:00;279374.0;;;;
28/11/2016 00:00;298530.0;;;;
30/11/2016 00:00;292654.0;;;;
02/12/2016 00:00;318263.0;;;;
04/12/2016 00:00;245650.0;;;;
06/12/2016 00:00;319762.0;;;;
08/12/2016 00:00;282711.0;;;;
10/12/2016 00:00;250241.0;;;;
12/12/2016 00:00;268662.0;;;;
14/12/2016 00:00;286328.0;;;;
16/12/2016 00:00;279361.0;;;;
18/12/2016 00:00;235789.0;;;;
20/12/2016 00:00;296473.0;;;;
22/12/2016 00:00;314644.0;;;;
24/12/2016 00:00;240820.0;;;;
26/12/2016 00:00;244914.0;;;;
28/12/2016 00:00;305394.0;;;;
30/12/2016 00:00;286818.0;;;;
01/01/2017 00:00;180502.0;;;;
03/01/2017 00:00;301664.0;;;;
05/01/2017 00:00;288501.0;;;;
07/01/2017 00:00;284719.0;;;;
09/01/2017 00:00;269947.0;;;;
11/01/2017 00:00;303058.0;;;;
13/01/2017 00:00;275149.0;;;;
15/01/2017 00:00;235999.0;;;;
17/01/2017 00:00;292697.0;;;;
19/01/2017 00:00;300605.0;;;;
21/01/2017 00:00;263562.0;;;;
23/01/2017 00:00;236692.0;;;;
25/01/2017 00:00;305961.0;;;;
27/01/2017 00:00;263332.0;;;;
29/01/2017 00:00;241627.0;;;;
31/01/2017 00:00;307683.0;;;;
02/02/2017 00:00;259559.0;;;;
04/02/2017 00:00;286326.0;;;;
06/02/2017 00:00;230027.0;;;;
08/02/2017 00:00;308316.0;;;;
10/02/2017 00:00;304456.0;;;;
12/02/2017 00:00;238182.0;;;;
14/02/2017 00:00;315084.0;;;;
16/02/2017 00:00;285329.0;;;;
18/02/2017 00:00;288149.0;;;;
20/02/2017 00:00;282728.0;;;;
22/02/2017 00:00;284024.0;;;;
24/02/2017 00:00;350751.0;;;;
26/02/2017 00:00;265203.0;;;;
28/02/2017 00:00;325414.0;;;;
02/03/2017 00:00;329428.0;;;;
04/03/2017 00:00;268875.0;;;;
06/03/2017 00:00;287731.0;;;;
08/03/2017 00:00;297108.0;;;;
10/03/2017 00:00;308482.0;;;;
12/03/2017 00:00;221110.0;;;;
14/03/2017 00:00;310395.0;;;;
16/03/2017 00:00;327034.0;;;;
18/03/2017 00:00;263530.0;;;;
20/03/2017 00:00;277033.0;;;;
22/03/2017 00:00;320713.0;;;;
24/03/2017 00:00;289521.0;;;;
26/03/2017 00:00;221915.0;;;;
28/03/2017 00:00;294001.0;;;;
30/03/2017 00:00;288788.0;;;;
01/04/2017 00:00;255871.0;;;;
03/04/2017 00:00;288141.0;;;;
05/04/2017 00:00;316555.0;;;;
07/04/2017 00:00;295463.0;;;;
09/04/2017 00:00;238286.0;;;;
11/04/2017 00:00;307893.0;;;;
13/04/2017 00:00;228679.0;;;;
15/04/2017 00:00;271976.0;;;;
17/04/2017 00:00;245184.0;;;;
19/04/2017 00:00;310104.0;;;;
21/04/2017 00:00;330354.0;;;;
23/04/2017 00:00;245039.0;;;;
25/04/2017 00:00;325387.0;;;;
27/04/2017 00:00;297884.0;;;;
29/04/2017 00:00;341319.0;;;;
01/05/2017 00:00;294786.0;;;;
03/05/2017 00:00;295149.0;;;;
05/05/2017 00:00;267193.0;;;;
07/05/2017 00:00;316011.0;;;;
09/05/2017 00:00;332879.0;;;;
11/05/2017 00:00;294743.0;;;;
13/05/2017 00:00;329266.0;;;;
15/05/2017 00:00;329229.0;;;;
17/05/2017 00:00;317527.0;;;;
19/05/2017 00:00;319502.0;;;;
21/05/2017 00:00;326057.0;;;;
23/05/2017 00:00;367710.0;;;;
25/05/2017 00:00;350114.0;;;;
27/05/2017 00:00;331914.0;;;;
29/05/2017 00:00;321638.0;;;;
31/05/2017 00:00;321634.0;;;;
02/06/2017 00:00;271539.0;;;;
04/06/2017 00:00;266044.0;;;;
06/06/2017 00:00;297416.0;;;;
08/06/2017 00:00;307377.0;;;;
10/06/2017 00:00;254993.0;;;;
12/06/2017 00:00;269098.0;;;;
14/06/2017 00:00;287644.0;;;;
16/06/2017 00:00;269937.0;;;;
18/06/2017 00:00;209359.0;;;;
20/06/2017 00:00;269438.0;;;;
22/06/2017 00:00;269685.0;;;;
24/06/2017 00:00;227127.0;;;;
26/06/2017 00:00;261906.0;;;;
28/06/2017 00:00;279811.0;;;;
30/06/2017 00:00;267360.0;;;;
02/07/2017 00:00;196539.0;;;;
04/07/2017 00:00;255483.0;;;;
06/07/2017 00:00;225106.0;;;;
08/07/2017 00:00;220835.0;;;;
10/07/2017 00:00;251722.0;;;;
12/07/2017 00:00;257138.0;;;;
14/07/2017 00:00;227903.0;;;;
16/07/2017 00:00;203165.0;;;;
18/07/2017 00:00;260575.0;;;;
20/07/2017 00:00;230199.0;;;;
22/07/2017 00:00;223358.0;;;;
24/07/2017 00:00;240072.0;;;;
26/07/2017 00:00;237853.0;;;;
28/07/2017 00:00;247207.0;;;;
30/07/2017 00:00;184145.0;;;;
01/08/2017 00:00;131875.0;;;;
03/08/2017 00:00;213017.0;;;;
05/08/2017 00:00;239771.0;;;;
07/08/2017 00:00;249002.0;;;;
09/08/2017 00:00;260955.0;;;;
11/08/2017 00:00;284001.0;;;;
13/08/2017 00:00;263310.0;;;;
15/08/2017 00:00;311002.0;;;;
17/08/2017 00:00;347319.0;;;;
19/08/2017 00:00;266832.0;;;;
21/08/2017 00:00;236772.0;;;;
23/08/2017 00:00;315734.0;;;;
25/08/2017 00:00;208169.0;;;;
27/08/2017 00:00;261891.0;;;;
29/08/2017 00:00;281116.0;;;;
31/08/2017 00:00;280724.0;;;;
02/09/2017 00:00;236811.0;;;;
04/09/2017 00:00;269280.0;;;;
06/09/2017 00:00;276225.0;;;;
08/09/2017 00:00;279488.0;;;;
10/09/2017 00:00;193240.0;;;;
12/09/2017 00:00;256230.0;;;;
14/09/2017 00:00;268068.0;;;;
16/09/2017 00:00;228257.0;;;;
18/09/2017 00:00;218204.0;;;;
20/09/2017 00:00;235723.0;;;;
22/09/2017 00:00;227615.0;;;;
24/09/2017 00:00;185277.0;;;;
26/09/2017 00:00;263648.0;;;;
28/09/2017 00:00;275976.0;;;;
30/09/2017 00:00;212678.0;;;;
02/10/2017 00:00;295002.0;;;;
04/10/2017 00:00;232826.0;;;;
06/10/2017 00:00;283699.0;;;;
08/10/2017 00:00;238385.0;;;;
10/10/2017 00:00;303101.0;;;;
12/10/2017 00:00;293164.0;;;;
14/10/2017 00:00;293140.0;;;;
16/10/2017 00:00;314725.0;;;;
18/10/2017 00:00;329579.0;;;;
20/10/2017 00:00;312409.0;;;;
22/10/2017 00:00;289131.0;;;;
24/10/2017 00:00;347220.0;;;;
26/10/2017 00:00;265827.0;;;;
28/10/2017 00:00;207066.0;;;;
30/10/2017 00:00;316077.0;;;;
01/11/2017 00:00;241788.0;;;;
03/11/2017 00:00;277598.0;;;;
05/11/2017 00:00;251728.0;;;;
