Date	Price	Open	High	Low	Vol.	Change %
Apr 30, 2012	60,010.42	60,794.65	60,861.81	59,698.35	449.39K	-0.97%
May 02, 2012	58,943.71	59,971.69	60,314.99	58,851.15	470.69K	-1.78%
May 03, 2012	59,285.68	59,138.92	59,557.03	59,138.92	387.08K	0.58%
May 04, 2012	59,015.69	59,446.18	59,574.47	58,820.10	373.86K	-0.46%
May 07, 2012	58,809.68	58,248.77	58,841.23	58,047.71	334.09K	-0.35%
May 08, 2012	58,749.33	58,942.00	59,325.48	58,630.45	460.39K	-0.10%
May 09, 2012	58,092.99	58,917.79	58,973.39	58,082.01	392.68K	-1.12%
May 10, 2012	58,820.76	58,432.73	58,953.46	58,334.58	345.01K	1.25%
May 11, 2012	58,872.62	58,446.64	58,886.88	58,376.78	396.85K	0.09%
May 14, 2012	57,853.86	58,677.99	58,906.66	57,779.00	415.04K	-1.73%
May 15, 2012	57,453.05	58,012.30	58,174.46	57,090.91	400.17K	-0.69%
May 16, 2012	58,100.85	56,968.61	58,164.96	56,716.99	444.88K	1.13%
May 17, 2012	57,331.17	57,934.26	58,316.23	57,174.84	461.24K	-1.32%
May 18, 2012	56,935.76	56,697.35	57,286.37	56,404.94	440.75K	-0.69%
May 21, 2012	56,539.64	57,240.13	57,484.56	56,539.64	335.75K	-0.70%
May 22, 2012	57,079.47	57,033.50	57,134.77	56,519.75	365.76K	0.95%
May 23, 2012	55,734.34	56,471.47	56,662.82	55,598.93	382.78K	-2.36%
May 24, 2012	54,916.61	55,959.78	56,088.79	54,867.44	479.33K	-1.47%
May 25, 2012	54,809.94	54,127.57	55,206.39	53,997.64	565.42K	-0.19%
May 28, 2012	54,843.93	55,091.48	55,175.78	54,594.58	363.98K	0.06%
May 29, 2012	55,449.51	54,946.79	55,652.01	54,807.12	472.14K	1.10%
May 30, 2012	55,125.29	55,169.99	55,418.28	54,724.27	411.17K	-0.58%
May 31, 2012	55,099.33	55,196.60	55,790.43	54,946.87	584.24K	-0.05%
Jun 01, 2012	55,568.37	55,125.19	55,574.47	54,366.31	474.79K	0.85%
Jun 04, 2012	55,744.29	55,191.67	55,970.25	55,132.45	409.66K	0.32%
Jun 05, 2012	55,799.77	55,950.18	56,166.65	55,606.17	461.95K	0.10%
Jun 06, 2012	56,248.45	56,054.66	56,248.45	55,762.06	379.18K	0.80%
Jun 07, 2012	56,695.71	56,570.00	57,069.60	56,471.75	428.68K	0.80%
Jun 08, 2012	57,300.02	56,449.05	57,365.55	56,147.40	387.54K	1.07%
Jun 11, 2012	57,504.82	58,243.09	58,274.25	57,504.82	462.43K	0.36%
Jun 12, 2012	58,201.29	57,546.50	58,201.29	57,524.49	407.10K	1.21%
Jun 13, 2012	58,250.48	58,450.69	58,546.09	57,943.05	396.90K	0.08%
Jun 14, 2012	58,364.67	58,330.88	58,512.65	58,130.93	346.82K	0.20%
Jun 15, 2012	58,467.79	58,632.97	58,663.53	58,183.90	361.31K	0.18%
Jun 18, 2012	58,324.86	58,897.55	58,979.36	58,145.07	287.03K	-0.24%
Jun 19, 2012	59,299.68	58,343.54	59,299.68	58,343.54	397.79K	1.67%
Jun 20, 2012	59,401.26	59,942.59	60,068.21	59,401.26	404.48K	0.17%
Jun 21, 2012	60,439.83	59,362.59	60,815.43	59,287.95	559.53K	1.75%
Jun 22, 2012	60,451.41	60,119.41	60,663.63	59,991.32	488.90K	0.02%
Jun 25, 2012	59,479.36	59,860.96	60,149.70	59,479.36	367.93K	-1.61%
Jun 26, 2012	60,126.55	59,704.72	60,178.74	59,512.97	312.93K	1.09%
