project,article,granularity,timestamp,access,agent,views
en.wikipedia,Bitcoin,daily,2017083100,all-access,all-agents,41171
en.wikipedia,Bitcoin,daily,2017090100,all-access,all-agents,38280
en.wikipedia,Bitcoin,daily,2017090200,all-access,all-agents,34811
en.wikipedia,Bitcoin,daily,2017090300,all-access,all-agents,34468
en.wikipedia,Bitcoin,daily,2017090400,all-access,all-agents,40995
en.wikipedia,Bitcoin,daily,2017090500,all-access,all-agents,40693
en.wikipedia,Bitcoin,daily,2017090600,all-access,all-agents,40179
en.wikipedia,Bitcoin,daily,2017090700,all-access,all-agents,40293
en.wikipedia,Bitcoin,daily,2017090800,all-access,all-agents,33187
en.wikipedia,Bitcoin,daily,2017090900,all-access,all-agents,29744
en.wikipedia,Bitcoin,daily,2017091000,all-access,all-agents,29393
en.wikipedia,Bitcoin,daily,2017091100,all-access,all-agents,32110
en.wikipedia,Bitcoin,daily,2017091200,all-access,all-agents,37184
en.wikipedia,Bitcoin,daily,2017091300,all-access,all-agents,51883
en.wikipedia,Bitcoin,daily,2017091400,all-access,all-agents,47681
en.wikipedia,Bitcoin,daily,2017091500,all-access,all-agents,46741
en.wikipedia,Bitcoin,daily,2017091600,all-access,all-agents,36273
en.wikipedia,Bitcoin,daily,2017091700,all-access,all-agents,34572
en.wikipedia,Bitcoin,daily,2017091800,all-access,all-agents,40573
en.wikipedia,Bitcoin,daily,2017091900,all-access,all-agents,39469
en.wikipedia,Bitcoin,daily,2017092000,all-access,all-agents,35122
en.wikipedia,Bitcoin,daily,2017092100,all-access,all-agents,31837
en.wikipedia,Bitcoin,daily,2017092200,all-access,all-agents,29702
en.wikipedia,Bitcoin,daily,2017092300,all-access,all-agents,23177
en.wikipedia,Bitcoin,daily,2017092400,all-access,all-agents,24503
en.wikipedia,Bitcoin,daily,2017092500,all-access,all-agents,27296
en.wikipedia,Bitcoin,daily,2017092600,all-access,all-agents,27577
en.wikipedia,Bitcoin,daily,2017092700,all-access,all-agents,29970
en.wikipedia,Bitcoin,daily,2017092800,all-access,all-agents,27248
en.wikipedia,Bitcoin,daily,2017092900,all-access,all-agents,25880
en.wikipedia,Bitcoin,daily,2017093000,all-access,all-agents,22188
en.wikipedia,Bitcoin,daily,2017100100,all-access,all-agents,24449
en.wikipedia,Bitcoin,daily,2017100200,all-access,all-agents,26707
en.wikipedia,Bitcoin,daily,2017100300,all-access,all-agents,27873
en.wikipedia,Bitcoin,daily,2017100400,all-access,all-agents,29987
en.wikipedia,Bitcoin,daily,2017100500,all-access,all-agents,28161
en.wikipedia,Bitcoin,daily,2017100600,all-access,all-agents,25452
en.wikipedia,Bitcoin,daily,2017100700,all-access,all-agents,23374
en.wikipedia,Bitcoin,daily,2017100800,all-access,all-agents,24589
en.wikipedia,Bitcoin,daily,2017100900,all-access,all-agents,29398
en.wikipedia,Bitcoin,daily,2017101000,all-access,all-agents,30268
en.wikipedia,Bitcoin,daily,2017101100,all-access,all-agents,33036
en.wikipedia,Bitcoin,daily,2017101200,all-access,all-agents,46510
en.wikipedia,Bitcoin,daily,2017101300,all-access,all-agents,54928
en.wikipedia,Bitcoin,daily,2017101400,all-access,all-agents,41926
en.wikipedia,Bitcoin,daily,2017101500,all-access,all-agents,38134
en.wikipedia,Bitcoin,daily,2017101600,all-access,all-agents,42409
en.wikipedia,Bitcoin,daily,2017101700,all-access,all-agents,38467
en.wikipedia,Bitcoin,daily,2017101800,all-access,all-agents,35682
en.wikipedia,Bitcoin,daily,2017101900,all-access,all-agents,35467
en.wikipedia,Bitcoin,daily,2017102000,all-access,all-agents,40926
en.wikipedia,Bitcoin,daily,2017102100,all-access,all-agents,45542
en.wikipedia,Bitcoin,daily,2017102200,all-access,all-agents,41045
en.wikipedia,Bitcoin,daily,2017102300,all-access,all-agents,47099
en.wikipedia,Bitcoin,daily,2017102400,all-access,all-agents,44716
en.wikipedia,Bitcoin,daily,2017102500,all-access,all-agents,41933
en.wikipedia,Bitcoin,daily,2017102600,all-access,all-agents,39844
en.wikipedia,Bitcoin,daily,2017102700,all-access,all-agents,37537
en.wikipedia,Bitcoin,daily,2017102800,all-access,all-agents,31898
en.wikipedia,Bitcoin,daily,2017102900,all-access,all-agents,34355
en.wikipedia,Bitcoin,daily,2017103000,all-access,all-agents,43309
en.wikipedia,Bitcoin,daily,2017103100,all-access,all-agents,48836
en.wikipedia,Bitcoin,daily,2017110100,all-access,all-agents,56731
en.wikipedia,Bitcoin,daily,2017110200,all-access,all-agents,75661
en.wikipedia,Bitcoin,daily,2017110300,all-access,all-agents,65139
en.wikipedia,Bitcoin,daily,2017110400,all-access,all-agents,50687
en.wikipedia,Bitcoin,daily,2017110500,all-access,all-agents,48677
en.wikipedia,Bitcoin,daily,2017110600,all-access,all-agents,52413
en.wikipedia,Bitcoin,daily,2017110700,all-access,all-agents,52217
