project,article,granularity,timestamp,access,agent,views
en.wikipedia,Ethereum,daily,2017100200,all-access,all-agents,4297
en.wikipedia,Ethereum,daily,2017100300,all-access,all-agents,4176
en.wikipedia,Ethereum,daily,2017100400,all-access,all-agents,4151
en.wikipedia,Ethereum,daily,2017100500,all-access,all-agents,4204
en.wikipedia,Ethereum,daily,2017100600,all-access,all-agents,3956
en.wikipedia,Ethereum,daily,2017100700,all-access,all-agents,3234
en.wikipedia,Ethereum,daily,2017100800,all-access,all-agents,3530
en.wikipedia,Ethereum,daily,2017100900,all-access,all-agents,4497
en.wikipedia,Ethereum,daily,2017101000,all-access,all-agents,4704
en.wikipedia,Ethereum,daily,2017101100,all-access,all-agents,5092
en.wikipedia,Ethereum,daily,2017101200,all-access,all-agents,5540
en.wikipedia,Ethereum,daily,2017101300,all-access,all-agents,5795
en.wikipedia,Ethereum,daily,2017101400,all-access,all-agents,4550
en.wikipedia,Ethereum,daily,2017101500,all-access,all-agents,4703
en.wikipedia,Ethereum,daily,2017101600,all-access,all-agents,6277
en.wikipedia,Ethereum,daily,2017101700,all-access,all-agents,6389
en.wikipedia,Ethereum,daily,2017101800,all-access,all-agents,5714
en.wikipedia,Ethereum,daily,2017101900,all-access,all-agents,5475
en.wikipedia,Ethereum,daily,2017102000,all-access,all-agents,5467
en.wikipedia,Ethereum,daily,2017102100,all-access,all-agents,4915
en.wikipedia,Ethereum,daily,2017102200,all-access,all-agents,4683
en.wikipedia,Ethereum,daily,2017102300,all-access,all-agents,6398
en.wikipedia,Ethereum,daily,2017102400,all-access,all-agents,6352
en.wikipedia,Ethereum,daily,2017102500,all-access,all-agents,6345
en.wikipedia,Ethereum,daily,2017102600,all-access,all-agents,5656
en.wikipedia,Ethereum,daily,2017102700,all-access,all-agents,5567
en.wikipedia,Ethereum,daily,2017102800,all-access,all-agents,4082
en.wikipedia,Ethereum,daily,2017102900,all-access,all-agents,5149
en.wikipedia,Ethereum,daily,2017103000,all-access,all-agents,6120
en.wikipedia,Ethereum,daily,2017103100,all-access,all-agents,5954
en.wikipedia,Ethereum,daily,2017110100,all-access,all-agents,6670
en.wikipedia,Ethereum,daily,2017110200,all-access,all-agents,7824
en.wikipedia,Ethereum,daily,2017110300,all-access,all-agents,6803
en.wikipedia,Ethereum,daily,2017110400,all-access,all-agents,5402
en.wikipedia,Ethereum,daily,2017110500,all-access,all-agents,5558
en.wikipedia,Ethereum,daily,2017110600,all-access,all-agents,6908
en.wikipedia,Ethereum,daily,2017110700,all-access,all-agents,7330
