Date	Price	Open	High	Low	Vol.	Change %
Jul 30, 2014	1,518.79	1,521.33	1,529.04	1,500.05	16.51B	-0.12%
Jul 31, 2014	1,502.39	1,513.92	1,525.34	1,501.36	10.08B	-1.08%
Aug 01, 2014	1,500.20	1,488.50	1,501.76	1,487.40	8.82B	-0.15%
Aug 04, 2014	1,519.38	1,504.35	1,520.48	1,501.61	9.26B	1.28%
Aug 05, 2014	1,528.98	1,522.87	1,532.17	1,520.65	9.50B	0.63%
Aug 06, 2014	1,522.41	1,527.11	1,532.30	1,521.92	9.47B	-0.43%
Aug 07, 2014	1,522.27	1,525.06	1,526.33	1,514.53	8.84B	-0.01%
Aug 08, 2014	1,520.31	1,512.82	1,520.98	1,510.05	8.23B	-0.13%
Aug 13, 2014	1,544.55	1,530.96	1,546.32	1,529.72	10.77B	1.59%
Aug 14, 2014	1,541.97	1,550.83	1,552.66	1,538.67	11.44B	-0.17%
Aug 15, 2014	1,546.62	1,543.42	1,550.65	1,536.75	9.93B	0.30%
Aug 18, 2014	1,542.36	1,548.42	1,550.72	1,539.57	12.34B	-0.28%
Aug 19, 2014	1,542.85	1,550.55	1,551.52	1,542.73	12.58B	0.03%
Aug 20, 2014	1,550.77	1,546.57	1,552.52	1,546.42	11.01B	0.51%
Aug 21, 2014	1,551.41	1,550.26	1,555.71	1,549.16	15.10B	0.04%
Aug 22, 2014	1,556.97	1,556.40	1,559.21	1,555.01	13.84B	0.36%
Aug 25, 2014	1,563.13	1,561.40	1,567.24	1,558.19	10.29B	0.40%
Aug 26, 2014	1,560.17	1,565.48	1,567.68	1,559.16	10.16B	-0.19%
Aug 27, 2014	1,564.58	1,564.41	1,570.86	1,559.30	8.42B	0.28%
Aug 28, 2014	1,559.05	1,566.73	1,567.88	1,551.20	8.03B	-0.35%
Aug 29, 2014	1,561.63	1,554.90	1,565.14	1,553.83	9.92B	0.17%
Sep 01, 2014	1,565.35	1,568.38	1,571.74	1,565.08	8.40B	0.24%
Sep 02, 2014	1,568.60	1,568.71	1,572.32	1,565.36	11.91B	0.21%
Sep 03, 2014	1,583.27	1,574.19	1,584.70	1,572.43	12.87B	0.94%
Sep 04, 2014	1,579.73	1,585.60	1,586.93	1,576.80	10.26B	-0.22%
Sep 05, 2014	1,584.32	1,583.47	1,585.96	1,578.39	9.45B	0.29%
Sep 08, 2014	1,584.77	1,589.39	1,591.60	1,584.77	13.17B	0.03%
Sep 09, 2014	1,583.18	1,586.88	1,589.87	1,580.59	13.62B	-0.10%
Sep 10, 2014	1,582.13	1,577.26	1,584.99	1,566.44	11.93B	-0.07%
Sep 11, 2014	1,580.87	1,582.21	1,589.93	1,579.01	14.49B	-0.08%
Sep 12, 2014	1,581.36	1,583.38	1,584.92	1,569.23	11.69B	0.03%
Sep 15, 2014	1,579.12	1,577.71	1,583.61	1,575.30	11.36B	-0.14%
Sep 16, 2014	1,565.41	1,583.74	1,583.91	1,565.41	14.74B	-0.87%
Sep 17, 2014	1,570.64	1,571.90	1,575.67	1,562.04	29.79B	0.33%
Sep 18, 2014	1,584.23	1,576.88	1,584.23	1,574.96	17.58B	0.87%
Sep 19, 2014	1,584.91	1,590.68	1,592.42	1,582.60	18.49B	0.04%
Sep 22, 2014	1,589.51	1,584.26	1,592.94	1,583.22	26.26B	0.29%
Sep 23, 2014	1,590.13	1,593.16	1,596.23	1,585.75	26.76B	0.04%
Sep 24, 2014	1,591.89	1,593.42	1,597.51	1,588.97	12.32B	0.11%
Sep 25, 2014	1,591.99	1,595.60	1,598.45	1,591.99	14.37B	0.01%
Sep 26, 2014	1,600.16	1,591.02	1,600.16	1,590.34	15.69B	0.51%
Sep 29, 2014	1,585.79	1,601.38	1,602.21	1,578.99	15.24B	-0.90%
Sep 30, 2014	1,585.67	1,586.18	1,592.79	1,581.17	13.21B	-0.01%
Oct 01, 2014	1,587.35	1,590.13	1,595.21	1,585.22	13.19B	0.11%
Oct 02, 2014	1,569.73	1,582.21	1,587.54	1,565.29	20.55B	-1.11%
Oct 03, 2014	1,570.28	1,568.18	1,573.43	1,553.33	22.61B	0.04%
Oct 06, 2014	1,543.13	1,572.31	1,574.52	1,542.43	13.78B	-1.73%
Oct 07, 2014	1,539.39	1,544.87	1,551.84	1,534.42	16.05B	-0.24%
Oct 08, 2014	1,543.39	1,529.18	1,546.58	1,527.88	19.61B	0.26%
Oct 09, 2014	1,560.61	1,553.65	1,561.79	1,550.51	21.34B	1.12%
Oct 10, 2014	1,552.72	1,545.77	1,555.09	1,544.39	11.76B	-0.51%
Oct 13, 2014	1,542.35	1,544.66	1,548.39	1,538.35	21.60B	-0.67%
Oct 14, 2014	1,546.78	1,544.65	1,552.15	1,544.08	25.14B	0.29%
Oct 15, 2014	1,547.41	1,550.69	1,556.47	1,547.13	16.22B	0.04%
Oct 16, 2014	1,526.15	1,540.90	1,544.27	1,526.12	22.25B	-1.37%
Oct 17, 2014	1,528.71	1,529.36	1,532.26	1,519.76	12.13B	0.17%
Oct 20, 2014	1,526.67	1,541.10	1,542.60	1,525.77	11.72B	-0.13%
Oct 21, 2014	1,526.14	1,529.73	1,530.84	1,520.89	15.65B	-0.03%
